event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
9776,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:23.422434+00:00,1775350643422434000,166353732359958,1975,,,A,1324,80,1325.0,-2.0,24.530976417,1.2980945711385277
9877,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:24.630083+00:00,1775350644630083000,166354940011625,1975,,,A,1321,40,1320.0,-2.0,25.738628084,1.2980945711385277
9878,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:24.630229+00:00,1775350644630229000,166354940158208,1975,,,A,1320,60,1320.0,-2.0,25.738774667,1.2980945711385277
9879,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:24.630325+00:00,1775350644630325000,166354940254333,1975,,,A,1319,80,1320.0,-2.0,25.738870792,1.2980945711385277
9880,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:24.630421+00:00,1775350644630421000,166354940350083,1975,,,A,1319,20,1320.0,-2.0,25.738966542,1.2980945711385277
10158,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:28.079726+00:00,1775350648079726000,166358389663208,1975,,,A,1331,40,1331.5,-1.0,29.188279667,1.2980945711385277
10159,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:28.079850+00:00,1775350648079850000,166358389787916,1975,,,A,1332,60,1331.5,-1.0,29.188404375,1.2980945711385277
10296,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:29.786777+00:00,1775350649786777000,166360096718041,2100,,,A,1316,40,1316.0,0.0,0.625694375,1.014716786770191
10314,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:29.996162+00:00,1775350649996162000,166360306104375,2100,,,A,1313,40,1312.5,-1.0,0.835080709,1.014716786770191
10319,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.023625+00:00,1775350650023625000,166360333566958,2100,,,A,1313,60,1313.0,0.0,0.862543292,1.014716786770191
10349,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.385488+00:00,1775350650385488000,166360695431083,2100,,,A,1303,40,1302.5,-1.0,1.224407417,1.014716786770191
10354,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.401891+00:00,1775350650401891000,166360711833750,2100,,,A,1303,60,1303.0,0.0,1.240810084,1.014716786770191
10370,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.646809+00:00,1775350650646809000,166360956752791,2100,,,A,1300,40,1298.0,-4.0,1.485729125,1.014716786770191
10375,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.661181+00:00,1775350650661181000,166360971124500,2100,,,A,1300,60,1298.5,-3.0,1.500100834,1.014716786770191
10389,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.794825+00:00,1775350650794825000,166361104768958,2100,,,A,1293,40,1292.5,-1.0,1.633745292,1.014716786770191
10394,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:30.817787+00:00,1775350650817787000,166361127730625,2100,,,A,1293,60,1293.0,0.0,1.656706959,1.014716786770191
10422,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.211758+00:00,1775350651211758000,166361521702666,2100,,,A,1286,40,1286.0,0.0,2.050679,1.014716786770191
10441,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.390820+00:00,1775350651390820000,166361700765625,2100,,,A,1283,40,1282.0,-2.0,2.229741959,1.014716786770191
10446,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.405529+00:00,1775350651405529000,166361715475166,2100,,,A,1283,60,1282.5,-1.0,2.2444515,1.014716786770191
10461,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.727732+00:00,1775350651727732000,166362037678416,2100,,,A,1277,40,1275.5,-3.0,2.56665475,1.014716786770191
10466,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.742441+00:00,1775350651742441000,166362052387000,2100,,,A,1277,60,1276.0,-2.0,2.581363334,1.014716786770191
10480,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.807491+00:00,1775350651807491000,166362117437458,2100,,,A,1272,40,1268.5,-7.0,2.646413792,1.014716786770191
10485,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.830942+00:00,1775350651830942000,166362140888958,2100,,,A,1272,60,1269.0,-6.0,2.669865292,1.014716786770191
10490,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.847453+00:00,1775350651847453000,166362157399666,2100,,,A,1268,40,1267.5,-1.0,2.686376,1.014716786770191
10491,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.847604+00:00,1775350651847604000,166362157550625,2100,,,A,1267,40,1267.5,-1.0,2.686526959,1.014716786770191
10503,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:31.995725+00:00,1775350651995725000,166362305672416,2100,,,A,1265,40,1261.0,-8.0,2.83464875,1.014716786770191
10508,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.020987+00:00,1775350652020987000,166362330934208,2100,,,A,1265,60,1261.5,-7.0,2.859910542,1.014716786770191
10513,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.045847+00:00,1775350652045847000,166362355794208,2100,,,A,1259,40,1259.0,0.0,2.884770542,1.014716786770191
10523,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.219808+00:00,1775350652219808000,166362529755583,2100,,,A,1256,40,1254.0,-4.0,3.058731917,1.014716786770191
10528,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.239668+00:00,1775350652239668000,166362549615500,2100,,,A,1256,60,1254.5,-3.0,3.078591834,1.014716786770191
10543,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.406943+00:00,1775350652406943000,166362716891333,2100,,,A,1248,40,1248.0,0.0,3.245867667,1.014716786770191
10560,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.609434+00:00,1775350652609434000,166362919382791,2100,,,A,1243,40,1242.0,-2.0,3.448359125,1.014716786770191
10565,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.630918+00:00,1775350652630918000,166362940866833,2100,,,A,1243,60,1242.5,-1.0,3.469843167,1.014716786770191
10579,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.716063+00:00,1775350652716063000,166363026011708,2100,,,A,1239,100,1233.5,-11.0,3.554988042,1.014716786770191
10580,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.716199+00:00,1775350652716199000,166363026147875,2100,,,A,1235,40,1233.5,-11.0,3.555124209,1.014716786770191
10581,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:32.716312+00:00,1775350652716312000,166363026261208,2100,,,A,1234,60,1233.5,-11.0,3.555237542,1.014716786770191
10599,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.000597+00:00,1775350653000597000,166363310546083,2100,,,A,1232,40,1231.5,-1.0,3.839522417,1.014716786770191
10604,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.015448+00:00,1775350653015448000,166363325397291,2100,,,A,1232,60,1232.0,0.0,3.854373625,1.014716786770191
10620,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.268341+00:00,1775350653268341000,166363578291041,2100,,,A,1227,40,1227.0,0.0,4.107267375,1.014716786770191
10638,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.413075+00:00,1775350653413075000,166363723025458,2100,,,A,1222,40,1221.5,-1.0,4.252001792,1.014716786770191
10643,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.434299+00:00,1775350653434299000,166363744249833,2100,,,A,1222,60,1222.0,0.0,4.273226167,1.014716786770191
10658,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.613171+00:00,1775350653613171000,166363923121375,2100,,,A,1218,40,1218.0,0.0,4.452097709,1.014716786770191
10675,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.823637+00:00,1775350653823637000,166364133588750,2100,,,A,1212,40,1211.5,-1.0,4.662565084,1.014716786770191
10680,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:33.842898+00:00,1775350653842898000,166364152849583,2100,,,A,1212,60,1212.0,0.0,4.681825917,1.014716786770191
10695,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:34.004575+00:00,1775350654004575000,166364314527250,2100,,,A,1209,40,1207.5,-3.0,4.843503584,1.014716786770191
10700,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:34.019708+00:00,1775350654019708000,166364329660125,2100,,,A,1209,60,1208.0,-2.0,4.858636459,1.014716786770191
10729,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:34.432443+00:00,1775350654432443000,166364742395208,2100,,,A,1197,40,1197.0,0.0,5.271371542,1.014716786770191
10747,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:34.615491+00:00,1775350654615491000,166364925444291,2100,,,A,1194,40,1192.5,-3.0,5.454420625,1.014716786770191
10752,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:34.643563+00:00,1775350654643563000,166364953516625,2100,,,A,1194,60,1193.0,-2.0,5.482492959,1.014716786770191
10767,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:34.834657+00:00,1775350654834657000,166365144610833,2100,,,A,1188,40,1188.0,0.0,5.673587167,1.014716786770191
10784,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.017927+00:00,1775350655017927000,166365327881750,2100,,,A,1182,40,1181.0,-2.0,5.856858084,1.014716786770191
10789,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.043205+00:00,1775350655043205000,166365353158916,2100,,,A,1182,60,1181.5,-1.0,5.88213525,1.014716786770191
10794,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.069790+00:00,1775350655069790000,166365379744250,2100,,,A,1182,40,1182.0,0.0,5.908720584,1.014716786770191
10806,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.224719+00:00,1775350655224719000,166365534673291,2100,,,A,1179,40,1177.5,-3.0,6.063649625,1.014716786770191
10811,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.251982+00:00,1775350655251982000,166365561936333,2100,,,A,1179,60,1178.0,-2.0,6.090912667,1.014716786770191
10840,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.613150+00:00,1775350655613150000,166365923105958,2100,,,A,1167,40,1165.5,-3.0,6.452082292,1.014716786770191
10845,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.629716+00:00,1775350655629716000,166365939671916,2100,,,A,1167,60,1166.0,-2.0,6.46864825,1.014716786770191
10850,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.646226+00:00,1775350655646226000,166365956182166,2100,,,A,1166,40,1166.0,0.0,6.4851585,1.014716786770191
10863,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.895400+00:00,1775350655895400000,166366205356708,2100,,,A,1163,40,1161.0,-4.0,6.734333042,1.014716786770191
10868,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:35.910423+00:00,1775350655910423000,166366220379041,2100,,,A,1163,60,1161.5,-3.0,6.749355375,1.014716786770191
10882,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.026546+00:00,1775350656026546000,166366336502958,2100,,,A,1155,40,1154.5,-1.0,6.865479292,1.014716786770191
10887,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.052039+00:00,1775350656052039000,166366361996125,2100,,,A,1155,60,1155.0,0.0,6.890972459,1.014716786770191
10901,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.218231+00:00,1775350656218231000,166366528188125,2100,,,A,1150,40,1148.0,-4.0,7.057164459,1.014716786770191
10906,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.247316+00:00,1775350656247316000,166366557273625,2100,,,A,1150,60,1148.5,-3.0,7.086249959,1.014716786770191
10911,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.271734+00:00,1775350656271734000,166366581691041,2100,,,A,1148,40,1148.0,0.0,7.110667375,1.014716786770191
10923,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.439609+00:00,1775350656439609000,166366749566625,2100,,,A,1145,40,1142.0,-6.0,7.278542959,1.014716786770191
10928,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.461559+00:00,1775350656461559000,166366771517541,2100,,,A,1145,60,1142.5,-5.0,7.300493875,1.014716786770191
10942,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.618108+00:00,1775350656618108000,166366928066916,2100,,,A,1137,40,1136.0,-2.0,7.45704325,1.014716786770191
10947,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.633025+00:00,1775350656633025000,166366942983791,2100,,,A,1137,60,1136.5,-1.0,7.471960125,1.014716786770191
10961,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.866322+00:00,1775350656866322000,166367176280500,2100,,,A,1130,40,1128.5,-3.0,7.705256834,1.014716786770191
10966,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.893122+00:00,1775350656893122000,166367203080833,2100,,,A,1130,60,1129.0,-2.0,7.732057167,1.014716786770191
10971,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:36.908506+00:00,1775350656908506000,166367218465041,2100,,,A,1129,40,1129.0,0.0,7.747441375,1.014716786770191
10982,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.030892+00:00,1775350657030892000,166367340851250,2100,,,A,1126,40,1123.5,-5.0,7.869827584,1.014716786770191
10987,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.054857+00:00,1775350657054857000,166367364815875,2100,,,A,1126,60,1124.0,-4.0,7.893792209,1.014716786770191
11001,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.225688+00:00,1775350657225688000,166367535647833,2100,,,A,1118,40,1116.5,-3.0,8.064624167,1.014716786770191
11006,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.248144+00:00,1775350657248144000,166367558104333,2100,,,A,1118,60,1117.0,-2.0,8.087080667,1.014716786770191
11035,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.633788+00:00,1775350657633788000,166367943749166,2100,,,A,1107,40,1106.5,-1.0,8.4727255,1.014716786770191
11053,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.843348+00:00,1775350657843348000,166368153308875,2100,,,A,1104,40,1101.5,-5.0,8.682285209,1.014716786770191
11058,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:37.867242+00:00,1775350657867242000,166368177203750,2100,,,A,1104,60,1102.0,-4.0,8.706180084,1.014716786770191
11073,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.043681+00:00,1775350658043681000,166368353642166,2100,,,A,1097,40,1094.0,-6.0,8.8826185,1.014716786770191
11078,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.065500+00:00,1775350658065500000,166368375461750,2100,,,A,1097,60,1094.5,-5.0,8.904438084,1.014716786770191
11083,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.085654+00:00,1775350658085654000,166368395616000,2100,,,A,1093,40,1093.0,0.0,8.924592334,1.014716786770191
11095,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.429514+00:00,1775350658429514000,166368739476458,2100,,,A,1090,40,1087.5,-5.0,9.268452792,1.014716786770191
11100,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.453365+00:00,1775350658453365000,166368763328208,2100,,,A,1090,60,1088.0,-4.0,9.292304542,1.014716786770191
11114,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.521140+00:00,1775350658521140000,166368831102875,2100,,,A,1082,40,1082.0,0.0,9.360079209,1.014716786770191
11146,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.836148+00:00,1775350658836148000,166369146111666,2100,,,A,1073,40,1072.5,-1.0,9.675088,1.014716786770191
11151,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:38.865231+00:00,1775350658865231000,166369175194833,2100,,,A,1073,60,1073.0,0.0,9.704171167,1.014716786770191
11167,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.050656+00:00,1775350659050656000,166369360620500,2100,,,A,1070,40,1069.5,-1.0,9.889596834,1.014716786770191
11172,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.074868+00:00,1775350659074868000,166369384832958,2100,,,A,1070,60,1070.0,0.0,9.913809292,1.014716786770191
11201,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.459805+00:00,1775350659459805000,166369769770500,2100,,,A,1060,40,1058.0,-4.0,10.298746834,1.014716786770191
11206,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.483613+00:00,1775350659483613000,166369793578875,2100,,,A,1060,60,1058.5,-3.0,10.322555209,1.014716786770191
11211,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.508963+00:00,1775350659508963000,166369818928750,2100,,,A,1059,40,1058.5,-1.0,10.347905084,1.014716786770191
11212,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.509126+00:00,1775350659509126000,166369819091875,2100,,,A,1058,40,1058.5,-1.0,10.348068209,1.014716786770191
11226,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.643076+00:00,1775350659643076000,166369953041375,2100,,,A,1056,40,1054.0,-4.0,10.482017709,1.014716786770191
11231,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.665641+00:00,1775350659665641000,166369975606625,2100,,,A,1056,60,1054.5,-3.0,10.504582959,1.014716786770191
11244,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.840137+00:00,1775350659840137000,166370150103125,2100,,,A,1047,40,1045.0,-4.0,10.679079459,1.014716786770191
11249,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.859955+00:00,1775350659859955000,166370169921750,2100,,,A,1047,60,1045.5,-3.0,10.698898084,1.014716786770191
11254,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.887593+00:00,1775350659887593000,166370197559333,2100,,,A,1046,40,1045.5,-1.0,10.726535667,1.014716786770191
11255,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:39.889549+00:00,1775350659889549000,166370199515041,2100,,,A,1045,40,1045.5,-1.0,10.728491375,1.014716786770191
11267,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:40.086662+00:00,1775350660086662000,166370396628375,2100,,,A,1043,40,1039.5,-7.0,10.925604709,1.014716786770191
11272,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:40.111975+00:00,1775350660111975000,166370421941416,2100,,,A,1043,60,1040.0,-6.0,10.95091775,1.014716786770191
12093,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:50.297946+00:00,1775350670297946000,166380607938250,2175,,,A,1050,40,1049.5,-1.0,6.150693792,1.014716786770191
12307,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:52.910290+00:00,1775350672910290000,166383220287416,2175,,,A,1036,40,1035.5,-1.0,8.763042958,1.014716786770191
12312,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:52.929393+00:00,1775350672929393000,166383239391041,2175,,,A,1036,60,1036.0,0.0,8.782146583,1.014716786770191
12328,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.203585+00:00,1775350673203585000,166383513584041,2175,,,A,1033,40,1031.5,-3.0,9.056339583,1.014716786770191
12333,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.220443+00:00,1775350673220443000,166383530442666,2175,,,A,1033,60,1032.0,-2.0,9.073198208,1.014716786770191
12347,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.317355+00:00,1775350673317355000,166383627354208,2175,,,A,1026,40,1025.0,-2.0,9.17010975,1.014716786770191
12352,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.349294+00:00,1775350673349294000,166383659293708,2175,,,A,1026,60,1025.5,-1.0,9.20204925,1.014716786770191
12366,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.524854+00:00,1775350673524854000,166383834853250,2175,,,A,1021,40,1019.5,-3.0,9.377608792,1.014716786770191
12371,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.552022+00:00,1775350673552022000,166383862021291,2175,,,A,1021,60,1020.0,-2.0,9.404776833,1.014716786770191
12386,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.738801+00:00,1775350673738801000,166384048800791,2175,,,A,1015,40,1014.5,-1.0,9.591556333,1.014716786770191
12391,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.762298+00:00,1775350673762298000,166384072298833,2175,,,A,1015,60,1015.0,0.0,9.615054375,1.014716786770191
12405,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:53.919334+00:00,1775350673919334000,166384229334625,2175,,,A,1009,40,1009.0,0.0,9.772090167,1.014716786770191
12424,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:54.159761+00:00,1775350674159761000,166384469761791,2175,,,A,1005,40,1000.5,-9.0,10.012517333,1.014716786770191
12429,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:54.206141+00:00,1775350674206141000,166384516142916,2175,,,A,1005,60,1001.0,-8.0,10.058898458,1.014716786770191
12434,A_research_2026-04-04_19-55-24_live_round,d6bdafd6aa01457e9e5ab12d9b60db8d,2026-04-05T00:57:54.223422+00:00,1775350674223422000,166384533423291,2175,,,A,1003,40,1000.5,-5.0,10.076178833,1.014716786770191
