message_index,symbol,price,qty
994093,ETF,3115,52
994117,ETF,3116,74
994149,ETF,3117,96
994159,ETF,3118,118
994589,ETF,3123,52
994611,ETF,3123,74
994657,ETF,3123,96
994667,ETF,3123,6
996505,ETF,3119,52
997428,ETF,3105,52
997463,ETF,3104,74
997491,ETF,3103,96
997499,ETF,3103,118
997931,ETF,3104,52
997946,ETF,3104,74
997976,ETF,3104,14
997980,ETF,3105,82
998101,ETF,3108,228
998105,ETF,3115,52
998109,ETF,3116,74
998113,ETF,3117,96
1000825,ETF,3120,52
1000847,ETF,3119,74
1005572,ETF,3108,52
1005580,ETF,3107,74
1005588,ETF,3106,96
1006943,ETF,3108,52
1007452,ETF,3107,52
1014958,ETF,3101,52
1014992,ETF,3102,74
1015905,ETF,3108,52
1015942,ETF,3109,74
1015958,ETF,3110,96
1017338,ETF,3118,52
1017356,ETF,3117,74
1019245,ETF,3124,52
1022112,ETF,3138,52
1022592,ETF,3146,52
1022618,ETF,3146,74
1022656,ETF,3146,96
1022670,ETF,3146,6
1022674,ETF,3147,52
1022678,ETF,3148,60
1022688,ETF,3148,14
1022692,ETF,3149,96
1022696,ETF,3150,30
1022706,ETF,3150,88
1022710,ETF,3151,74
1023604,ETF,3153,52
1023620,ETF,3152,74
1023670,ETF,3151,96
1023678,ETF,3150,118
1023686,ETF,3149,140
1023694,ETF,3148,162
1023702,ETF,3148,184
1023710,ETF,3148,44
1024128,ETF,3145,52
1024151,ETF,3145,74
1024177,ETF,3145,96
1024195,ETF,3145,6
1027462,ETF,3124,52
1027503,ETF,3125,74
1029374,ETF,3137,52
1031811,ETF,3153,52
1031868,ETF,3154,74
1031876,ETF,3155,96
1031884,ETF,3156,118
1031892,ETF,3157,140
1031900,ETF,3158,162
1031989,ETF,3161,228
1031993,ETF,3171,52
1031997,ETF,3172,74
1032001,ETF,3173,96
1032005,ETF,3174,53
1032377,ETF,3174,52
1032415,ETF,3174,13
1032419,ETF,3175,61
1032450,ETF,3175,79
1032454,ETF,3176,17
1032463,ETF,3176,118
1032471,ETF,3176,27
1032475,ETF,3177,113
1032484,ETF,3177,71
1032488,ETF,3178,91
1032974,ETF,3179,52
1033006,ETF,3179,74
1033024,ETF,3179,96
1033046,ETF,3179,6
1033050,ETF,3191,52
1033054,ETF,3192,60
1033068,ETF,3192,14
1033072,ETF,3193,96
1033076,ETF,3194,30
1033086,ETF,3194,88
1033090,ETF,3195,74
1033099,ETF,3195,66
1033103,ETF,3196,118
1033112,ETF,3196,44
1033116,ETF,3197,162
1033125,ETF,3197,22
1033129,ETF,3198,206
1033547,ETF,3199,52
1033574,ETF,3199,74
1033600,ETF,3199,96
1033618,ETF,3199,6
1035129,ETF,3220,52
1035133,ETF,3221,228
1035137,ETF,3221,74
1035141,ETF,3222,96
1035145,ETF,3223,53
1035961,ETF,3221,52
1036012,ETF,3220,74
1037863,ETF,3205,52
1037891,ETF,3204,74
1038380,ETF,3197,52
1038398,ETF,3197,74
1038406,ETF,3197,96
1038414,ETF,3197,6
1039311,ETF,3202,52
1039331,ETF,3202,74
1039381,ETF,3202,96
1039389,ETF,3202,6
1039393,ETF,3204,52
1039397,ETF,3205,60
1039407,ETF,3205,14
1039827,ETF,3212,52
1039841,ETF,3212,74
1039870,ETF,3212,96
1040458,ETF,3219,52
1040462,ETF,3220,74
1041746,ETF,3215,52
1041757,ETF,3216,74
1043211,ETF,3212,52
1043245,ETF,3211,74
1045135,ETF,3203,52
1047512,ETF,3204,52
1048974,ETF,3194,52
1050899,ETF,3180,52
1050907,ETF,3179,74
1053781,ETF,3175,52
1053789,ETF,3176,74
1053797,ETF,3177,96
1056803,ETF,3198,52
1058563,ETF,3201,52
1058571,ETF,3202,74
1058579,ETF,3203,96
1058587,ETF,3203,118
1058595,ETF,3203,14
1058599,ETF,3203,96
1058603,ETF,3204,30
1058612,ETF,3204,88
1059082,ETF,3204,52
1059090,ETF,3204,22
1059563,ETF,3201,52
1059571,ETF,3201,74
1059579,ETF,3201,96
1059587,ETF,3201,6
1059591,ETF,3195,52
1059595,ETF,3194,60
1059605,ETF,3194,14
1059609,ETF,3193,96
1059613,ETF,3192,30
1059623,ETF,3192,88
1059627,ETF,3191,74
1059636,ETF,3191,66
1062489,ETF,3208,52
1063928,ETF,3212,52
1063936,ETF,3211,74
1063944,ETF,3210,96
1063952,ETF,3209,118
1063960,ETF,3208,140
1064427,ETF,3204,52
1064901,ETF,3205,52
1065380,ETF,3212,52
1065860,ETF,3211,52
1065868,ETF,3211,22
1065872,ETF,3210,52
1065881,ETF,3210,44
1065885,ETF,3209,52
1065894,ETF,3209,66
1065898,ETF,3208,52
1065907,ETF,3208,88
1065911,ETF,3207,52
1065920,ETF,3207,110
1066853,ETF,3205,52
1066861,ETF,3204,74
1069227,ETF,3203,52
1069705,ETF,3211,52
1069713,ETF,3211,74
1069721,ETF,3211,96
1069729,ETF,3211,6
1069733,ETF,3211,52
1070210,ETF,3219,52
1070218,ETF,3219,74
1072586,ETF,3228,52
1073066,ETF,3228,52
1073074,ETF,3228,22
1074023,ETF,3222,52
1074031,ETF,3221,74
1074185,ETF,3214,228
1074189,ETF,3212,52
1074193,ETF,3211,74
1074197,ETF,3210,96
1074201,ETF,3209,53
1074536,ETF,3209,52
1074544,ETF,3209,13
1074548,ETF,3208,61
1074557,ETF,3208,79
1074561,ETF,3207,17
1079333,ETF,3196,52
1079341,ETF,3197,74
1079349,ETF,3198,96
1079357,ETF,3199,118
1079365,ETF,3200,140
1079373,ETF,3201,162
1079838,ETF,3204,52
1079846,ETF,3204,74
1079854,ETF,3204,96
1079862,ETF,3204,6
1084183,ETF,3203,52
1085616,ETF,3204,52
1086096,ETF,3196,52
1086104,ETF,3196,74
1087071,ETF,3192,52
1087555,ETF,3192,52
1087563,ETF,3192,22
1087567,ETF,3193,52
1088042,ETF,3199,52
1090408,ETF,3205,52
1090565,ETF,3206,74
1090569,ETF,3207,96
1090573,ETF,3208,118
1090577,ETF,3209,140
1090581,ETF,3211,75
1091851,ETF,3217,52
1092330,ETF,3217,52
1092338,ETF,3217,22
1092342,ETF,3216,52
1092817,ETF,3210,52
1092825,ETF,3210,74
1092833,ETF,3210,96
1095657,ETF,3197,52
1095665,ETF,3196,74
1097078,ETF,3182,52
1097086,ETF,3181,74
1097094,ETF,3180,96
1097102,ETF,3180,118
1097110,ETF,3180,110
1097575,ETF,3174,52
1097583,ETF,3174,74
1097591,ETF,3174,96
1097599,ETF,3174,6
1099474,ETF,3183,52
1099965,ETF,3191,52
1099982,ETF,3191,74
1100002,ETF,3191,96
1100018,ETF,3191,6
1100022,ETF,3191,52
1100026,ETF,3192,60
1100045,ETF,3192,14
1100049,ETF,3193,96
1100053,ETF,3194,30
1100063,ETF,3194,88
1100494,ETF,3199,52
1100532,ETF,3199,74
1100540,ETF,3199,96
1100548,ETF,3199,6
1104345,ETF,3183,52
1107179,ETF,3184,52
1107191,ETF,3185,74
1107205,ETF,3186,96
1107651,ETF,3186,52
1107668,ETF,3186,66
1107672,ETF,3185,8
1109098,ETF,3181,52
1109566,ETF,3181,52
1109620,ETF,3181,22
1109624,ETF,3182,52
1111974,ETF,3202,52
1112458,ETF,3202,52
1112471,ETF,3202,22
1114848,ETF,3206,52
1114856,ETF,3207,74
1114864,ETF,3208,96
1114872,ETF,3209,118
1121128,ETF,3199,52
1121136,ETF,3198,74
1125437,ETF,3197,52
1125445,ETF,3198,74
1125923,ETF,3205,52
1125931,ETF,3205,74
1125939,ETF,3205,96
1127863,ETF,3197,52
1129300,ETF,3193,52
1129308,ETF,3194,74
1129316,ETF,3195,96
1129324,ETF,3196,118
1132146,ETF,3213,52
1132154,ETF,3212,74
1133109,ETF,3199,52
1133589,ETF,3191,52
1133597,ETF,3191,74
1134073,ETF,3192,52
1134081,ETF,3192,44
1134085,ETF,3193,30
1135550,ETF,3200,52
1135558,ETF,3199,74
1136515,ETF,3201,52
1137946,ETF,3199,52
1137954,ETF,3200,74
1137962,ETF,3201,96
1137970,ETF,3202,118
1137978,ETF,3203,140
1138923,ETF,3203,52
1138931,ETF,3202,74
1139883,ETF,3197,52
1139891,ETF,3198,74
1139899,ETF,3199,96
1141018,ETF,3198,52
1141022,ETF,3197,74
1141026,ETF,3196,96
1141030,ETF,3195,118
1141034,ETF,3194,140
1141038,ETF,3193,23
1146621,ETF,3189,52
1146629,ETF,3188,74
1148091,ETF,3190,52
1154306,ETF,3199,52
1154784,ETF,3198,52
1154792,ETF,3198,22
1154796,ETF,3197,52
1154805,ETF,3197,44
1155748,ETF,3196,52
1156254,ETF,3196,52
1156262,ETF,3196,22
1156266,ETF,3197,52
1156275,ETF,3197,44
1156279,ETF,3198,52
1156288,ETF,3198,66
1156292,ETF,3199,52
1156301,ETF,3199,88
1156305,ETF,3200,52
1159616,ETF,3199,52
1160584,ETF,3204,52
1161062,ETF,3203,52
1161070,ETF,3203,22
1161074,ETF,3202,52
1161083,ETF,3202,44
1161087,ETF,3201,52
1163456,ETF,3201,52
1163464,ETF,3202,74
1163472,ETF,3203,96
1163480,ETF,3204,118
1163488,ETF,3205,140
1163496,ETF,3206,162
1163504,ETF,3207,184
1163512,ETF,3208,206
1163520,ETF,3209,228
1164500,ETF,3220,52
1165930,ETF,3234,52
1166417,ETF,3242,52
1166425,ETF,3242,74
1167542,ETF,3230,52
1167546,ETF,3229,74
1167550,ETF,3228,96
1167554,ETF,3227,118
1167558,ETF,3227,163
1168363,ETF,3224,52
1168371,ETF,3223,74
1168854,ETF,3223,52
1168862,ETF,3223,44
1168866,ETF,3224,30
1168875,ETF,3224,88
1169347,ETF,3229,52
1169355,ETF,3229,74
1169363,ETF,3229,96
1169371,ETF,3229,6
1169375,ETF,3234,52
1169379,ETF,3235,60
1169389,ETF,3235,14
1169393,ETF,3236,96
1169397,ETF,3237,30
1169407,ETF,3237,88
1169411,ETF,3238,74
1169875,ETF,3242,52
1169883,ETF,3242,74
1169891,ETF,3242,96
1169899,ETF,3242,6
1170859,ETF,3260,52
1170867,ETF,3261,74
1170875,ETF,3262,96
1170883,ETF,3262,118
1170891,ETF,3262,14
1170895,ETF,3262,96
1170899,ETF,3263,30
1170908,ETF,3263,88
1170912,ETF,3264,74
1170921,ETF,3264,66
1171383,ETF,3268,52
1171391,ETF,3268,74
1171399,ETF,3268,96
1172846,ETF,3258,52
1173325,ETF,3250,52
1173333,ETF,3250,74
1175719,ETF,3256,52
1175727,ETF,3255,74
1175735,ETF,3254,96
1175743,ETF,3253,118
1179550,ETF,3245,52
1179558,ETF,3244,74
1180031,ETF,3237,52
1181939,ETF,3223,52
1182413,ETF,3215,52
1184802,ETF,3218,52
1184810,ETF,3217,74
1185274,ETF,3218,52
1185282,ETF,3218,44
1185286,ETF,3219,30
1185780,ETF,3218,52
1185788,ETF,3218,44
1185792,ETF,3217,30
1185801,ETF,3217,88
1186268,ETF,3212,52
1186276,ETF,3212,74
1186284,ETF,3212,96
1187216,ETF,3203,52
1188153,ETF,3198,52
1189558,ETF,3200,52
1189566,ETF,3201,74
1189574,ETF,3202,96
1189582,ETF,3203,118
1189590,ETF,3204,140
1190534,ETF,3205,52
1191943,ETF,3211,52
1192878,ETF,3209,52
1194465,ETF,3209,52
1194469,ETF,3208,74
1194473,ETF,3207,96
1194477,ETF,3206,118
1201372,ETF,3221,52
1201402,ETF,3220,74
1202343,ETF,3216,52
1202365,ETF,3217,74
1205163,ETF,3227,52
1208003,ETF,3231,52
1208616,ETF,3232,52
1208620,ETF,3231,74
1208624,ETF,3230,96
1208628,ETF,3229,118
1208632,ETF,3228,140
1208636,ETF,3227,23
1212249,ETF,3226,52
1212271,ETF,3225,74
1213629,ETF,3227,52
1214101,ETF,3226,52
1214125,ETF,3226,22
1214129,ETF,3225,52
1214174,ETF,3225,44
1214178,ETF,3224,52
1214187,ETF,3224,66
1214191,ETF,3223,52
1214200,ETF,3223,88
1214634,ETF,3219,52
1214687,ETF,3219,74
1214695,ETF,3219,96
1221662,ETF,3206,52
1221678,ETF,3207,74
1221693,ETF,3208,96
1223545,ETF,3214,52
1223564,ETF,3215,74
1224016,ETF,3222,52
1224029,ETF,3222,74
1224061,ETF,3222,96
1224089,ETF,3222,6
1227339,ETF,3221,52
1227370,ETF,3220,74
1227816,ETF,3213,52
1229718,ETF,3210,52
1229736,ETF,3211,74
1230198,ETF,3218,52
1230353,ETF,3217,74
1230357,ETF,3216,96
1230361,ETF,3215,118
1230365,ETF,3214,140
1230369,ETF,3213,75
1231315,ETF,3220,52
1231319,ETF,3221,74
1231323,ETF,3222,96
1231327,ETF,3223,118
1231331,ETF,3224,140
1236844,ETF,3192,52
1236863,ETF,3191,74
1236872,ETF,3190,96
1237366,ETF,3184,52
1237384,ETF,3184,74
1237392,ETF,3184,96
1237400,ETF,3184,6
1238296,ETF,3166,52
1239720,ETF,3147,52
1241168,ETF,3141,52
1241198,ETF,3140,74
1241218,ETF,3139,96
1241657,ETF,3133,52
1241690,ETF,3133,74
1241712,ETF,3133,96
1241724,ETF,3133,6
1242172,ETF,3122,52
1242202,ETF,3121,74
1242210,ETF,3120,96
1242629,ETF,3114,52
1242643,ETF,3114,74
1242660,ETF,3114,96
1242702,ETF,3114,6
1242796,ETF,3102,228
1242800,ETF,3101,52
1242804,ETF,3100,74
1242808,ETF,3099,96
1242812,ETF,3098,53
1243194,ETF,3098,52
1243210,ETF,3098,13
1243214,ETF,3097,61
1243223,ETF,3097,79
1244621,ETF,3098,52
1244658,ETF,3099,74
1245163,ETF,3098,52
1245171,ETF,3098,44
1245646,ETF,3092,52
1245654,ETF,3092,74
1245662,ETF,3092,96
1245670,ETF,3092,6
1245674,ETF,3089,52
1245678,ETF,3088,60
1245688,ETF,3088,14
1246152,ETF,3081,52
1246160,ETF,3081,74
1246168,ETF,3081,96
1246176,ETF,3081,6
1247594,ETF,3060,52
1249100,ETF,3051,52
1249104,ETF,3052,74
1249108,ETF,3053,96
1249112,ETF,3054,118
1249116,ETF,3055,140
1249120,ETF,3056,23
1250861,ETF,3061,52
1254210,ETF,3046,52
1255644,ETF,3049,52
1256111,ETF,3057,52
1256124,ETF,3057,74
1256147,ETF,3057,96
1256167,ETF,3057,6
1256171,ETF,3058,52
1256175,ETF,3059,60
1256207,ETF,3059,14
1256211,ETF,3060,96
1256215,ETF,3061,30
1256777,ETF,3071,52
1256781,ETF,3072,74
1258074,ETF,3067,52
1258097,ETF,3066,74
1258133,ETF,3065,96
1259991,ETF,3051,52
1264757,ETF,3053,52
1264776,ETF,3054,74
1264800,ETF,3055,96
1269560,ETF,3059,52
1269611,ETF,3060,74
1269619,ETF,3061,96
1273363,ETF,3049,52
1276340,ETF,3044,52
1276344,ETF,3045,74
1276348,ETF,3046,96
1276352,ETF,3047,118
1276356,ETF,3048,140
1276360,ETF,3049,23
1278621,ETF,3037,52
1281477,ETF,3030,52
1281506,ETF,3031,74
1281542,ETF,3032,96
1281550,ETF,3033,118
1281964,ETF,3038,52
1281972,ETF,3038,74
1282008,ETF,3038,96
1282042,ETF,3038,6
1283463,ETF,3049,52
1283481,ETF,3050,74
1285382,ETF,3044,52
1285838,ETF,3045,52
1286316,ETF,3052,52
1286350,ETF,3052,74
1286380,ETF,3052,96
1287276,ETF,3064,52
1287751,ETF,3063,52
1287767,ETF,3063,22
1288716,ETF,3059,52
1288730,ETF,3060,74
1288740,ETF,3061,96
1289206,ETF,3067,52
1289226,ETF,3067,74
1289272,ETF,3067,96
1290179,ETF,3072,52
1293970,ETF,3067,52
1293979,ETF,3066,74
1293994,ETF,3065,96
1294935,ETF,3054,52
1296869,ETF,3051,52
1296913,ETF,3052,74
1300207,ETF,3052,52
1300223,ETF,3053,74
1300272,ETF,3053,96
1300280,ETF,3053,58
1300284,ETF,3053,60
1300292,ETF,3053,14
1302620,ETF,3050,52
1303083,ETF,3042,52
1303102,ETF,3042,74
1303114,ETF,3042,96
1303160,ETF,3042,6
1303164,ETF,3041,52
1307422,ETF,3040,52
1307893,ETF,3048,52
1310322,ETF,3049,52
1310363,ETF,3050,74
1310387,ETF,3051,96
1310395,ETF,3052,118
1310403,ETF,3053,140
1310825,ETF,3057,52
1310846,ETF,3057,74
1310892,ETF,3057,96
1310900,ETF,3057,6
1312740,ETF,3060,52
1312761,ETF,3061,74
1312790,ETF,3062,96
1314711,ETF,3058,52
1314722,ETF,3057,74
1315183,ETF,3050,52
1315206,ETF,3050,74
1315252,ETF,3050,96
1320454,ETF,3050,52
1322849,ETF,3056,52
1322893,ETF,3057,74
1322901,ETF,3057,96
1327669,ETF,3057,52
1327715,ETF,3056,74
1327729,ETF,3055,96
1328185,ETF,3049,52
1328205,ETF,3049,74
1329125,ETF,3049,52
1329283,ETF,3057,228
1329287,ETF,3057,52
1329291,ETF,3058,74
1329295,ETF,3059,96
1329299,ETF,3060,53
1330110,ETF,3056,52
1330170,ETF,3055,74
1330178,ETF,3054,96
1333479,ETF,3056,52
1334097,ETF,3065,52
1334101,ETF,3066,74
1334105,ETF,3067,96
1334109,ETF,3068,118
1334113,ETF,3069,140
1334117,ETF,3070,23
1335892,ETF,3062,52
1335902,ETF,3061,74
1335946,ETF,3060,96
1335968,ETF,3059,118
1335976,ETF,3058,140
1335984,ETF,3058,162
1335992,ETF,3058,66
1335996,ETF,3057,118
1336437,ETF,3054,52
1336467,ETF,3054,74
1336475,ETF,3054,96
1336483,ETF,3054,6
1338334,ETF,3043,52
1339298,ETF,3040,52
1339346,ETF,3039,74
1339364,ETF,3038,96
1341236,ETF,3026,52
1341275,ETF,3025,74
1341299,ETF,3024,96
1342678,ETF,3020,52
1344589,ETF,3025,52
1344602,ETF,3026,74
1347938,ETF,3040,52
1347996,ETF,3041,74
1348431,ETF,3041,52
1350310,ETF,3040,52
1350330,ETF,3041,74
1350379,ETF,3042,96
1350387,ETF,3043,118
1352226,ETF,3048,52
1353635,ETF,3044,52
1355066,ETF,3026,52
1355080,ETF,3025,74
1356499,ETF,3013,52
1356968,ETF,3014,52
1356996,ETF,3014,22
1357000,ETF,3015,52
1357043,ETF,3015,44
1357047,ETF,3016,52
1357484,ETF,3021,52
1357525,ETF,3021,74
1357539,ETF,3021,96
1357547,ETF,3021,6
1358894,ETF,3025,52
1358903,ETF,3026,74
1361268,ETF,3045,52
1361746,ETF,3037,52
1361797,ETF,3037,74
1361805,ETF,3037,96
1363170,ETF,3045,52
1377844,ETF,3052,52
1380701,ETF,3072,52
1380729,ETF,3073,74
1381182,ETF,3080,52
1381205,ETF,3080,74
1383066,ETF,3076,52
1385430,ETF,3057,52
1387298,ETF,3061,52
1388729,ETF,3060,52
1388749,ETF,3059,74
1391078,ETF,3052,52
1391121,ETF,3051,74
1391147,ETF,3050,96
1391635,ETF,3044,52
1391647,ETF,3044,74
1391655,ETF,3044,96
1391663,ETF,3044,6
1391667,ETF,3040,52
1392554,ETF,3036,52
1392577,ETF,3037,74
1392587,ETF,3038,96
1394486,ETF,3043,52
1394969,ETF,3035,52
1395934,ETF,3034,52
1395961,ETF,3035,74
1397361,ETF,3048,52
1397375,ETF,3049,74
1397407,ETF,3050,96
1397435,ETF,3051,118
1397443,ETF,3052,140
1400231,ETF,3069,52
1400240,ETF,3070,74
1400299,ETF,3070,96
1400307,ETF,3070,58
1400311,ETF,3070,60
1400319,ETF,3070,14
1401199,ETF,3074,52
1401214,ETF,3073,74
1401228,ETF,3072,96
1402187,ETF,3059,52
1402213,ETF,3058,74
1404539,ETF,3056,52
1407842,ETF,3051,52
1407894,ETF,3050,74
1407902,ETF,3050,96
1407910,ETF,3050,118
1410691,ETF,3048,52
1410741,ETF,3047,74
1410749,ETF,3046,96
1410757,ETF,3045,118
1412126,ETF,3038,52
1412627,ETF,3039,52
1414934,ETF,3045,52
1414950,ETF,3046,74
1414962,ETF,3047,96
1415416,ETF,3053,52
1415437,ETF,3053,74
1416830,ETF,3054,52
1419670,ETF,3053,52
1419688,ETF,3052,74
1427662,ETF,3044,52
1429590,ETF,3047,52
1429628,ETF,3046,74
1430194,ETF,3042,52
1430198,ETF,3043,74
1430202,ETF,3044,96
1430206,ETF,3045,118
1430210,ETF,3046,140
1430214,ETF,3047,23
1432436,ETF,3054,52
1432448,ETF,3055,74
1432495,ETF,3056,96
1435287,ETF,3046,52
1435749,ETF,3047,52
1435765,ETF,3047,22
1437633,ETF,3055,52
1437649,ETF,3054,74
1437699,ETF,3053,96
1437707,ETF,3052,118
1440022,ETF,3060,52
1440072,ETF,3061,74
1441431,ETF,3065,52
1441444,ETF,3066,74
1441484,ETF,3067,96
1441492,ETF,3068,118
1442855,ETF,3071,52
1444801,ETF,3058,52
1448960,ETF,3064,52
1449436,ETF,3064,52
1450372,ETF,3050,52
1450408,ETF,3049,74
1450436,ETF,3048,96
1450444,ETF,3048,118
1450452,ETF,3048,110
1451319,ETF,3049,52
1451330,ETF,3050,74
1451389,ETF,3051,96
1451397,ETF,3052,118
1454158,ETF,3072,52
1454175,ETF,3073,74
1454649,ETF,3080,52
1454671,ETF,3080,74
1454703,ETF,3080,96
1454711,ETF,3080,6
1455120,ETF,3091,52
1455139,ETF,3091,74
1455147,ETF,3091,96
1455170,ETF,3091,6
1455617,ETF,3101,52
1455650,ETF,3101,74
1455668,ETF,3101,96
1455690,ETF,3101,6
1455694,ETF,3103,52
1455698,ETF,3104,60
1455708,ETF,3104,14
1455712,ETF,3105,96
1455716,ETF,3106,30
1455726,ETF,3106,88
1455730,ETF,3107,74
1455739,ETF,3107,66
1456601,ETF,3111,52
1456613,ETF,3112,74
1456663,ETF,3113,96
1456671,ETF,3114,118
1456679,ETF,3115,140
1456687,ETF,3116,162
1456695,ETF,3117,184
1456703,ETF,3118,206
1457100,ETF,3119,52
1457118,ETF,3119,74
1457166,ETF,3119,96
1458043,ETF,3131,52
1458065,ETF,3132,74
1458076,ETF,3133,96
1459529,ETF,3139,52
1459549,ETF,3138,74
1459557,ETF,3137,96
1459565,ETF,3136,118
1462333,ETF,3154,52
1462367,ETF,3153,74
1462375,ETF,3152,96
1466101,ETF,3149,52
1466120,ETF,3148,74
1468018,ETF,3144,52
1472718,ETF,3134,52
1472768,ETF,3135,74
1472879,ETF,3142,228
1476560,ETF,3143,52
1477002,ETF,3143,52
1477019,ETF,3143,22
1477481,ETF,3150,52
1477543,ETF,3150,74
1477551,ETF,3150,96
1477559,ETF,3150,6
1477563,ETF,3152,52
1480349,ETF,3161,52
1482409,ETF,3152,52
1483256,ETF,3155,52
1484155,ETF,3149,52
1484171,ETF,3148,74
1484208,ETF,3147,96
1484226,ETF,3146,118
1484633,ETF,3141,52
1488902,ETF,3154,52
1492359,ETF,3154,52
1492363,ETF,3155,74
1494140,ETF,3146,52
1494190,ETF,3147,74
1494607,ETF,3154,52
1494630,ETF,3154,74
1494674,ETF,3154,96
1494682,ETF,3154,6
1495565,ETF,3152,52
1495587,ETF,3151,74
1496988,ETF,3141,52
1497030,ETF,3140,74
1497908,ETF,3137,52
1498399,ETF,3145,52
1498411,ETF,3145,74
1498465,ETF,3145,96
1499027,ETF,3143,52
1499031,ETF,3142,74
1499035,ETF,3141,96
1499039,ETF,3140,118
1499043,ETF,3139,140
1499047,ETF,3139,23
1501721,ETF,3149,52
1502640,ETF,3164,52
1502686,ETF,3165,74
1506422,ETF,3156,52
1506445,ETF,3155,74
1508326,ETF,3157,52
1508811,ETF,3156,52
1508842,ETF,3156,22
1508846,ETF,3155,52
1508865,ETF,3155,44
1508869,ETF,3154,52
1508890,ETF,3154,66
1508894,ETF,3153,52
1509313,ETF,3149,52
1509348,ETF,3149,74
1510262,ETF,3146,52
1511210,ETF,3155,52
1511251,ETF,3156,74
1511267,ETF,3157,96
1511287,ETF,3158,118
1511713,ETF,3163,52
1511737,ETF,3163,74
1511759,ETF,3163,96
1511785,ETF,3163,6
1513627,ETF,3169,52
1513643,ETF,3170,74
1513682,ETF,3171,96
1513702,ETF,3172,118
1513710,ETF,3173,140
1514128,ETF,3177,52
1514152,ETF,3177,74
1514166,ETF,3177,96
1514180,ETF,3177,6
1515617,ETF,3168,52
1516095,ETF,3160,52
1516103,ETF,3160,74
1516111,ETF,3160,96
1516119,ETF,3160,6
1516123,ETF,3159,52
1516127,ETF,3158,60
1519451,ETF,3140,52
1519927,ETF,3141,52
1519935,ETF,3141,22
1519939,ETF,3142,52
1519948,ETF,3142,44
1519952,ETF,3143,52
1519961,ETF,3143,66
1525206,ETF,3171,52
1526632,ETF,3164,52
1526640,ETF,3163,74
1528557,ETF,3159,52
1529041,ETF,3159,52
1529049,ETF,3159,22
1529053,ETF,3160,52
1529062,ETF,3160,44
1529066,ETF,3161,52
1529075,ETF,3161,66
1529079,ETF,3162,52
1529088,ETF,3162,88
1529092,ETF,3163,52
1529101,ETF,3163,110
1529105,ETF,3164,52
1529114,ETF,3164,132
1529118,ETF,3165,52
1529579,ETF,3166,52
1529587,ETF,3166,74
1530154,ETF,3168,52
1530158,ETF,3169,74
1530162,ETF,3170,96
1530166,ETF,3171,118
1530170,ETF,3172,140
1530174,ETF,3173,23
1532474,ETF,3177,52
1532482,ETF,3178,74
1532490,ETF,3179,96
1532498,ETF,3180,118
1532506,ETF,3181,140
1532978,ETF,3185,52
1532986,ETF,3185,74
1532994,ETF,3185,96
1533002,ETF,3185,6
1535870,ETF,3180,52
1535878,ETF,3181,74
1536448,ETF,3176,52
1536452,ETF,3175,74
1536456,ETF,3174,96
1536460,ETF,3174,228
1537817,ETF,3180,52
1537825,ETF,3179,74
1537833,ETF,3178,96
1538325,ETF,3172,52
1538333,ETF,3172,74
1539750,ETF,3165,52
1542600,ETF,3167,52
1542608,ETF,3168,74
1544970,ETF,3178,52
1549699,ETF,3177,52
1549707,ETF,3178,74
1550181,ETF,3177,52
1550189,ETF,3177,44
1550193,ETF,3176,30
1550202,ETF,3176,88
1550206,ETF,3175,8
1551143,ETF,3181,52
1553057,ETF,3181,52
1553065,ETF,3180,74
1555427,ETF,3177,52
1557802,ETF,3175,52
1557810,ETF,3174,74
1557818,ETF,3173,96
1558288,ETF,3167,52
1559240,ETF,3165,52
1559248,ETF,3166,74
1560191,ETF,3165,52
1561146,ETF,3172,52
1561625,ETF,3171,52
1561633,ETF,3171,22
1561637,ETF,3170,52
1561646,ETF,3170,44
1564021,ETF,3162,52
1564029,ETF,3163,74
1564037,ETF,3164,96
1564045,ETF,3165,118
1564515,ETF,3170,52
1564523,ETF,3170,74
1564531,ETF,3170,96
1564539,ETF,3170,6
1567850,ETF,3169,52
1568799,ETF,3166,52
1568807,ETF,3165,74
1569282,ETF,3158,52
1569290,ETF,3158,74
1570239,ETF,3165,52
1570247,ETF,3165,74
1570255,ETF,3165,96
1570263,ETF,3165,6
1570267,ETF,3165,52
1570271,ETF,3166,60
1570737,ETF,3173,52
1570745,ETF,3173,74
1570753,ETF,3173,96
1570761,ETF,3173,6
1571688,ETF,3172,52
1571696,ETF,3171,74
1572164,ETF,3164,52
1573585,ETF,3160,52
1573593,ETF,3161,74
1573601,ETF,3162,96
1573609,ETF,3163,118
1573617,ETF,3164,140
1574077,ETF,3168,52
1574085,ETF,3168,74
1574093,ETF,3168,96
1574101,ETF,3168,6
1575030,ETF,3176,52
1575038,ETF,3177,74
1576443,ETF,3178,52
1576451,ETF,3177,74
1576459,ETF,3176,96
1576467,ETF,3175,118
1576475,ETF,3174,140
1577390,ETF,3174,52
1578330,ETF,3170,52
1578896,ETF,3172,52
1578900,ETF,3173,74
1578904,ETF,3174,96
1578908,ETF,3175,118
1581168,ETF,3170,52
1581176,ETF,3171,74
1581184,ETF,3172,96
1581666,ETF,3178,52
1581674,ETF,3178,74
1586443,ETF,3181,52
1586447,ETF,3182,228
1586451,ETF,3182,74
1586455,ETF,3183,96
1586459,ETF,3184,53
1587293,ETF,3174,52
