message_index,symbol,side,px,dq
422662,B,SELL,970,-118
422664,B,BUY,955,-140
422666,B,SELL,971,-140
422669,B,BUY,954,-162
422671,B,SELL,972,-162
422675,B,BUY,953,-184
422680,B,SELL,973,-184
422686,B,BUY,952,-206
422690,B,SELL,974,-206
423090,B,BUY,962,52
423091,B,SELL,970,52
423092,B,BUY,961,74
423093,B,SELL,971,74
423094,B,BUY,960,96
423095,B,SELL,972,96
423096,B,BUY,959,118
423098,B,SELL,973,118
423099,B,BUY,958,140
423100,B,SELL,974,140
423102,B,BUY,957,162
423103,B,SELL,975,162
423104,B,BUY,956,184
423105,B,SELL,976,184
423106,B,BUY,955,206
423108,B,SELL,977,206
423109,B,BUY,954,228
423111,B,SELL,978,228
423113,B,BUY,951,-228
423115,B,SELL,975,-228
423119,B,BUY,958,-52
423121,B,SELL,966,-52
423123,B,BUY,957,-74
423125,B,SELL,967,-74
423127,B,BUY,956,-96
423129,B,SELL,968,-96
423131,B,BUY,955,-118
423133,B,SELL,969,-118
423135,B,BUY,954,-140
423137,B,SELL,970,-140
423139,B,BUY,953,-162
423141,B,SELL,971,-162
423143,B,BUY,952,-184
423145,B,SELL,972,-184
423147,B,BUY,951,-206
423149,B,SELL,973,-206
423575,B,BUY,967,52
423577,B,SELL,975,52
423580,B,BUY,966,74
423581,B,SELL,976,74
423591,B,BUY,965,96
423593,B,SELL,977,96
423594,B,BUY,964,118
423595,B,SELL,978,118
423596,B,BUY,963,140
423597,B,SELL,979,140
423598,B,BUY,962,162
423599,B,SELL,980,162
423600,B,BUY,961,184
423601,B,SELL,981,184
423602,B,BUY,960,206
423603,B,SELL,982,206
423604,B,BUY,959,228
423605,B,SELL,983,228
423607,B,BUY,950,-228
423609,B,SELL,974,-228
423612,B,BUY,962,-52
423614,B,SELL,970,-52
423616,B,BUY,961,-74
423618,B,SELL,971,-74
423621,B,BUY,960,-96
423623,B,SELL,972,-96
423625,B,BUY,959,-118
423627,B,SELL,973,-118
423629,B,BUY,958,-140
423631,B,SELL,974,-140
423633,B,BUY,957,-162
423635,B,SELL,975,-162
423637,B,BUY,956,-184
423639,B,SELL,976,-184
423641,B,BUY,955,-206
423644,B,SELL,977,-206
424101,B,BUY,972,52
424102,B,SELL,980,52
424103,B,BUY,971,74
424106,B,SELL,981,74
424107,B,BUY,970,96
424108,B,SELL,982,96
424109,B,BUY,969,118
424110,B,SELL,983,118
424112,B,BUY,968,140
424113,B,SELL,984,140
424114,B,BUY,967,162
424117,B,SELL,985,162
424118,B,BUY,966,184
424119,B,SELL,986,184
424120,B,BUY,965,206
424122,B,SELL,987,206
424123,B,BUY,964,228
424124,B,SELL,988,228
424125,B,BUY,954,-228
424130,B,SELL,978,-228
424132,B,BUY,967,-52
424134,B,SELL,975,-52
424136,B,BUY,966,-74
424138,B,SELL,976,-74
424141,B,BUY,965,-96
424144,B,SELL,977,-96
424146,B,BUY,964,-118
424148,B,SELL,978,-118
424150,B,BUY,963,-140
424153,B,SELL,979,-140
424155,B,BUY,962,-162
424165,B,SELL,980,-162
424169,B,BUY,961,-184
424171,B,SELL,981,-184
424174,B,BUY,960,-206
424176,B,SELL,982,-206
424580,B,BUY,971,52
424584,B,SELL,979,52
424585,B,BUY,970,74
424587,B,SELL,980,74
424589,B,BUY,969,96
424590,B,SELL,981,96
424592,B,BUY,968,118
424593,B,SELL,982,118
424594,B,BUY,967,140
424595,B,SELL,983,140
424596,B,BUY,966,162
424598,B,SELL,984,162
424600,B,BUY,965,184
424601,B,SELL,985,184
424602,B,BUY,964,206
424603,B,SELL,986,206
424604,B,BUY,963,228
424605,B,SELL,987,228
424606,B,BUY,959,-228
424608,B,SELL,983,-228
424610,B,BUY,972,-52
424612,B,SELL,980,-52
424614,B,BUY,971,-74
424616,B,SELL,981,-74
424618,B,BUY,970,-96
424620,B,SELL,982,-96
424622,B,BUY,969,-118
424624,B,SELL,983,-118
424627,B,BUY,968,-140
424630,B,SELL,984,-140
424633,B,BUY,967,-162
424635,B,SELL,985,-162
424637,B,BUY,966,-184
424645,B,SELL,986,-184
424647,B,BUY,965,-206
424649,B,SELL,987,-206
425092,B,BUY,972,52
425093,B,SELL,980,52
425094,B,BUY,971,74
425095,B,SELL,981,74
425099,B,BUY,970,96
425101,B,SELL,982,96
425103,B,BUY,969,118
425104,B,SELL,983,118
425105,B,BUY,968,140
425106,B,SELL,984,140
425107,B,BUY,967,162
425108,B,SELL,985,162
425109,B,BUY,966,184
425110,B,SELL,986,184
425112,B,BUY,965,206
425113,B,SELL,987,206
425116,B,BUY,964,228
425117,B,SELL,988,228
425118,B,BUY,964,-228
425121,B,SELL,988,-228
425123,B,BUY,971,-52
425127,B,SELL,979,-52
425129,B,BUY,970,-74
425132,B,SELL,980,-74
425134,B,BUY,969,-96
425136,B,SELL,981,-96
425138,B,BUY,968,-118
425140,B,SELL,982,-118
425142,B,BUY,967,-140
425144,B,SELL,983,-140
425147,B,BUY,966,-162
425150,B,SELL,984,-162
425154,B,BUY,965,-184
425158,B,SELL,985,-184
425160,B,BUY,964,-206
425162,B,SELL,986,-206
425565,B,BUY,973,52
425566,B,SELL,981,52
425568,B,BUY,972,74
425569,B,SELL,982,74
425570,B,BUY,971,96
425571,B,SELL,983,96
425572,B,BUY,970,118
425575,B,SELL,984,118
425576,B,BUY,969,140
425577,B,SELL,985,140
425578,B,BUY,968,162
425579,B,SELL,986,162
425580,B,BUY,967,184
425581,B,SELL,987,184
425583,B,BUY,966,206
425585,B,SELL,988,206
425587,B,BUY,965,228
425589,B,SELL,989,228
425590,B,BUY,963,-228
425592,B,SELL,987,-228
425595,B,BUY,972,-52
425598,B,SELL,980,-52
425600,B,BUY,971,-74
425602,B,SELL,981,-74
425604,B,BUY,970,-96
425607,B,SELL,982,-96
425609,B,BUY,969,-118
425611,B,SELL,983,-118
425614,B,BUY,968,-140
425617,B,SELL,984,-140
425619,B,BUY,967,-162
425621,B,SELL,985,-162
425623,B,BUY,966,-184
425625,B,SELL,986,-184
425627,B,BUY,965,-206
425629,B,SELL,987,-206
426043,B,BUY,973,52
426045,B,SELL,981,52
426046,B,BUY,972,74
426047,B,SELL,982,74
426048,B,BUY,971,96
426050,B,SELL,983,96
426051,B,BUY,970,118
426052,B,SELL,984,118
426053,B,BUY,969,140
426055,B,SELL,985,140
426056,B,BUY,968,162
426058,B,SELL,986,162
426060,B,BUY,967,184
426062,B,SELL,987,184
426063,B,BUY,966,206
426064,B,SELL,988,206
426067,B,BUY,965,228
426069,B,SELL,989,228
426070,B,BUY,964,-228
426072,B,SELL,988,-228
426075,B,BUY,973,-52
426077,B,SELL,981,-52
426079,B,BUY,972,-74
426081,B,SELL,982,-74
426083,B,BUY,971,-96
426086,B,SELL,983,-96
426088,B,BUY,970,-118
426090,B,SELL,984,-118
426093,B,BUY,969,-140
426095,B,SELL,985,-140
426097,B,BUY,968,-162
426099,B,SELL,986,-162
426102,B,BUY,967,-184
426104,B,SELL,987,-184
426107,B,BUY,966,-206
426109,B,SELL,988,-206
426521,B,BUY,972,52
426522,B,SELL,980,52
426523,B,BUY,971,74
426524,B,SELL,981,74
426526,B,BUY,970,96
426527,B,SELL,982,96
426529,B,BUY,969,118
426531,B,SELL,983,118
426532,B,BUY,968,140
426535,B,SELL,984,140
426536,B,BUY,967,162
426538,B,SELL,985,162
426541,B,BUY,966,184
426542,B,SELL,986,184
426543,B,BUY,965,206
426544,B,SELL,987,206
426545,B,BUY,964,228
426546,B,SELL,988,228
426548,B,BUY,965,-228
426550,B,SELL,989,-228
426553,B,BUY,973,-52
426555,B,SELL,981,-52
426557,B,BUY,972,-74
426559,B,SELL,982,-74
426561,B,BUY,971,-96
426563,B,SELL,983,-96
426565,B,BUY,970,-118
426567,B,SELL,984,-118
426569,B,BUY,969,-140
426571,B,SELL,985,-140
426574,B,BUY,968,-162
426576,B,SELL,986,-162
426578,B,BUY,967,-184
426580,B,SELL,987,-184
426582,B,BUY,966,-206
426584,B,SELL,988,-206
426999,B,BUY,969,52
427000,B,SELL,977,52
427001,B,BUY,968,74
427002,B,SELL,978,74
427005,B,BUY,967,96
427006,B,SELL,979,96
427010,B,BUY,966,118
427011,B,SELL,980,118
427012,B,BUY,965,140
427013,B,SELL,981,140
427014,B,BUY,964,162
427015,B,SELL,982,162
427019,B,BUY,963,184
427020,B,SELL,983,184
427027,B,BUY,962,206
427030,B,SELL,984,206
427031,B,BUY,961,228
427032,B,SELL,985,228
427033,B,BUY,965,-228
427036,B,SELL,989,-228
427038,B,BUY,972,-52
427040,B,SELL,980,-52
427042,B,BUY,971,-74
427046,B,SELL,981,-74
427048,B,BUY,970,-96
427050,B,SELL,982,-96
427052,B,BUY,969,-118
427055,B,SELL,983,-118
427057,B,BUY,968,-140
427062,B,SELL,984,-140
427065,B,BUY,967,-162
427067,B,SELL,985,-162
427070,B,BUY,966,-184
427072,B,SELL,986,-184
427076,B,BUY,965,-206
427081,B,SELL,987,-206
427478,B,BUY,968,52
427479,B,SELL,976,52
427480,B,BUY,967,74
427481,B,SELL,977,74
427482,B,BUY,966,96
427483,B,SELL,978,96
427484,B,BUY,965,118
427485,B,SELL,979,118
427490,B,BUY,964,140
427492,B,SELL,980,140
427493,B,BUY,963,162
427494,B,SELL,981,162
427495,B,BUY,962,184
427496,B,SELL,982,184
427497,B,BUY,961,206
427498,B,SELL,983,206
427499,B,BUY,960,228
427503,B,SELL,984,228
427505,B,BUY,964,-228
427507,B,SELL,988,-228
427509,B,BUY,969,-52
427511,B,SELL,977,-52
427515,B,BUY,968,-74
427517,B,SELL,978,-74
427519,B,BUY,967,-96
427521,B,SELL,979,-96
427523,B,BUY,966,-118
427530,B,SELL,980,-118
427535,B,BUY,965,-140
427537,B,SELL,981,-140
427539,B,BUY,964,-162
427544,B,SELL,982,-162
427546,B,BUY,963,-184
427548,B,SELL,983,-184
427550,B,BUY,962,-206
427552,B,SELL,984,-206
427956,B,BUY,968,52
427959,B,SELL,976,52
427960,B,BUY,967,74
427961,B,SELL,977,74
427962,B,BUY,966,96
427963,B,SELL,978,96
427964,B,BUY,965,118
427966,B,SELL,979,118
427967,B,BUY,964,140
427969,B,SELL,980,140
427970,B,BUY,963,162
427971,B,SELL,981,162
427972,B,BUY,962,184
427973,B,SELL,982,184
427976,B,BUY,961,206
427977,B,SELL,983,206
427978,B,BUY,960,228
427980,B,SELL,984,228
427981,B,BUY,961,-228
427983,B,SELL,985,-228
427985,B,BUY,968,-52
427987,B,SELL,976,-52
427989,B,BUY,967,-74
427991,B,SELL,977,-74
427993,B,BUY,966,-96
427996,B,SELL,978,-96
427998,B,BUY,965,-118
428002,B,SELL,979,-118
428004,B,BUY,964,-140
428007,B,SELL,980,-140
428009,B,BUY,963,-162
428011,B,SELL,981,-162
428014,B,BUY,962,-184
428016,B,SELL,982,-184
428018,B,BUY,961,-206
428020,B,SELL,983,-206
428436,B,BUY,968,52
428437,B,SELL,976,52
428438,B,BUY,967,74
428441,B,SELL,977,74
428443,B,BUY,966,96
428444,B,SELL,978,96
428445,B,BUY,965,118
428449,B,SELL,979,118
428450,B,BUY,964,140
428451,B,SELL,980,140
428452,B,BUY,963,162
428454,B,SELL,981,162
428456,B,BUY,962,184
428457,B,SELL,982,184
428458,B,BUY,961,206
428460,B,SELL,983,206
428461,B,BUY,960,228
428463,B,SELL,984,228
428465,B,BUY,960,-228
428467,B,SELL,984,-228
428470,B,BUY,968,-52
428472,B,SELL,976,-52
428475,B,BUY,967,-74
428477,B,SELL,977,-74
428479,B,BUY,966,-96
428481,B,SELL,978,-96
428483,B,BUY,965,-118
428485,B,SELL,979,-118
428487,B,BUY,964,-140
428489,B,SELL,980,-140
428492,B,BUY,963,-162
428496,B,SELL,981,-162
428498,B,BUY,962,-184
428501,B,SELL,982,-184
428504,B,BUY,961,-206
428506,B,SELL,983,-206
428913,B,BUY,966,52
428914,B,SELL,974,52
428916,B,BUY,965,74
428917,B,SELL,975,74
428918,B,BUY,964,96
428919,B,SELL,976,96
428922,B,BUY,963,118
428926,B,SELL,977,118
428928,B,BUY,962,140
428929,B,SELL,978,140
428930,B,BUY,961,162
428931,B,SELL,979,162
428935,B,BUY,960,184
428936,B,SELL,980,184
428937,B,BUY,959,206
428939,B,SELL,981,206
428941,B,BUY,958,228
428942,B,SELL,982,228
428943,B,BUY,960,-228
428945,B,SELL,984,-228
428948,B,BUY,968,-52
428952,B,SELL,976,-52
428955,B,BUY,967,-74
428957,B,SELL,977,-74
428960,B,BUY,966,-96
428962,B,SELL,978,-96
428964,B,BUY,965,-118
428967,B,SELL,979,-118
428969,B,BUY,964,-140
428971,B,SELL,980,-140
428973,B,BUY,963,-162
428976,B,SELL,981,-162
428978,B,BUY,962,-184
428980,B,SELL,982,-184
428984,B,BUY,961,-206
428987,B,SELL,983,-206
429391,B,BUY,967,52
429392,B,SELL,975,52
429393,B,BUY,966,74
429394,B,SELL,976,74
429395,B,BUY,965,96
429396,B,SELL,977,96
429399,B,BUY,964,118
429402,B,SELL,978,118
429404,B,BUY,963,140
429407,B,SELL,979,140
429408,B,BUY,962,162
429409,B,SELL,980,162
429411,B,BUY,961,184
429413,B,SELL,981,184
429414,B,BUY,960,206
429415,B,SELL,982,206
429416,B,BUY,959,228
429420,B,SELL,983,228
429423,B,BUY,960,-228
429425,B,SELL,984,-228
429427,B,BUY,966,-52
429429,B,SELL,974,-52
429431,B,BUY,965,-74
429437,B,SELL,975,-74
429439,B,BUY,964,-96
429443,B,SELL,976,-96
429445,B,BUY,963,-118
429449,B,SELL,977,-118
429453,B,BUY,962,-140
429455,B,SELL,978,-140
429457,B,BUY,961,-162
429459,B,SELL,979,-162
429461,B,BUY,960,-184
429463,B,SELL,980,-184
429465,B,BUY,959,-206
429467,B,SELL,981,-206
429868,B,BUY,965,52
429869,B,SELL,973,52
429870,B,BUY,964,74
429871,B,SELL,974,74
429873,B,BUY,963,96
429874,B,SELL,975,96
429875,B,BUY,962,118
429876,B,SELL,976,118
429877,B,BUY,961,140
429878,B,SELL,977,140
429880,B,BUY,960,162
429881,B,SELL,978,162
429882,B,BUY,959,184
429883,B,SELL,979,184
429884,B,BUY,958,206
429885,B,SELL,980,206
429886,B,BUY,957,228
429887,B,SELL,981,228
429889,B,BUY,958,-228
429891,B,SELL,982,-228
429894,B,BUY,967,-52
429897,B,SELL,975,-52
429900,B,BUY,966,-74
429902,B,SELL,976,-74
429904,B,BUY,965,-96
429906,B,SELL,977,-96
429909,B,BUY,964,-118
429911,B,SELL,978,-118
429913,B,BUY,963,-140
429916,B,SELL,979,-140
429918,B,BUY,962,-162
429920,B,SELL,980,-162
429922,B,BUY,961,-184
429926,B,SELL,981,-184
429929,B,BUY,960,-206
429931,B,SELL,982,-206
430374,B,BUY,960,52
430376,B,SELL,968,52
430378,B,BUY,959,74
430379,B,SELL,969,74
430381,B,BUY,958,96
430382,B,SELL,970,96
430383,B,BUY,957,118
430385,B,SELL,971,118
430386,B,BUY,956,140
430387,B,SELL,972,140
430388,B,BUY,955,162
430389,B,SELL,973,162
430390,B,BUY,954,184
430392,B,SELL,974,184
430393,B,BUY,953,206
430394,B,SELL,975,206
430395,B,BUY,952,228
430396,B,SELL,976,228
430398,B,BUY,959,-228
430400,B,SELL,983,-228
430402,B,BUY,965,-52
430404,B,SELL,973,-52
430406,B,BUY,964,-74
430409,B,SELL,974,-74
430411,B,BUY,963,-96
430413,B,SELL,975,-96
430415,B,BUY,962,-118
430418,B,SELL,976,-118
430420,B,BUY,961,-140
430422,B,SELL,977,-140
430424,B,BUY,960,-162
430426,B,SELL,978,-162
430428,B,BUY,959,-184
430430,B,SELL,979,-184
430432,B,BUY,958,-206
430437,B,SELL,980,-206
430858,B,BUY,962,52
430860,B,SELL,970,52
430861,B,BUY,961,74
430863,B,SELL,971,74
430864,B,BUY,960,96
430865,B,SELL,972,96
430868,B,BUY,959,118
430869,B,SELL,973,118
430870,B,BUY,958,140
430871,B,SELL,974,140
430873,B,BUY,957,162
430874,B,SELL,975,162
430875,B,BUY,956,184
430877,B,SELL,976,184
430878,B,BUY,955,206
430880,B,SELL,977,206
430881,B,BUY,954,228
430882,B,SELL,978,228
430883,B,BUY,957,-228
430885,B,SELL,981,-228
430887,B,BUY,960,-52
430889,B,SELL,968,-52
430892,B,BUY,959,-74
430894,B,SELL,969,-74
430896,B,BUY,958,-96
430898,B,SELL,970,-96
430900,B,BUY,957,-118
430902,B,SELL,971,-118
430904,B,BUY,956,-140
430906,B,SELL,972,-140
430908,B,BUY,955,-162
430911,B,SELL,973,-162
430914,B,BUY,954,-184
430916,B,SELL,974,-184
430919,B,BUY,953,-206
430921,B,SELL,975,-206
431332,B,BUY,961,52
431336,B,SELL,969,52
431337,B,BUY,960,74
431338,B,SELL,970,74
431339,B,BUY,959,96
431340,B,SELL,971,96
431341,B,BUY,958,118
431342,B,SELL,972,118
431343,B,BUY,957,140
431345,B,SELL,973,140
431346,B,BUY,956,162
431348,B,SELL,974,162
431349,B,BUY,955,184
431350,B,SELL,975,184
431351,B,BUY,954,206
431353,B,SELL,976,206
431354,B,BUY,953,228
431355,B,SELL,977,228
431357,B,BUY,952,-228
431360,B,SELL,976,-228
431362,B,BUY,962,-52
431364,B,SELL,970,-52
431366,B,BUY,961,-74
431369,B,SELL,971,-74
431371,B,BUY,960,-96
431373,B,SELL,972,-96
431375,B,BUY,959,-118
431377,B,SELL,973,-118
431379,B,BUY,958,-140
431381,B,SELL,974,-140
431385,B,BUY,957,-162
431388,B,SELL,975,-162
431390,B,BUY,956,-184
431397,B,SELL,976,-184
431399,B,BUY,955,-206
431401,B,SELL,977,-206
431806,B,BUY,959,52
431807,B,SELL,967,52
431808,B,BUY,958,74
431809,B,SELL,968,74
431810,B,BUY,957,96
431812,B,SELL,969,96
431813,B,BUY,956,118
431814,B,SELL,970,118
431815,B,BUY,955,140
431816,B,SELL,971,140
431818,B,BUY,954,162
431820,B,SELL,972,162
431821,B,BUY,953,184
431823,B,SELL,973,184
431824,B,BUY,952,206
431825,B,SELL,974,206
431828,B,BUY,951,228
431829,B,SELL,975,228
431830,B,BUY,954,-228
431833,B,SELL,978,-228
431835,B,BUY,961,-52
431838,B,SELL,969,-52
431840,B,BUY,960,-74
431843,B,SELL,970,-74
431845,B,BUY,959,-96
431848,B,SELL,971,-96
431850,B,BUY,958,-118
431852,B,SELL,972,-118
431854,B,BUY,957,-140
431856,B,SELL,973,-140
431858,B,BUY,956,-162
431863,B,SELL,974,-162
431865,B,BUY,955,-184
431867,B,SELL,975,-184
431869,B,BUY,954,-206
431873,B,SELL,976,-206
432286,B,BUY,958,52
432288,B,SELL,966,52
432291,B,BUY,957,74
432292,B,SELL,967,74
432293,B,BUY,956,96
432294,B,SELL,968,96
432295,B,BUY,955,118
432296,B,SELL,969,118
432297,B,BUY,954,140
432299,B,SELL,970,140
432300,B,BUY,953,162
432301,B,SELL,971,162
432304,B,BUY,952,184
432305,B,SELL,972,184
432306,B,BUY,951,206
432308,B,SELL,973,206
432309,B,BUY,950,228
432310,B,SELL,974,228
432312,B,BUY,953,-228
432314,B,SELL,977,-228
432316,B,BUY,959,-52
432321,B,SELL,967,-52
432323,B,BUY,958,-74
432325,B,SELL,968,-74
432328,B,BUY,957,-96
432330,B,SELL,969,-96
432332,B,BUY,956,-118
432334,B,SELL,970,-118
432337,B,BUY,955,-140
432339,B,SELL,971,-140
432342,B,BUY,954,-162
432344,B,SELL,972,-162
432346,B,BUY,953,-184
432348,B,SELL,973,-184
432350,B,BUY,952,-206
432352,B,SELL,974,-206
432759,B,BUY,957,52
432760,B,SELL,965,52
432761,B,BUY,956,74
432762,B,SELL,966,74
432763,B,BUY,955,96
432765,B,SELL,967,96
432766,B,BUY,954,118
432767,B,SELL,968,118
432768,B,BUY,953,140
432769,B,SELL,969,140
432770,B,BUY,952,162
432771,B,SELL,970,162
432773,B,BUY,951,184
432775,B,SELL,971,184
432778,B,BUY,950,206
432779,B,SELL,972,206
432780,B,BUY,949,228
432781,B,SELL,973,228
432784,B,BUY,951,-228
432786,B,SELL,975,-228
432788,B,BUY,958,-52
432793,B,SELL,966,-52
432795,B,BUY,957,-74
432797,B,SELL,967,-74
432800,B,BUY,956,-96
432802,B,SELL,968,-96
432804,B,BUY,955,-118
432806,B,SELL,969,-118
432808,B,BUY,954,-140
432812,B,SELL,970,-140
432814,B,BUY,953,-162
432818,B,SELL,971,-162
432821,B,BUY,952,-184
432823,B,SELL,972,-184
432825,B,BUY,951,-206
432828,B,SELL,973,-206
433271,B,BUY,961,52
433272,B,SELL,969,52
433274,B,BUY,960,74
433275,B,SELL,970,74
433276,B,BUY,959,96
433278,B,SELL,971,96
433279,B,BUY,958,118
433280,B,SELL,972,118
433282,B,BUY,957,140
433283,B,SELL,973,140
433284,B,BUY,956,162
433285,B,SELL,974,162
433286,B,BUY,955,184
433287,B,SELL,975,184
433289,B,BUY,954,206
433290,B,SELL,976,206
433293,B,BUY,953,228
433295,B,SELL,977,228
433296,B,BUY,950,-228
433298,B,SELL,974,-228
433302,B,BUY,957,-52
433304,B,SELL,965,-52
433306,B,BUY,956,-74
433308,B,SELL,966,-74
433310,B,BUY,955,-96
433312,B,SELL,967,-96
433314,B,BUY,954,-118
433316,B,SELL,968,-118
433318,B,BUY,953,-140
433320,B,SELL,969,-140
433322,B,BUY,952,-162
433325,B,SELL,970,-162
433327,B,BUY,951,-184
433329,B,SELL,971,-184
433332,B,BUY,950,-206
433336,B,SELL,972,-206
433774,B,BUY,965,52
433775,B,SELL,973,52
433779,B,BUY,964,74
433780,B,SELL,974,74
433781,B,BUY,963,96
433782,B,SELL,975,96
433783,B,BUY,962,118
433784,B,SELL,976,118
433786,B,BUY,961,140
433789,B,SELL,977,140
433791,B,BUY,960,162
433792,B,SELL,978,162
433793,B,BUY,959,184
433794,B,SELL,979,184
433797,B,BUY,958,206
433799,B,SELL,980,206
433800,B,BUY,957,228
433801,B,SELL,981,228
433804,B,BUY,949,-228
433806,B,SELL,973,-228
433808,B,BUY,961,-52
433812,B,SELL,969,-52
433814,B,BUY,960,-74
433816,B,SELL,970,-74
433819,B,BUY,959,-96
433821,B,SELL,971,-96
433823,B,BUY,958,-118
433825,B,SELL,972,-118
433827,B,BUY,957,-140
433829,B,SELL,973,-140
433831,B,BUY,956,-162
433833,B,SELL,974,-162
433835,B,BUY,955,-184
433837,B,SELL,975,-184
433839,B,BUY,954,-206
433841,B,SELL,976,-206
434248,B,BUY,964,52
434249,B,SELL,972,52
434250,B,BUY,963,74
434251,B,SELL,973,74
434252,B,BUY,962,96
434253,B,SELL,974,96
434254,B,BUY,961,118
434257,B,SELL,975,118
434258,B,BUY,960,140
434259,B,SELL,976,140
434260,B,BUY,959,162
434261,B,SELL,977,162
434263,B,BUY,958,184
434264,B,SELL,978,184
434265,B,BUY,957,206
434267,B,SELL,979,206
434268,B,BUY,956,228
434270,B,SELL,980,228
434271,B,BUY,953,-228
434274,B,SELL,977,-228
434276,B,BUY,965,-52
434278,B,SELL,973,-52
434280,B,BUY,964,-74
434283,B,SELL,974,-74
434285,B,BUY,963,-96
434287,B,SELL,975,-96
434289,B,BUY,962,-118
434291,B,SELL,976,-118
434293,B,BUY,961,-140
434296,B,SELL,977,-140
434299,B,BUY,960,-162
434301,B,SELL,978,-162
434303,B,BUY,959,-184
434307,B,SELL,979,-184
434309,B,BUY,958,-206
434311,B,SELL,980,-206
434725,B,BUY,963,52
434727,B,SELL,971,52
434729,B,BUY,962,74
434730,B,SELL,972,74
434731,B,BUY,961,96
434732,B,SELL,973,96
434733,B,BUY,960,118
434735,B,SELL,974,118
434736,B,BUY,959,140
434737,B,SELL,975,140
434738,B,BUY,958,162
434739,B,SELL,976,162
434743,B,BUY,957,184
434744,B,SELL,977,184
434745,B,BUY,956,206
434749,B,SELL,978,206
434750,B,BUY,955,228
434751,B,SELL,979,228
434753,B,BUY,957,-228
434755,B,SELL,981,-228
434757,B,BUY,964,-52
434759,B,SELL,972,-52
434761,B,BUY,963,-74
434763,B,SELL,973,-74
434765,B,BUY,962,-96
434767,B,SELL,974,-96
434770,B,BUY,961,-118
434772,B,SELL,975,-118
434776,B,BUY,960,-140
434778,B,SELL,976,-140
434780,B,BUY,959,-162
434782,B,SELL,977,-162
434788,B,BUY,958,-184
434794,B,SELL,978,-184
434796,B,BUY,957,-206
434800,B,SELL,979,-206
435207,B,BUY,962,52
435208,B,SELL,970,52
435211,B,BUY,961,74
435212,B,SELL,971,74
435213,B,BUY,960,96
435215,B,SELL,972,96
435216,B,BUY,959,118
435217,B,SELL,973,118
435220,B,BUY,958,140
435222,B,SELL,974,140
435223,B,BUY,957,162
435224,B,SELL,975,162
435225,B,BUY,956,184
435230,B,SELL,976,184
435232,B,BUY,955,206
435233,B,SELL,977,206
435234,B,BUY,954,228
435235,B,SELL,978,228
435236,B,BUY,956,-228
435240,B,SELL,980,-228
435245,B,BUY,963,-52
435247,B,SELL,971,-52
435249,B,BUY,962,-74
435253,B,SELL,972,-74
435255,B,BUY,961,-96
435257,B,SELL,973,-96
435259,B,BUY,960,-118
435261,B,SELL,974,-118
435263,B,BUY,959,-140
435265,B,SELL,975,-140
435269,B,BUY,958,-162
435271,B,SELL,976,-162
435273,B,BUY,957,-184
435275,B,SELL,977,-184
435277,B,BUY,956,-206
435281,B,SELL,978,-206
435707,B,BUY,963,52
435708,B,SELL,971,52
435709,B,BUY,962,74
435712,B,SELL,972,74
435713,B,BUY,961,96
435715,B,SELL,973,96
435716,B,BUY,960,118
435717,B,SELL,974,118
435719,B,BUY,959,140
435720,B,SELL,975,140
435724,B,BUY,958,162
435725,B,SELL,976,162
435726,B,BUY,957,184
435727,B,SELL,977,184
435729,B,BUY,956,206
435731,B,SELL,978,206
435732,B,BUY,955,228
435733,B,SELL,979,228
435734,B,BUY,955,-228
435736,B,SELL,979,-228
435738,B,BUY,962,-52
435740,B,SELL,970,-52
435742,B,BUY,961,-74
435744,B,SELL,971,-74
435747,B,BUY,960,-96
435749,B,SELL,972,-96
435751,B,BUY,959,-118
435754,B,SELL,973,-118
435758,B,BUY,958,-140
435760,B,SELL,974,-140
435763,B,BUY,957,-162
435766,B,SELL,975,-162
435768,B,BUY,956,-184
435770,B,SELL,976,-184
435772,B,BUY,955,-206
435774,B,SELL,977,-206
436179,B,BUY,960,52
436180,B,SELL,968,52
436181,B,BUY,959,74
436182,B,SELL,969,74
436183,B,BUY,958,96
436184,B,SELL,970,96
436185,B,BUY,957,118
436186,B,SELL,971,118
436187,B,BUY,956,140
436188,B,SELL,972,140
436189,B,BUY,955,162
436190,B,SELL,973,162
436191,B,BUY,954,184
436192,B,SELL,974,184
436193,B,BUY,953,206
436194,B,SELL,975,206
436195,B,BUY,952,228
436196,B,SELL,976,228
436197,B,BUY,954,-228
436199,B,SELL,978,-228
436201,B,BUY,963,-52
436203,B,SELL,971,-52
436205,B,BUY,962,-74
436207,B,SELL,972,-74
436209,B,BUY,961,-96
436211,B,SELL,973,-96
436213,B,BUY,960,-118
436215,B,SELL,974,-118
436217,B,BUY,959,-140
436219,B,SELL,975,-140
436221,B,BUY,958,-162
436223,B,SELL,976,-162
436225,B,BUY,957,-184
436227,B,SELL,977,-184
436229,B,BUY,956,-206
436231,B,SELL,978,-206
436654,B,BUY,959,52
436655,B,SELL,967,52
436656,B,BUY,958,74
436657,B,SELL,968,74
436658,B,BUY,957,96
436659,B,SELL,969,96
436660,B,BUY,956,118
436661,B,SELL,970,118
436662,B,BUY,955,140
436663,B,SELL,971,140
436664,B,BUY,954,162
436665,B,SELL,972,162
436666,B,BUY,953,184
436667,B,SELL,973,184
436668,B,BUY,952,206
436669,B,SELL,974,206
436670,B,BUY,951,228
436671,B,SELL,975,228
436672,B,BUY,955,-228
