message_index,symbol,side,px,dq
654739,C,BUY,870,-184
654741,C,SELL,890,-184
654743,C,BUY,869,-206
654746,C,SELL,891,-206
655163,C,BUY,881,52
655164,C,SELL,889,52
655165,C,BUY,880,74
655166,C,SELL,890,74
655168,C,BUY,879,96
655169,C,SELL,891,96
655170,C,BUY,878,118
655171,C,SELL,892,118
655172,C,BUY,877,140
655173,C,SELL,893,140
655174,C,BUY,876,162
655175,C,SELL,894,162
655176,C,BUY,875,184
655177,C,SELL,895,184
655178,C,BUY,874,206
655179,C,SELL,896,206
655180,C,BUY,873,228
655181,C,SELL,897,228
655182,C,BUY,868,-228
655185,C,SELL,892,-228
655187,C,BUY,881,-52
655189,C,SELL,889,-52
655191,C,BUY,880,-74
655193,C,SELL,890,-74
655195,C,BUY,879,-96
655197,C,SELL,891,-96
655199,C,BUY,878,-118
655201,C,SELL,892,-118
655203,C,BUY,877,-140
655205,C,SELL,893,-140
655208,C,BUY,876,-162
655210,C,SELL,894,-162
655212,C,BUY,875,-184
655215,C,SELL,895,-184
655217,C,BUY,874,-206
655219,C,SELL,896,-206
655622,C,BUY,881,52
655623,C,SELL,889,52
655624,C,BUY,880,74
655626,C,SELL,890,74
655627,C,BUY,879,96
655628,C,SELL,891,96
655629,C,BUY,878,118
655630,C,SELL,892,118
655631,C,BUY,877,140
655632,C,SELL,893,140
655633,C,BUY,876,162
655634,C,SELL,894,162
655636,C,BUY,875,184
655637,C,SELL,895,184
655638,C,BUY,874,206
655639,C,SELL,896,206
655640,C,BUY,873,228
655642,C,SELL,897,228
655643,C,BUY,873,-228
655645,C,SELL,897,-228
655648,C,BUY,881,-52
655650,C,SELL,889,-52
655652,C,BUY,880,-74
655654,C,SELL,890,-74
655656,C,BUY,879,-96
655658,C,SELL,891,-96
655660,C,BUY,878,-118
655662,C,SELL,892,-118
655664,C,BUY,877,-140
655666,C,SELL,893,-140
655668,C,BUY,876,-162
655670,C,SELL,894,-162
655673,C,BUY,875,-184
655675,C,SELL,895,-184
655677,C,BUY,874,-206
655679,C,SELL,896,-206
656086,C,BUY,879,52
656087,C,SELL,887,52
656089,C,BUY,878,74
656090,C,SELL,888,74
656091,C,BUY,877,96
656093,C,SELL,889,96
656094,C,BUY,876,118
656095,C,SELL,890,118
656097,C,BUY,875,140
656098,C,SELL,891,140
656099,C,BUY,874,162
656100,C,SELL,892,162
656101,C,BUY,873,184
656102,C,SELL,893,184
656103,C,BUY,872,206
656104,C,SELL,894,206
656105,C,BUY,871,228
656107,C,SELL,895,228
656109,C,BUY,873,-228
656111,C,SELL,897,-228
656113,C,BUY,881,-52
656116,C,SELL,889,-52
656118,C,BUY,880,-74
656120,C,SELL,890,-74
656122,C,BUY,879,-96
656124,C,SELL,891,-96
656126,C,BUY,878,-118
656129,C,SELL,892,-118
656131,C,BUY,877,-140
656133,C,SELL,893,-140
656135,C,BUY,876,-162
656137,C,SELL,894,-162
656139,C,BUY,875,-184
656142,C,SELL,895,-184
656144,C,BUY,874,-206
656146,C,SELL,896,-206
656553,C,BUY,880,52
656554,C,SELL,888,52
656555,C,BUY,879,74
656556,C,SELL,889,74
656557,C,BUY,878,96
656560,C,SELL,890,96
656562,C,BUY,877,118
656563,C,SELL,891,118
656564,C,BUY,876,140
656565,C,SELL,892,140
656566,C,BUY,875,162
656567,C,SELL,893,162
656568,C,BUY,874,184
656571,C,SELL,894,184
656572,C,BUY,873,206
656573,C,SELL,895,206
656575,C,BUY,872,228
656577,C,SELL,896,228
656578,C,BUY,873,-228
656580,C,SELL,897,-228
656582,C,BUY,879,-52
656584,C,SELL,887,-52
656586,C,BUY,878,-74
656588,C,SELL,888,-74
656590,C,BUY,877,-96
656592,C,SELL,889,-96
656594,C,BUY,876,-118
656596,C,SELL,890,-118
656598,C,BUY,875,-140
656600,C,SELL,891,-140
656602,C,BUY,874,-162
656604,C,SELL,892,-162
656606,C,BUY,873,-184
656608,C,SELL,893,-184
656611,C,BUY,872,-206
656613,C,SELL,894,-206
657018,C,BUY,880,52
657019,C,SELL,888,52
657020,C,BUY,879,74
657021,C,SELL,889,74
657022,C,BUY,878,96
657023,C,SELL,890,96
657024,C,BUY,877,118
657025,C,SELL,891,118
657026,C,BUY,876,140
657027,C,SELL,892,140
657028,C,BUY,875,162
657029,C,SELL,893,162
657030,C,BUY,874,184
657031,C,SELL,894,184
657032,C,BUY,873,206
657033,C,SELL,895,206
657034,C,BUY,872,228
657036,C,SELL,896,228
657037,C,BUY,871,-228
657039,C,SELL,895,-228
657041,C,BUY,880,-52
657043,C,SELL,888,-52
657045,C,BUY,879,-74
657047,C,SELL,889,-74
657049,C,BUY,878,-96
657051,C,SELL,890,-96
657053,C,BUY,877,-118
657055,C,SELL,891,-118
657057,C,BUY,876,-140
657059,C,SELL,892,-140
657061,C,BUY,875,-162
657063,C,SELL,893,-162
657065,C,BUY,874,-184
657074,C,SELL,894,-184
657076,C,BUY,873,-206
657079,C,SELL,895,-206
657548,C,BUY,882,52
657550,C,SELL,890,52
657551,C,BUY,881,74
657552,C,SELL,891,74
657560,C,BUY,880,96
657561,C,SELL,892,96
657562,C,BUY,879,118
657563,C,SELL,893,118
657564,C,BUY,878,140
657565,C,SELL,894,140
657567,C,BUY,877,162
657568,C,SELL,895,162
657569,C,BUY,876,184
657570,C,SELL,896,184
657571,C,BUY,875,206
657572,C,SELL,897,206
657573,C,BUY,874,228
657575,C,SELL,898,228
657576,C,BUY,872,-228
657578,C,SELL,896,-228
657580,C,BUY,880,-52
657582,C,SELL,888,-52
657585,C,BUY,879,-74
657588,C,SELL,889,-74
657590,C,BUY,878,-96
657592,C,SELL,890,-96
657594,C,BUY,877,-118
657596,C,SELL,891,-118
657598,C,BUY,876,-140
657600,C,SELL,892,-140
657602,C,BUY,875,-162
657604,C,SELL,893,-162
657606,C,BUY,874,-184
657608,C,SELL,894,-184
657610,C,BUY,873,-206
657612,C,SELL,895,-206
658014,C,BUY,880,52
658015,C,SELL,888,52
658016,C,BUY,879,74
658017,C,SELL,889,74
658018,C,BUY,878,96
658019,C,SELL,890,96
658020,C,BUY,877,118
658021,C,SELL,891,118
658022,C,BUY,876,140
658023,C,SELL,892,140
658024,C,BUY,875,162
658033,C,SELL,893,162
658034,C,BUY,874,184
658035,C,SELL,894,184
658036,C,BUY,873,206
658037,C,SELL,895,206
658039,C,BUY,872,228
658040,C,SELL,896,228
658041,C,BUY,872,-228
658043,C,SELL,896,-228
658045,C,BUY,882,-52
658048,C,SELL,890,-52
658050,C,BUY,881,-74
658052,C,SELL,891,-74
658054,C,BUY,880,-96
658056,C,SELL,892,-96
658058,C,BUY,879,-118
658060,C,SELL,893,-118
658062,C,BUY,878,-140
658064,C,SELL,894,-140
658066,C,BUY,877,-162
658068,C,SELL,895,-162
658070,C,BUY,876,-184
658072,C,SELL,896,-184
658074,C,BUY,875,-206
658076,C,SELL,897,-206
658484,C,BUY,878,52
658485,C,SELL,886,52
658486,C,BUY,877,74
658487,C,SELL,887,74
658488,C,BUY,876,96
658489,C,SELL,888,96
658490,C,BUY,875,118
658491,C,SELL,889,118
658492,C,BUY,874,140
658494,C,SELL,890,140
658496,C,BUY,873,162
658497,C,SELL,891,162
658498,C,BUY,872,184
658499,C,SELL,892,184
658500,C,BUY,871,206
658501,C,SELL,893,206
658502,C,BUY,870,228
658504,C,SELL,894,228
658505,C,BUY,874,-228
658507,C,SELL,898,-228
658509,C,BUY,880,-52
658511,C,SELL,888,-52
658513,C,BUY,879,-74
658515,C,SELL,889,-74
658517,C,BUY,878,-96
658519,C,SELL,890,-96
658521,C,BUY,877,-118
658523,C,SELL,891,-118
658525,C,BUY,876,-140
658527,C,SELL,892,-140
658529,C,BUY,875,-162
658532,C,SELL,893,-162
658534,C,BUY,874,-184
658536,C,SELL,894,-184
658538,C,BUY,873,-206
658540,C,SELL,895,-206
658947,C,BUY,878,52
658948,C,SELL,886,52
658949,C,BUY,877,74
658950,C,SELL,887,74
658951,C,BUY,876,96
658953,C,SELL,888,96
658954,C,BUY,875,118
658955,C,SELL,889,118
658957,C,BUY,874,140
658958,C,SELL,890,140
658959,C,BUY,873,162
658961,C,SELL,891,162
658962,C,BUY,872,184
658963,C,SELL,892,184
658964,C,BUY,871,206
658965,C,SELL,893,206
658966,C,BUY,870,228
658967,C,SELL,894,228
658968,C,BUY,872,-228
658970,C,SELL,896,-228
658972,C,BUY,878,-52
658974,C,SELL,886,-52
658976,C,BUY,877,-74
658980,C,SELL,887,-74
658982,C,BUY,876,-96
658984,C,SELL,888,-96
658986,C,BUY,875,-118
658988,C,SELL,889,-118
658990,C,BUY,874,-140
658992,C,SELL,890,-140
658994,C,BUY,873,-162
658996,C,SELL,891,-162
658998,C,BUY,872,-184
659000,C,SELL,892,-184
659003,C,BUY,871,-206
659005,C,SELL,893,-206
659440,C,BUY,879,52
659449,C,SELL,887,52
659450,C,BUY,878,74
659451,C,SELL,888,74
659452,C,BUY,877,96
659453,C,SELL,889,96
659454,C,BUY,876,118
659455,C,SELL,890,118
659456,C,BUY,875,140
659457,C,SELL,891,140
659458,C,BUY,874,162
659459,C,SELL,892,162
659460,C,BUY,873,184
659461,C,SELL,893,184
659462,C,BUY,872,206
659463,C,SELL,894,206
659464,C,BUY,871,228
659465,C,SELL,895,228
659466,C,BUY,870,-228
659468,C,SELL,894,-228
659470,C,BUY,878,-52
659472,C,SELL,886,-52
659474,C,BUY,877,-74
659476,C,SELL,887,-74
659479,C,BUY,876,-96
659481,C,SELL,888,-96
659484,C,BUY,875,-118
659486,C,SELL,889,-118
659488,C,BUY,874,-140
659490,C,SELL,890,-140
659492,C,BUY,873,-162
659495,C,SELL,891,-162
659497,C,BUY,872,-184
659499,C,SELL,892,-184
659501,C,BUY,871,-206
659504,C,SELL,893,-206
659909,C,BUY,877,52
659911,C,SELL,885,52
659912,C,BUY,876,74
659913,C,SELL,886,74
659914,C,BUY,875,96
659915,C,SELL,887,96
659917,C,BUY,874,118
659918,C,SELL,888,118
659919,C,BUY,873,140
659920,C,SELL,889,140
659921,C,BUY,872,162
659922,C,SELL,890,162
659923,C,BUY,871,184
659925,C,SELL,891,184
659926,C,BUY,870,206
659927,C,SELL,892,206
659928,C,BUY,869,228
659930,C,SELL,893,228
659932,C,BUY,870,-228
659934,C,SELL,894,-228
659936,C,BUY,879,-52
659938,C,SELL,887,-52
659940,C,BUY,878,-74
659942,C,SELL,888,-74
659944,C,BUY,877,-96
659946,C,SELL,889,-96
659948,C,BUY,876,-118
659950,C,SELL,890,-118
659952,C,BUY,875,-140
659954,C,SELL,891,-140
659956,C,BUY,874,-162
659958,C,SELL,892,-162
659960,C,BUY,873,-184
659962,C,SELL,893,-184
659964,C,BUY,872,-206
659966,C,SELL,894,-206
660371,C,BUY,877,52
660374,C,SELL,885,52
660375,C,BUY,876,74
660376,C,SELL,886,74
660377,C,BUY,875,96
660378,C,SELL,887,96
660379,C,BUY,874,118
660380,C,SELL,888,118
660382,C,BUY,873,140
660385,C,SELL,889,140
660386,C,BUY,872,162
660387,C,SELL,890,162
660389,C,BUY,871,184
660390,C,SELL,891,184
660392,C,BUY,870,206
660393,C,SELL,892,206
660394,C,BUY,869,228
660395,C,SELL,893,228
660396,C,BUY,871,-228
660398,C,SELL,895,-228
660400,C,BUY,877,-52
660402,C,SELL,885,-52
660404,C,BUY,876,-74
660406,C,SELL,886,-74
660408,C,BUY,875,-96
660411,C,SELL,887,-96
660413,C,BUY,874,-118
660415,C,SELL,888,-118
660419,C,BUY,873,-140
660421,C,SELL,889,-140
660423,C,BUY,872,-162
660425,C,SELL,890,-162
660427,C,BUY,871,-184
660429,C,SELL,891,-184
660431,C,BUY,870,-206
660433,C,SELL,892,-206
660837,C,BUY,878,52
660838,C,SELL,886,52
660839,C,BUY,877,74
660840,C,SELL,887,74
660841,C,BUY,876,96
660842,C,SELL,888,96
660843,C,BUY,875,118
660844,C,SELL,889,118
660845,C,BUY,874,140
660846,C,SELL,890,140
660847,C,BUY,873,162
660848,C,SELL,891,162
660856,C,BUY,872,184
660857,C,SELL,892,184
660858,C,BUY,871,206
660859,C,SELL,893,206
660860,C,BUY,870,228
660861,C,SELL,894,228
660862,C,BUY,869,-228
660864,C,SELL,893,-228
660866,C,BUY,877,-52
660868,C,SELL,885,-52
660870,C,BUY,876,-74
660872,C,SELL,886,-74
660874,C,BUY,875,-96
660876,C,SELL,887,-96
660878,C,BUY,874,-118
660880,C,SELL,888,-118
660882,C,BUY,873,-140
660884,C,SELL,889,-140
660894,C,BUY,872,-162
660896,C,SELL,890,-162
660898,C,BUY,871,-184
660900,C,SELL,891,-184
660902,C,BUY,870,-206
660904,C,SELL,892,-206
661313,C,BUY,879,52
661314,C,SELL,887,52
661315,C,BUY,878,74
661316,C,SELL,888,74
661317,C,BUY,877,96
661318,C,SELL,889,96
661319,C,BUY,876,118
661320,C,SELL,890,118
661321,C,BUY,875,140
661323,C,SELL,891,140
661324,C,BUY,874,162
661325,C,SELL,892,162
661326,C,BUY,873,184
661328,C,SELL,893,184
661329,C,BUY,872,206
661331,C,SELL,894,206
661332,C,BUY,871,228
661333,C,SELL,895,228
661334,C,BUY,869,-228
661336,C,SELL,893,-228
661338,C,BUY,878,-52
661340,C,SELL,886,-52
661342,C,BUY,877,-74
661344,C,SELL,887,-74
661346,C,BUY,876,-96
661348,C,SELL,888,-96
661350,C,BUY,875,-118
661352,C,SELL,889,-118
661354,C,BUY,874,-140
661356,C,SELL,890,-140
661359,C,BUY,873,-162
661361,C,SELL,891,-162
661363,C,BUY,872,-184
661365,C,SELL,892,-184
661368,C,BUY,871,-206
661371,C,SELL,893,-206
661775,C,BUY,877,52
661776,C,SELL,885,52
661777,C,BUY,876,74
661778,C,SELL,886,74
661779,C,BUY,875,96
661780,C,SELL,887,96
661781,C,BUY,874,118
661783,C,SELL,888,118
661785,C,BUY,873,140
661786,C,SELL,889,140
661787,C,BUY,872,162
661789,C,SELL,890,162
661790,C,BUY,871,184
661791,C,SELL,891,184
661792,C,BUY,870,206
661793,C,SELL,892,206
661794,C,BUY,869,228
661796,C,SELL,893,228
661797,C,BUY,870,-228
661799,C,SELL,894,-228
661802,C,BUY,879,-52
661804,C,SELL,887,-52
661806,C,BUY,878,-74
661808,C,SELL,888,-74
661810,C,BUY,877,-96
661812,C,SELL,889,-96
661814,C,BUY,876,-118
661816,C,SELL,890,-118
661818,C,BUY,875,-140
661820,C,SELL,891,-140
661822,C,BUY,874,-162
661825,C,SELL,892,-162
661827,C,BUY,873,-184
661829,C,SELL,893,-184
661831,C,BUY,872,-206
661833,C,SELL,894,-206
662265,C,BUY,879,52
662266,C,SELL,887,52
662267,C,BUY,878,74
662268,C,SELL,888,74
662269,C,BUY,877,96
662271,C,SELL,889,96
662272,C,BUY,876,118
662273,C,SELL,890,118
662274,C,BUY,875,140
662275,C,SELL,891,140
662276,C,BUY,874,162
662277,C,SELL,892,162
662278,C,BUY,873,184
662279,C,SELL,893,184
662281,C,BUY,872,206
662282,C,SELL,894,206
662283,C,BUY,871,228
662284,C,SELL,895,228
662285,C,BUY,871,-228
662287,C,SELL,895,-228
662289,C,BUY,877,-52
662291,C,SELL,885,-52
662293,C,BUY,876,-74
662295,C,SELL,886,-74
662297,C,BUY,875,-96
662300,C,SELL,887,-96
662302,C,BUY,874,-118
662304,C,SELL,888,-118
662306,C,BUY,873,-140
662308,C,SELL,889,-140
662310,C,BUY,872,-162
662312,C,SELL,890,-162
662314,C,BUY,871,-184
662316,C,SELL,891,-184
662318,C,BUY,870,-206
662320,C,SELL,892,-206
662727,C,BUY,879,52
662728,C,SELL,887,52
662729,C,BUY,878,74
662730,C,SELL,888,74
662731,C,BUY,877,96
662732,C,SELL,889,96
662733,C,BUY,876,118
662734,C,SELL,890,118
662736,C,BUY,875,140
662739,C,SELL,891,140
662740,C,BUY,874,162
662742,C,SELL,892,162
662743,C,BUY,873,184
662744,C,SELL,893,184
662745,C,BUY,872,206
662746,C,SELL,894,206
662747,C,BUY,871,228
662750,C,SELL,895,228
662751,C,BUY,869,-228
662753,C,SELL,893,-228
662755,C,BUY,879,-52
662757,C,SELL,887,-52
662759,C,BUY,878,-74
662761,C,SELL,888,-74
662763,C,BUY,877,-96
662765,C,SELL,889,-96
662767,C,BUY,876,-118
662769,C,SELL,890,-118
662771,C,BUY,875,-140
662773,C,SELL,891,-140
662775,C,BUY,874,-162
662777,C,SELL,892,-162
662779,C,BUY,873,-184
662781,C,SELL,893,-184
662783,C,BUY,872,-206
662785,C,SELL,894,-206
663194,C,BUY,877,52
663195,C,SELL,885,52
663196,C,BUY,876,74
663197,C,SELL,886,74
663198,C,BUY,875,96
663199,C,SELL,887,96
663200,C,BUY,874,118
663202,C,SELL,888,118
663203,C,BUY,873,140
663204,C,SELL,889,140
663206,C,BUY,872,162
663207,C,SELL,890,162
663208,C,BUY,871,184
663209,C,SELL,891,184
663210,C,BUY,870,206
663211,C,SELL,892,206
663212,C,BUY,869,228
663213,C,SELL,893,228
663214,C,BUY,871,-228
663216,C,SELL,895,-228
663218,C,BUY,879,-52
663220,C,SELL,887,-52
663223,C,BUY,878,-74
663225,C,SELL,888,-74
663227,C,BUY,877,-96
663229,C,SELL,889,-96
663231,C,BUY,876,-118
663233,C,SELL,890,-118
663235,C,BUY,875,-140
663237,C,SELL,891,-140
663239,C,BUY,874,-162
663241,C,SELL,892,-162
663243,C,BUY,873,-184
663245,C,SELL,893,-184
663247,C,BUY,872,-206
663249,C,SELL,894,-206
663692,C,BUY,878,52
663693,C,SELL,886,52
663694,C,BUY,877,74
663695,C,SELL,887,74
663696,C,BUY,876,96
663697,C,SELL,888,96
663698,C,BUY,875,118
663699,C,SELL,889,118
663700,C,BUY,874,140
663701,C,SELL,890,140
663702,C,BUY,873,162
663703,C,SELL,891,162
663704,C,BUY,872,184
663705,C,SELL,892,184
663706,C,BUY,871,206
663707,C,SELL,893,206
663708,C,BUY,870,228
663709,C,SELL,894,228
663710,C,BUY,871,-228
663712,C,SELL,895,-228
663714,C,BUY,877,-52
663716,C,SELL,885,-52
663718,C,BUY,876,-74
663720,C,SELL,886,-74
663722,C,BUY,875,-96
663725,C,SELL,887,-96
663727,C,BUY,874,-118
663729,C,SELL,888,-118
663731,C,BUY,873,-140
663733,C,SELL,889,-140
663735,C,BUY,872,-162
663737,C,SELL,890,-162
663739,C,BUY,871,-184
663741,C,SELL,891,-184
663743,C,BUY,870,-206
663745,C,SELL,892,-206
664155,C,BUY,879,52
664156,C,SELL,887,52
664157,C,BUY,878,74
664158,C,SELL,888,74
664159,C,BUY,877,96
664160,C,SELL,889,96
664161,C,BUY,876,118
664162,C,SELL,890,118
664163,C,BUY,875,140
664164,C,SELL,891,140
664165,C,BUY,874,162
664166,C,SELL,892,162
664167,C,BUY,873,184
664175,C,SELL,893,184
664176,C,BUY,872,206
664177,C,SELL,894,206
664178,C,BUY,871,228
664179,C,SELL,895,228
664180,C,BUY,869,-228
664182,C,SELL,893,-228
664185,C,BUY,878,-52
664188,C,SELL,886,-52
664190,C,BUY,877,-74
664192,C,SELL,887,-74
664194,C,BUY,876,-96
664196,C,SELL,888,-96
664198,C,BUY,875,-118
664200,C,SELL,889,-118
664202,C,BUY,874,-140
664204,C,SELL,890,-140
664206,C,BUY,873,-162
664208,C,SELL,891,-162
664210,C,BUY,872,-184
664212,C,SELL,892,-184
664214,C,BUY,871,-206
664216,C,SELL,893,-206
664629,C,BUY,880,52
664630,C,SELL,888,52
664631,C,BUY,879,74
664632,C,SELL,889,74
664633,C,BUY,878,96
664634,C,SELL,890,96
664635,C,BUY,877,118
664636,C,SELL,891,118
664637,C,BUY,876,140
664638,C,SELL,892,140
664639,C,BUY,875,162
664640,C,SELL,893,162
664641,C,BUY,874,184
664642,C,SELL,894,184
664643,C,BUY,873,206
664644,C,SELL,895,206
664645,C,BUY,872,228
664646,C,SELL,896,228
664647,C,BUY,870,-228
664649,C,SELL,894,-228
664651,C,BUY,879,-52
664653,C,SELL,887,-52
664655,C,BUY,878,-74
664657,C,SELL,888,-74
664659,C,BUY,877,-96
664661,C,SELL,889,-96
664663,C,BUY,876,-118
664665,C,SELL,890,-118
664667,C,BUY,875,-140
664669,C,SELL,891,-140
664671,C,BUY,874,-162
664673,C,SELL,892,-162
664675,C,BUY,873,-184
664678,C,SELL,893,-184
664680,C,BUY,872,-206
664683,C,SELL,894,-206
665097,C,BUY,881,52
665098,C,SELL,889,52
665099,C,BUY,880,74
665100,C,SELL,890,74
665101,C,BUY,879,96
665102,C,SELL,891,96
665104,C,BUY,878,118
665105,C,SELL,892,118
665106,C,BUY,877,140
665107,C,SELL,893,140
665108,C,BUY,876,162
665109,C,SELL,894,162
665110,C,BUY,875,184
665111,C,SELL,895,184
665112,C,BUY,874,206
665113,C,SELL,896,206
665114,C,BUY,873,228
665115,C,SELL,897,228
665116,C,BUY,871,-228
665120,C,SELL,895,-228
665122,C,BUY,880,-52
665125,C,SELL,888,-52
665127,C,BUY,879,-74
665129,C,SELL,889,-74
665131,C,BUY,878,-96
665133,C,SELL,890,-96
665135,C,BUY,877,-118
665137,C,SELL,891,-118
665139,C,BUY,876,-140
665142,C,SELL,892,-140
665144,C,BUY,875,-162
665146,C,SELL,893,-162
665149,C,BUY,874,-184
665151,C,SELL,894,-184
665153,C,BUY,873,-206
665155,C,SELL,895,-206
665564,C,BUY,877,52
665565,C,SELL,885,52
665566,C,BUY,876,74
665567,C,SELL,886,74
665568,C,BUY,875,96
665569,C,SELL,887,96
665570,C,BUY,874,118
665571,C,SELL,888,118
665574,C,BUY,873,140
665576,C,SELL,889,140
665577,C,BUY,872,162
665580,C,SELL,890,162
665583,C,BUY,871,184
665584,C,SELL,891,184
665585,C,BUY,870,206
665587,C,SELL,892,206
665588,C,BUY,869,228
665589,C,SELL,893,228
665590,C,BUY,872,-228
665592,C,SELL,896,-228
665594,C,BUY,881,-52
665596,C,SELL,889,-52
665598,C,BUY,880,-74
665600,C,SELL,890,-74
665602,C,BUY,879,-96
665604,C,SELL,891,-96
665606,C,BUY,878,-118
665608,C,SELL,892,-118
665610,C,BUY,877,-140
665612,C,SELL,893,-140
665615,C,BUY,876,-162
665617,C,SELL,894,-162
665620,C,BUY,875,-184
665622,C,SELL,895,-184
665624,C,BUY,874,-206
665626,C,SELL,896,-206
665717,C,SELL,876,503
665726,C,BUY,877,-52
665727,C,BUY,876,-74
665728,C,SELL,876,-126
665729,C,SELL,876,-377
666047,C,BUY,879,52
666048,C,SELL,887,52
666049,C,BUY,878,74
666050,C,SELL,888,74
666051,C,BUY,877,96
666052,C,SELL,889,96
666053,C,BUY,876,118
666054,C,SELL,890,118
666055,C,BUY,875,140
666056,C,SELL,891,140
666057,C,BUY,874,162
666058,C,SELL,892,162
666059,C,BUY,873,184
666060,C,SELL,893,184
666061,C,BUY,872,206
666069,C,SELL,894,206
666070,C,BUY,871,228
666071,C,SELL,895,228
666072,C,BUY,873,-228
666075,C,SELL,897,-228
666078,C,SELL,885,-52
666081,C,SELL,886,-74
666083,C,BUY,875,-96
666085,C,SELL,887,-96
666087,C,BUY,874,-118
666089,C,SELL,888,-118
666091,C,BUY,873,-140
666093,C,SELL,889,-140
666095,C,BUY,872,-162
666097,C,SELL,890,-162
666106,C,BUY,871,-184
666108,C,SELL,891,-184
666110,C,BUY,870,-206
666112,C,SELL,892,-206
666522,C,BUY,879,52
666523,C,SELL,887,52
666524,C,BUY,878,74
666525,C,SELL,888,74
666526,C,BUY,877,96
666527,C,SELL,889,96
666528,C,BUY,876,118
666530,C,SELL,890,118
666531,C,BUY,875,140
666532,C,SELL,891,140
666533,C,BUY,874,162
666536,C,SELL,892,162
666537,C,BUY,873,184
666538,C,SELL,893,184
666539,C,BUY,872,206
666540,C,SELL,894,206
666543,C,BUY,871,228
666544,C,SELL,895,228
666545,C,BUY,869,-228
666547,C,SELL,893,-228
666551,C,BUY,879,-52
666553,C,SELL,887,-52
666555,C,BUY,878,-74
666558,C,SELL,888,-74
666560,C,BUY,877,-96
666562,C,SELL,889,-96
666564,C,BUY,876,-118
666566,C,SELL,890,-118
666568,C,BUY,875,-140
666570,C,SELL,891,-140
666572,C,BUY,874,-162
666575,C,SELL,892,-162
666577,C,BUY,873,-184
666579,C,SELL,893,-184
666581,C,BUY,872,-206
666583,C,SELL,894,-206
666987,C,BUY,879,52
666988,C,SELL,887,52
666989,C,BUY,878,74
666990,C,SELL,888,74
666991,C,BUY,877,96
666992,C,SELL,889,96
666993,C,BUY,876,118
666994,C,SELL,890,118
666995,C,BUY,875,140
666997,C,SELL,891,140
666998,C,BUY,874,162
666999,C,SELL,892,162
667000,C,BUY,873,184
667003,C,SELL,893,184
667004,C,BUY,872,206
667005,C,SELL,894,206
667006,C,BUY,871,228
667007,C,SELL,895,228
667008,C,BUY,871,-228
667010,C,SELL,895,-228
667012,C,BUY,879,-52
667014,C,SELL,887,-52
667016,C,BUY,878,-74
667018,C,SELL,888,-74
667021,C,BUY,877,-96
667023,C,SELL,889,-96
667026,C,BUY,876,-118
667028,C,SELL,890,-118
667030,C,BUY,875,-140
667032,C,SELL,891,-140
667034,C,BUY,874,-162
667036,C,SELL,892,-162
667038,C,BUY,873,-184
667040,C,SELL,893,-184
667043,C,BUY,872,-206
667045,C,SELL,894,-206
667456,C,BUY,881,52
667457,C,SELL,889,52
667458,C,BUY,880,74
667459,C,SELL,890,74
667460,C,BUY,879,96
667461,C,SELL,891,96
667462,C,BUY,878,118
667463,C,SELL,892,118
667464,C,BUY,877,140
667465,C,SELL,893,140
667466,C,BUY,876,162
667467,C,SELL,894,162
667468,C,BUY,875,184
667469,C,SELL,895,184
667470,C,BUY,874,206
667471,C,SELL,896,206
667472,C,BUY,873,228
667473,C,SELL,897,228
667474,C,BUY,871,-228
667476,C,SELL,895,-228
667478,C,BUY,879,-52
667480,C,SELL,887,-52
667483,C,BUY,878,-74
667485,C,SELL,888,-74
667487,C,BUY,877,-96
667489,C,SELL,889,-96
667491,C,BUY,876,-118
667493,C,SELL,890,-118
667495,C,BUY,875,-140
667497,C,SELL,891,-140
667499,C,BUY,874,-162
667509,C,SELL,892,-162
667511,C,BUY,873,-184
667513,C,SELL,893,-184
667515,C,BUY,872,-206
667517,C,SELL,894,-206
667930,C,BUY,880,52
667931,C,SELL,888,52
667932,C,BUY,879,74
667933,C,SELL,889,74
667934,C,BUY,878,96
667937,C,SELL,890,96
667939,C,BUY,877,118
667941,C,SELL,891,118
667942,C,BUY,876,140
667943,C,SELL,892,140
667944,C,BUY,875,162
667945,C,SELL,893,162
667946,C,BUY,874,184
667948,C,SELL,894,184
667949,C,BUY,873,206
667950,C,SELL,895,206
667951,C,BUY,872,228
667952,C,SELL,896,228
667953,C,BUY,871,-228
667955,C,SELL,895,-228
667957,C,BUY,881,-52
667959,C,SELL,889,-52
667961,C,BUY,880,-74
667963,C,SELL,890,-74
667966,C,BUY,879,-96
667968,C,SELL,891,-96
667970,C,BUY,878,-118
667972,C,SELL,892,-118
667974,C,BUY,877,-140
667976,C,SELL,893,-140
667978,C,BUY,876,-162
667980,C,SELL,894,-162
667982,C,BUY,875,-184
667984,C,SELL,895,-184
667986,C,BUY,874,-206
667988,C,SELL,896,-206
668398,C,BUY,880,52
668400,C,SELL,888,52
668401,C,BUY,879,74
668402,C,SELL,889,74
668403,C,BUY,878,96
668404,C,SELL,890,96
668405,C,BUY,877,118
668406,C,SELL,891,118
668407,C,BUY,876,140
668408,C,SELL,892,140
668409,C,BUY,875,162
668410,C,SELL,893,162
668411,C,BUY,874,184
668412,C,SELL,894,184
668413,C,BUY,873,206
668414,C,SELL,895,206
668415,C,BUY,872,228
668416,C,SELL,896,228
668418,C,BUY,873,-228
668420,C,SELL,897,-228
668422,C,BUY,880,-52
