message_index,symbol,side,px,dq
560826,ETF,SELL,3110,-140
560827,ETF,SELL,3127,140
560828,ETF,BUY,3110,162
560829,ETF,SELL,3128,162
560830,ETF,BUY,3109,184
560831,ETF,SELL,3129,184
560832,ETF,BUY,3108,206
560833,ETF,SELL,3130,206
560834,ETF,BUY,3107,228
560835,ETF,SELL,3131,228
560836,ETF,BUY,3091,-228
560838,ETF,SELL,3115,-228
560840,ETF,BUY,3098,-52
560843,ETF,BUY,3097,-74
560846,ETF,BUY,3096,-96
560849,ETF,BUY,3095,-118
560852,ETF,BUY,3094,-140
560855,ETF,BUY,3093,-162
560857,ETF,SELL,3111,-162
560859,ETF,BUY,3092,-184
560861,ETF,SELL,3112,-184
560863,ETF,BUY,3091,-206
560865,ETF,SELL,3113,-206
561250,ETF,BUY,3117,52
561255,ETF,BUY,3117,-52
561256,ETF,SELL,3114,-52
561269,ETF,SELL,3125,52
561270,ETF,BUY,3116,74
561275,ETF,BUY,3116,-74
561276,ETF,SELL,3114,-74
561279,ETF,SELL,3126,74
561280,ETF,BUY,3115,96
561285,ETF,BUY,3115,-96
561286,ETF,SELL,3114,-96
561291,ETF,SELL,3127,96
561292,ETF,BUY,3114,118
561297,ETF,BUY,3114,-6
561298,ETF,SELL,3114,-6
561321,ETF,SELL,3128,118
561322,ETF,BUY,3113,140
561323,ETF,SELL,3129,140
561324,ETF,BUY,3112,162
561325,ETF,SELL,3130,162
561326,ETF,BUY,3111,184
561327,ETF,SELL,3131,184
561328,ETF,BUY,3110,206
561329,ETF,SELL,3132,206
561330,ETF,BUY,3109,228
561331,ETF,SELL,3133,228
561332,ETF,BUY,3090,-228
561336,ETF,SELL,3123,-52
561339,ETF,SELL,3124,-74
561342,ETF,SELL,3125,-96
561345,ETF,SELL,3126,-118
561348,ETF,SELL,3127,-140
561350,ETF,BUY,3110,-162
561352,ETF,SELL,3128,-162
561354,ETF,BUY,3109,-184
561356,ETF,SELL,3129,-184
561358,ETF,BUY,3108,-206
561360,ETF,SELL,3130,-206
561731,ETF,BUY,3118,52
561765,ETF,SELL,3126,52
561766,ETF,BUY,3117,74
561767,ETF,SELL,3127,74
561776,ETF,BUY,3116,96
561789,ETF,SELL,3128,96
561790,ETF,BUY,3115,118
561791,ETF,SELL,3129,118
561792,ETF,BUY,3114,140
561793,ETF,SELL,3130,140
561794,ETF,BUY,3113,162
561795,ETF,SELL,3131,162
561796,ETF,BUY,3112,184
561797,ETF,SELL,3132,184
561798,ETF,BUY,3111,206
561799,ETF,SELL,3133,206
561800,ETF,BUY,3110,228
561801,ETF,SELL,3134,228
561802,ETF,BUY,3107,-228
561804,ETF,SELL,3131,-228
561807,ETF,SELL,3125,-52
561810,ETF,SELL,3126,-74
561813,ETF,SELL,3127,-96
561815,ETF,BUY,3114,-112
561817,ETF,SELL,3128,-118
561819,ETF,BUY,3113,-140
561821,ETF,SELL,3129,-140
561823,ETF,BUY,3112,-162
561825,ETF,SELL,3130,-162
561827,ETF,BUY,3111,-184
561829,ETF,SELL,3131,-184
561831,ETF,BUY,3110,-206
561833,ETF,SELL,3132,-206
562211,ETF,BUY,3109,52
562216,ETF,SELL,3117,52
562221,ETF,BUY,3118,-52
562222,ETF,SELL,3117,-52
562237,ETF,BUY,3108,74
562242,ETF,SELL,3118,74
562259,ETF,BUY,3107,96
562270,ETF,SELL,3119,96
562271,ETF,BUY,3106,118
562272,ETF,SELL,3120,118
562273,ETF,BUY,3105,140
562274,ETF,SELL,3121,140
562275,ETF,BUY,3104,162
562276,ETF,SELL,3122,162
562277,ETF,BUY,3103,184
562278,ETF,SELL,3123,184
562279,ETF,BUY,3102,206
562280,ETF,SELL,3124,206
562281,ETF,BUY,3101,228
562282,ETF,SELL,3125,228
562283,ETF,BUY,3109,-228
562285,ETF,SELL,3133,-228
562288,ETF,SELL,3126,-52
562290,ETF,BUY,3117,-74
562292,ETF,SELL,3127,-74
562294,ETF,BUY,3116,-96
562296,ETF,SELL,3128,-96
562298,ETF,BUY,3115,-118
562300,ETF,SELL,3129,-118
562302,ETF,BUY,3114,-140
562304,ETF,SELL,3130,-140
562306,ETF,BUY,3113,-162
562308,ETF,SELL,3131,-162
562310,ETF,BUY,3112,-184
562312,ETF,SELL,3132,-184
562314,ETF,BUY,3111,-206
562316,ETF,SELL,3133,-206
562691,ETF,BUY,3114,52
562702,ETF,SELL,3122,52
562711,ETF,BUY,3113,74
562724,ETF,SELL,3123,74
562727,ETF,BUY,3112,96
562746,ETF,SELL,3124,96
562747,ETF,BUY,3111,118
562748,ETF,SELL,3125,118
562749,ETF,BUY,3110,140
562750,ETF,SELL,3126,140
562751,ETF,BUY,3109,162
562752,ETF,SELL,3127,162
562753,ETF,BUY,3108,184
562754,ETF,SELL,3128,184
562755,ETF,BUY,3107,206
562756,ETF,SELL,3129,206
562757,ETF,BUY,3106,228
562758,ETF,SELL,3130,228
562759,ETF,BUY,3110,-228
562761,ETF,SELL,3134,-228
562763,ETF,BUY,3109,-52
562766,ETF,BUY,3108,-74
562768,ETF,SELL,3118,-74
562770,ETF,BUY,3107,-96
562772,ETF,SELL,3119,-96
562774,ETF,BUY,3106,-118
562776,ETF,SELL,3120,-118
562778,ETF,BUY,3105,-140
562780,ETF,SELL,3121,-140
562782,ETF,BUY,3104,-162
562784,ETF,SELL,3122,-162
562786,ETF,BUY,3103,-184
562788,ETF,SELL,3123,-184
562790,ETF,BUY,3102,-206
562792,ETF,SELL,3124,-206
563163,ETF,BUY,3103,52
563171,ETF,SELL,3111,52
563176,ETF,BUY,3114,-52
563177,ETF,SELL,3111,-52
563184,ETF,BUY,3102,74
563185,ETF,SELL,3112,74
563190,ETF,BUY,3113,-74
563191,ETF,SELL,3112,-74
563193,ETF,BUY,3101,96
563206,ETF,SELL,3113,96
563209,ETF,BUY,3100,118
563212,ETF,SELL,3114,118
563221,ETF,BUY,3099,140
563236,ETF,SELL,3115,140
563237,ETF,BUY,3098,162
563238,ETF,SELL,3116,162
563239,ETF,BUY,3097,184
563240,ETF,SELL,3117,184
563241,ETF,BUY,3096,206
563242,ETF,SELL,3118,206
563243,ETF,BUY,3095,228
563244,ETF,SELL,3119,228
563245,ETF,BUY,3101,-228
563247,ETF,SELL,3125,-228
563250,ETF,SELL,3122,-52
563253,ETF,SELL,3123,-74
563255,ETF,BUY,3112,-96
563257,ETF,SELL,3124,-96
563259,ETF,BUY,3111,-118
563261,ETF,SELL,3125,-118
563263,ETF,BUY,3110,-140
563265,ETF,SELL,3126,-140
563267,ETF,BUY,3109,-162
563269,ETF,SELL,3127,-162
563271,ETF,BUY,3108,-184
563273,ETF,SELL,3128,-184
563275,ETF,BUY,3107,-206
563277,ETF,SELL,3129,-206
563651,ETF,BUY,3107,52
563656,ETF,SELL,3115,52
563660,ETF,BUY,3106,74
563667,ETF,SELL,3116,74
563685,ETF,BUY,3105,96
563696,ETF,SELL,3117,96
563697,ETF,BUY,3104,118
563708,ETF,SELL,3118,118
563709,ETF,BUY,3103,140
563710,ETF,SELL,3119,140
563711,ETF,BUY,3102,162
563712,ETF,SELL,3120,162
563713,ETF,BUY,3101,184
563714,ETF,SELL,3121,184
563715,ETF,BUY,3100,206
563716,ETF,SELL,3122,206
563717,ETF,BUY,3099,228
563718,ETF,SELL,3123,228
563719,ETF,BUY,3106,-228
563721,ETF,SELL,3130,-228
563723,ETF,BUY,3103,-52
563726,ETF,BUY,3102,-74
563729,ETF,BUY,3101,-96
563731,ETF,SELL,3113,-96
563733,ETF,BUY,3100,-118
563735,ETF,SELL,3114,-118
563737,ETF,BUY,3099,-140
563739,ETF,SELL,3115,-140
563741,ETF,BUY,3098,-162
563743,ETF,SELL,3116,-162
563745,ETF,BUY,3097,-184
563747,ETF,SELL,3117,-184
563749,ETF,BUY,3096,-206
563751,ETF,SELL,3118,-206
564139,ETF,BUY,3104,52
564145,ETF,SELL,3112,52
564170,ETF,BUY,3103,74
564175,ETF,SELL,3113,74
564180,ETF,BUY,3102,96
564181,ETF,SELL,3114,96
564182,ETF,BUY,3101,118
564183,ETF,SELL,3115,118
564184,ETF,BUY,3100,140
564185,ETF,SELL,3116,140
564186,ETF,BUY,3099,162
564187,ETF,SELL,3117,162
564188,ETF,BUY,3098,184
564189,ETF,SELL,3118,184
564190,ETF,BUY,3097,206
564191,ETF,SELL,3119,206
564192,ETF,BUY,3096,228
564193,ETF,SELL,3120,228
564194,ETF,BUY,3095,-228
564196,ETF,SELL,3119,-228
564198,ETF,BUY,3107,-52
564200,ETF,SELL,3115,-52
564202,ETF,BUY,3106,-74
564204,ETF,SELL,3116,-74
564206,ETF,BUY,3105,-96
564208,ETF,SELL,3117,-96
564210,ETF,BUY,3104,-118
564212,ETF,SELL,3118,-118
564214,ETF,BUY,3103,-140
564216,ETF,SELL,3119,-140
564218,ETF,BUY,3102,-162
564220,ETF,SELL,3120,-162
564222,ETF,BUY,3101,-184
564224,ETF,SELL,3121,-184
564226,ETF,BUY,3100,-206
564228,ETF,SELL,3122,-206
564605,ETF,BUY,3115,52
564610,ETF,BUY,3115,-52
564611,ETF,SELL,3112,-52
564622,ETF,SELL,3123,52
564624,ETF,BUY,3114,74
564629,ETF,BUY,3114,-74
564630,ETF,SELL,3113,-74
564631,ETF,SELL,3124,74
564638,ETF,BUY,3113,96
564651,ETF,SELL,3125,96
564670,ETF,BUY,3112,118
564671,ETF,SELL,3126,118
564672,ETF,BUY,3111,140
564673,ETF,SELL,3127,140
564674,ETF,BUY,3110,162
564675,ETF,SELL,3128,162
564676,ETF,BUY,3109,184
564677,ETF,SELL,3129,184
564678,ETF,BUY,3108,206
564679,ETF,SELL,3130,206
564680,ETF,BUY,3107,228
564681,ETF,SELL,3131,228
564682,ETF,BUY,3099,-228
564684,ETF,SELL,3123,-228
564686,ETF,BUY,3104,-52
564689,ETF,BUY,3103,-74
564692,ETF,BUY,3102,-96
564694,ETF,SELL,3114,-96
564696,ETF,BUY,3101,-118
564698,ETF,SELL,3115,-118
564700,ETF,BUY,3100,-140
564702,ETF,SELL,3116,-140
564704,ETF,BUY,3099,-162
564706,ETF,SELL,3117,-162
564708,ETF,BUY,3098,-184
564710,ETF,SELL,3118,-184
564712,ETF,BUY,3097,-206
564714,ETF,SELL,3119,-206
565123,ETF,BUY,3106,52
565138,ETF,SELL,3114,52
565139,ETF,BUY,3105,74
565140,ETF,SELL,3115,74
565141,ETF,BUY,3104,96
565142,ETF,SELL,3116,96
565143,ETF,BUY,3103,118
565144,ETF,SELL,3117,118
565145,ETF,BUY,3102,140
565146,ETF,SELL,3118,140
565147,ETF,BUY,3101,162
565148,ETF,SELL,3119,162
565149,ETF,BUY,3100,184
565150,ETF,SELL,3120,184
565151,ETF,BUY,3099,206
565152,ETF,SELL,3121,206
565153,ETF,BUY,3098,228
565154,ETF,SELL,3122,228
565155,ETF,BUY,3096,-228
565157,ETF,SELL,3120,-228
565160,ETF,SELL,3123,-52
565163,ETF,SELL,3124,-74
565165,ETF,BUY,3113,-96
565167,ETF,SELL,3125,-96
565169,ETF,BUY,3112,-118
565171,ETF,SELL,3126,-118
565173,ETF,BUY,3111,-140
565175,ETF,SELL,3127,-140
565177,ETF,BUY,3110,-162
565179,ETF,SELL,3128,-162
565181,ETF,BUY,3109,-184
565183,ETF,SELL,3129,-184
565185,ETF,BUY,3108,-206
565187,ETF,SELL,3130,-206
565572,ETF,BUY,3106,52
565574,ETF,SELL,3114,52
565596,ETF,BUY,3105,74
565599,ETF,SELL,3115,74
565606,ETF,BUY,3104,96
565613,ETF,SELL,3116,96
565616,ETF,BUY,3103,118
565617,ETF,SELL,3117,118
565618,ETF,BUY,3102,140
565619,ETF,SELL,3118,140
565620,ETF,BUY,3101,162
565621,ETF,SELL,3119,162
565622,ETF,BUY,3100,184
565623,ETF,SELL,3120,184
565624,ETF,BUY,3099,206
565625,ETF,SELL,3121,206
565626,ETF,BUY,3098,228
565627,ETF,SELL,3122,228
565628,ETF,BUY,3107,-228
565630,ETF,SELL,3131,-228
565632,ETF,BUY,3106,-52
565634,ETF,SELL,3114,-52
565636,ETF,BUY,3105,-74
565638,ETF,SELL,3115,-74
565640,ETF,BUY,3104,-96
565642,ETF,SELL,3116,-96
565644,ETF,BUY,3103,-118
565646,ETF,SELL,3117,-118
565648,ETF,BUY,3102,-140
565650,ETF,SELL,3118,-140
565652,ETF,BUY,3101,-162
565654,ETF,SELL,3119,-162
565656,ETF,BUY,3100,-184
565658,ETF,SELL,3120,-184
565660,ETF,BUY,3099,-206
565662,ETF,SELL,3121,-206
566034,ETF,BUY,3098,52
566081,ETF,SELL,3106,52
566086,ETF,BUY,3106,-52
566087,ETF,SELL,3106,-52
566096,ETF,BUY,3097,74
566097,ETF,SELL,3107,74
566098,ETF,BUY,3096,96
566099,ETF,SELL,3108,96
566100,ETF,BUY,3095,118
566101,ETF,SELL,3109,118
566102,ETF,BUY,3094,140
566103,ETF,SELL,3110,140
566104,ETF,BUY,3093,162
566105,ETF,SELL,3111,162
566106,ETF,BUY,3092,184
566107,ETF,SELL,3112,184
566108,ETF,BUY,3091,206
566109,ETF,SELL,3113,206
566110,ETF,BUY,3090,228
566111,ETF,SELL,3114,228
566112,ETF,BUY,3098,-228
566114,ETF,SELL,3122,-228
566117,ETF,SELL,3114,-52
566119,ETF,BUY,3105,-74
566121,ETF,SELL,3115,-74
566123,ETF,BUY,3104,-96
566125,ETF,SELL,3116,-96
566127,ETF,BUY,3103,-118
566129,ETF,SELL,3117,-118
566131,ETF,BUY,3102,-140
566133,ETF,SELL,3118,-140
566135,ETF,BUY,3101,-162
566137,ETF,SELL,3119,-162
566139,ETF,BUY,3100,-184
566141,ETF,SELL,3120,-184
566143,ETF,BUY,3099,-206
566145,ETF,SELL,3121,-206
566531,ETF,BUY,3090,52
566538,ETF,SELL,3098,52
566543,ETF,BUY,3098,-52
566544,ETF,SELL,3098,-52
566557,ETF,BUY,3089,74
566564,ETF,SELL,3099,74
566577,ETF,BUY,3088,96
566580,ETF,SELL,3100,96
566581,ETF,BUY,3087,118
566582,ETF,SELL,3101,118
566583,ETF,BUY,3086,140
566584,ETF,SELL,3102,140
566585,ETF,BUY,3085,162
566586,ETF,SELL,3103,162
566587,ETF,BUY,3084,184
566588,ETF,SELL,3104,184
566589,ETF,BUY,3083,206
566590,ETF,SELL,3105,206
566591,ETF,BUY,3082,228
566592,ETF,SELL,3106,228
566593,ETF,BUY,3098,-228
566595,ETF,SELL,3122,-228
566599,ETF,BUY,3097,-74
566601,ETF,SELL,3107,-74
566603,ETF,BUY,3096,-96
566605,ETF,SELL,3108,-96
566607,ETF,BUY,3095,-118
566609,ETF,SELL,3109,-118
566611,ETF,BUY,3094,-140
566613,ETF,SELL,3110,-140
566615,ETF,BUY,3093,-162
566617,ETF,SELL,3111,-162
566619,ETF,BUY,3092,-184
566621,ETF,SELL,3112,-184
566623,ETF,BUY,3091,-206
566625,ETF,SELL,3113,-206
566997,ETF,BUY,3091,52
566998,ETF,SELL,3099,52
567011,ETF,BUY,3090,74
567012,ETF,SELL,3100,74
567024,ETF,BUY,3089,96
567033,ETF,SELL,3101,96
567052,ETF,BUY,3088,118
567057,ETF,SELL,3102,118
567058,ETF,BUY,3087,140
567059,ETF,SELL,3103,140
567060,ETF,BUY,3086,162
567061,ETF,SELL,3104,162
567062,ETF,BUY,3085,184
567063,ETF,SELL,3105,184
567064,ETF,BUY,3084,206
567065,ETF,SELL,3106,206
567066,ETF,BUY,3083,228
567067,ETF,SELL,3107,228
567068,ETF,BUY,3090,-228
567070,ETF,SELL,3114,-228
567072,ETF,BUY,3090,-52
567075,ETF,BUY,3089,-74
567077,ETF,SELL,3099,-74
567079,ETF,BUY,3088,-96
567081,ETF,SELL,3100,-96
567083,ETF,BUY,3087,-118
567085,ETF,SELL,3101,-118
567087,ETF,BUY,3086,-140
567089,ETF,SELL,3102,-140
567091,ETF,BUY,3085,-162
567093,ETF,SELL,3103,-162
567095,ETF,BUY,3084,-184
567097,ETF,SELL,3104,-184
567099,ETF,BUY,3083,-206
567101,ETF,SELL,3105,-206
567476,ETF,BUY,3082,52
567478,ETF,SELL,3090,52
567483,ETF,BUY,3091,-52
567484,ETF,SELL,3090,-52
567509,ETF,BUY,3081,74
567532,ETF,SELL,3091,74
567535,ETF,BUY,3080,96
567536,ETF,SELL,3092,96
567537,ETF,BUY,3079,118
567538,ETF,SELL,3093,118
567539,ETF,BUY,3078,140
567540,ETF,SELL,3094,140
567541,ETF,BUY,3077,162
567542,ETF,SELL,3095,162
567543,ETF,BUY,3076,184
567544,ETF,SELL,3096,184
567545,ETF,BUY,3075,206
567546,ETF,SELL,3097,206
567547,ETF,BUY,3074,228
567548,ETF,SELL,3098,228
567549,ETF,BUY,3082,-228
567551,ETF,SELL,3106,-228
567554,ETF,SELL,3099,-52
567556,ETF,BUY,3090,-74
567558,ETF,SELL,3100,-74
567560,ETF,BUY,3089,-96
567562,ETF,SELL,3101,-96
567564,ETF,BUY,3088,-118
567566,ETF,SELL,3102,-118
567568,ETF,BUY,3087,-140
567570,ETF,SELL,3103,-140
567572,ETF,BUY,3086,-162
567574,ETF,SELL,3104,-162
567576,ETF,BUY,3085,-184
567578,ETF,SELL,3105,-184
567580,ETF,BUY,3084,-206
567582,ETF,SELL,3106,-206
567951,ETF,BUY,3099,52
567956,ETF,BUY,3099,-52
567957,ETF,SELL,3091,-52
567967,ETF,SELL,3107,52
567971,ETF,BUY,3098,74
567980,ETF,BUY,3098,-74
567981,ETF,SELL,3091,-22
567982,ETF,SELL,3092,-52
567988,ETF,SELL,3108,74
568008,ETF,BUY,3097,96
568017,ETF,BUY,3097,-96
568018,ETF,SELL,3093,-52
568019,ETF,SELL,3092,-44
568026,ETF,SELL,3109,96
568027,ETF,BUY,3096,118
568036,ETF,BUY,3096,-118
568037,ETF,SELL,3094,-52
568038,ETF,SELL,3093,-66
568047,ETF,SELL,3110,118
568052,ETF,BUY,3095,140
568061,ETF,BUY,3095,-140
568062,ETF,SELL,3094,-88
568063,ETF,SELL,3095,-52
568064,ETF,SELL,3111,140
568065,ETF,BUY,3094,162
568066,ETF,SELL,3112,162
568067,ETF,BUY,3093,184
568068,ETF,SELL,3113,184
568069,ETF,BUY,3092,206
568070,ETF,SELL,3114,206
568071,ETF,BUY,3091,228
568072,ETF,SELL,3115,228
568073,ETF,BUY,3083,-228
568075,ETF,SELL,3107,-228
568077,ETF,BUY,3082,-52
568080,ETF,BUY,3081,-74
568083,ETF,BUY,3080,-96
568086,ETF,BUY,3079,-118
568089,ETF,BUY,3078,-140
568092,ETF,BUY,3077,-162
568094,ETF,SELL,3095,-110
568096,ETF,BUY,3076,-184
568098,ETF,SELL,3096,-184
568100,ETF,BUY,3075,-206
568102,ETF,SELL,3097,-206
568479,ETF,BUY,3095,52
568515,ETF,SELL,3103,52
568528,ETF,BUY,3094,74
568529,ETF,SELL,3104,74
568530,ETF,BUY,3093,96
568531,ETF,SELL,3105,96
568532,ETF,BUY,3092,118
568533,ETF,SELL,3106,118
568534,ETF,BUY,3091,140
568535,ETF,SELL,3107,140
568536,ETF,BUY,3090,162
568537,ETF,SELL,3108,162
568538,ETF,BUY,3089,184
568539,ETF,SELL,3109,184
568540,ETF,BUY,3088,206
568541,ETF,SELL,3110,206
568542,ETF,BUY,3087,228
568543,ETF,SELL,3111,228
568544,ETF,BUY,3074,-228
568546,ETF,SELL,3098,-228
568549,ETF,SELL,3107,-52
568552,ETF,SELL,3108,-74
568555,ETF,SELL,3109,-96
568558,ETF,SELL,3110,-118
568561,ETF,SELL,3111,-140
568563,ETF,BUY,3094,-162
568565,ETF,SELL,3112,-162
568567,ETF,BUY,3093,-184
568569,ETF,SELL,3113,-184
568571,ETF,BUY,3092,-206
568573,ETF,SELL,3114,-206
568944,ETF,BUY,3098,52
568973,ETF,SELL,3106,52
568984,ETF,BUY,3097,74
569001,ETF,SELL,3107,74
569002,ETF,BUY,3096,96
569003,ETF,SELL,3108,96
569004,ETF,BUY,3095,118
569005,ETF,SELL,3109,118
569006,ETF,BUY,3094,140
569007,ETF,SELL,3110,140
569008,ETF,BUY,3093,162
569009,ETF,SELL,3111,162
569010,ETF,BUY,3092,184
569011,ETF,SELL,3112,184
569012,ETF,BUY,3091,206
569013,ETF,SELL,3113,206
569014,ETF,BUY,3090,228
569015,ETF,SELL,3114,228
569016,ETF,BUY,3091,-228
569018,ETF,SELL,3115,-228
569020,ETF,BUY,3095,-52
569022,ETF,SELL,3103,-52
569024,ETF,BUY,3094,-74
569026,ETF,SELL,3104,-74
569028,ETF,BUY,3093,-96
569030,ETF,SELL,3105,-96
569032,ETF,BUY,3092,-118
569034,ETF,SELL,3106,-118
569036,ETF,BUY,3091,-140
569038,ETF,SELL,3107,-140
569040,ETF,BUY,3090,-162
569042,ETF,SELL,3108,-162
569044,ETF,BUY,3089,-184
569046,ETF,SELL,3109,-184
569048,ETF,BUY,3088,-206
569050,ETF,SELL,3110,-206
569466,ETF,BUY,3101,52
569475,ETF,SELL,3109,52
569478,ETF,BUY,3100,74
569479,ETF,SELL,3110,74
569480,ETF,BUY,3099,96
569481,ETF,SELL,3111,96
569482,ETF,BUY,3098,118
569483,ETF,SELL,3112,118
569484,ETF,BUY,3097,140
569485,ETF,SELL,3113,140
569486,ETF,BUY,3096,162
569487,ETF,SELL,3114,162
569488,ETF,BUY,3095,184
569489,ETF,SELL,3115,184
569490,ETF,BUY,3094,206
569491,ETF,SELL,3116,206
569492,ETF,BUY,3093,228
569493,ETF,SELL,3117,228
569494,ETF,BUY,3087,-228
569496,ETF,SELL,3111,-228
569498,ETF,BUY,3098,-52
569500,ETF,SELL,3106,-52
569502,ETF,BUY,3097,-74
569504,ETF,SELL,3107,-74
569506,ETF,BUY,3096,-96
569508,ETF,SELL,3108,-96
569510,ETF,BUY,3095,-118
569512,ETF,SELL,3109,-118
569514,ETF,BUY,3094,-140
569516,ETF,SELL,3110,-140
569518,ETF,BUY,3093,-162
569520,ETF,SELL,3111,-162
569522,ETF,BUY,3092,-184
569524,ETF,SELL,3112,-184
569526,ETF,BUY,3091,-206
569528,ETF,SELL,3113,-206
569918,ETF,BUY,3099,52
569920,ETF,SELL,3107,52
569926,ETF,BUY,3098,74
569959,ETF,SELL,3108,74
569960,ETF,BUY,3097,96
569961,ETF,SELL,3109,96
569962,ETF,BUY,3096,118
569963,ETF,SELL,3110,118
569964,ETF,BUY,3095,140
569965,ETF,SELL,3111,140
569966,ETF,BUY,3094,162
569967,ETF,SELL,3112,162
569968,ETF,BUY,3093,184
569969,ETF,SELL,3113,184
569970,ETF,BUY,3092,206
569971,ETF,SELL,3114,206
569972,ETF,BUY,3091,228
569973,ETF,SELL,3115,228
569974,ETF,BUY,3090,-228
569976,ETF,SELL,3114,-228
569978,ETF,BUY,3101,-52
569980,ETF,SELL,3109,-52
569982,ETF,BUY,3100,-74
569984,ETF,SELL,3110,-74
569986,ETF,BUY,3099,-96
569988,ETF,SELL,3111,-96
569990,ETF,BUY,3098,-118
569992,ETF,SELL,3112,-118
569994,ETF,BUY,3097,-140
569996,ETF,SELL,3113,-140
569998,ETF,BUY,3096,-162
570000,ETF,SELL,3114,-162
570002,ETF,BUY,3095,-184
570004,ETF,SELL,3115,-184
570006,ETF,BUY,3094,-206
570008,ETF,SELL,3116,-206
570384,ETF,BUY,3114,52
570389,ETF,BUY,3114,-52
570390,ETF,SELL,3107,-52
570410,ETF,SELL,3122,52
570413,ETF,BUY,3113,74
570418,ETF,BUY,3113,-74
570419,ETF,SELL,3108,-74
570422,ETF,SELL,3123,74
570453,ETF,BUY,3112,96
570458,ETF,BUY,3112,-96
570459,ETF,SELL,3109,-96
570460,ETF,SELL,3124,96
570461,ETF,BUY,3111,118
570466,ETF,BUY,3111,-118
570467,ETF,SELL,3110,-118
570468,ETF,SELL,3125,118
570469,ETF,BUY,3110,140
570470,ETF,SELL,3126,140
570471,ETF,BUY,3109,162
570472,ETF,SELL,3127,162
570473,ETF,BUY,3108,184
570474,ETF,SELL,3128,184
570475,ETF,BUY,3107,206
570476,ETF,SELL,3129,206
570477,ETF,BUY,3106,228
570478,ETF,SELL,3130,228
570479,ETF,BUY,3093,-228
570481,ETF,SELL,3117,-228
570483,ETF,BUY,3099,-52
570486,ETF,BUY,3098,-74
570489,ETF,BUY,3097,-96
570492,ETF,BUY,3096,-118
570495,ETF,BUY,3095,-140
570497,ETF,SELL,3111,-140
570499,ETF,BUY,3094,-162
570501,ETF,SELL,3112,-162
570503,ETF,BUY,3093,-184
570505,ETF,SELL,3113,-184
570507,ETF,BUY,3092,-206
570509,ETF,SELL,3114,-206
570883,ETF,BUY,3107,52
570922,ETF,SELL,3115,52
570939,ETF,BUY,3106,74
570940,ETF,SELL,3116,74
570941,ETF,BUY,3105,96
570942,ETF,SELL,3117,96
570943,ETF,BUY,3104,118
570944,ETF,SELL,3118,118
570945,ETF,BUY,3103,140
570946,ETF,SELL,3119,140
570947,ETF,BUY,3102,162
570948,ETF,SELL,3120,162
570949,ETF,BUY,3101,184
570950,ETF,SELL,3121,184
570951,ETF,BUY,3100,206
570952,ETF,SELL,3122,206
570953,ETF,BUY,3099,228
570954,ETF,SELL,3123,228
570955,ETF,BUY,3091,-228
570957,ETF,SELL,3115,-228
570960,ETF,SELL,3122,-52
570963,ETF,SELL,3123,-74
570966,ETF,SELL,3124,-96
570969,ETF,SELL,3125,-118
570971,ETF,BUY,3110,-140
570973,ETF,SELL,3126,-140
570975,ETF,BUY,3109,-162
570977,ETF,SELL,3127,-162
570979,ETF,BUY,3108,-184
570981,ETF,SELL,3128,-184
570983,ETF,BUY,3107,-206
570985,ETF,SELL,3129,-206
571361,ETF,BUY,3103,52
571367,ETF,SELL,3111,52
571368,ETF,BUY,3102,74
571416,ETF,SELL,3112,74
571417,ETF,BUY,3101,96
571418,ETF,SELL,3113,96
571419,ETF,BUY,3100,118
571420,ETF,SELL,3114,118
571421,ETF,BUY,3099,140
571422,ETF,SELL,3115,140
571423,ETF,BUY,3098,162
571424,ETF,SELL,3116,162
571425,ETF,BUY,3097,184
571426,ETF,SELL,3117,184
571427,ETF,BUY,3096,206
571428,ETF,SELL,3118,206
571429,ETF,BUY,3095,228
571430,ETF,SELL,3119,228
571431,ETF,BUY,3106,-228
571433,ETF,SELL,3130,-228
571435,ETF,BUY,3107,-52
571437,ETF,SELL,3115,-52
571439,ETF,BUY,3106,-74
571441,ETF,SELL,3116,-74
571443,ETF,BUY,3105,-96
571445,ETF,SELL,3117,-96
571447,ETF,BUY,3104,-118
571449,ETF,SELL,3118,-118
571451,ETF,BUY,3103,-140
571453,ETF,SELL,3119,-140
571455,ETF,BUY,3102,-162
571457,ETF,SELL,3120,-162
571459,ETF,BUY,3101,-184
571461,ETF,SELL,3121,-184
571463,ETF,BUY,3100,-206
571465,ETF,SELL,3122,-206
571839,ETF,BUY,3098,52
571845,ETF,SELL,3106,52
571859,ETF,BUY,3097,74
571860,ETF,SELL,3107,74
571873,ETF,BUY,3096,96
571876,ETF,SELL,3108,96
571899,ETF,BUY,3095,118
571900,ETF,SELL,3109,118
571901,ETF,BUY,3094,140
571902,ETF,SELL,3110,140
571903,ETF,BUY,3093,162
571904,ETF,SELL,3111,162
571905,ETF,BUY,3092,184
571906,ETF,SELL,3112,184
571907,ETF,BUY,3091,206
571908,ETF,SELL,3113,206
571909,ETF,BUY,3090,228
571910,ETF,SELL,3114,228
571911,ETF,BUY,3099,-228
571913,ETF,SELL,3123,-228
571915,ETF,BUY,3103,-52
571917,ETF,SELL,3111,-52
571919,ETF,BUY,3102,-74
571921,ETF,SELL,3112,-74
571923,ETF,BUY,3101,-96
571925,ETF,SELL,3113,-96
571927,ETF,BUY,3100,-118
571929,ETF,SELL,3114,-118
