event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
10503,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.752696+00:00,1775346695752696000,164122389962291,625,,,A,1038,74,1038.0,-2.0,9.615181458,0.8849116587175607
10510,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.888309+00:00,1775346695888309000,164122525574791,625,,,A,1039,38,1046.5,-15.0,9.750793958,0.8849116587175607
10515,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.909285+00:00,1775346695909285000,164122546551208,625,,,A,1039,54,1046.0,-14.0,9.771770375,0.8849116587175607
10516,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.909407+00:00,1775346695909407000,164122546673666,625,,,A,1048,2,1046.0,-14.0,9.771892833,0.8849116587175607
10522,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.939514+00:00,1775346695939514000,164122576780708,625,,,A,1048,36,1050.0,-4.0,9.801999875,0.8849116587175607
10523,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.941060+00:00,1775346695941060000,164122578326125,625,,,A,1049,38,1050.0,-4.0,9.803545292,0.8849116587175607
10529,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.958528+00:00,1775346695958528000,164122595794750,625,,,A,1049,18,1050.0,-2.0,9.821013917,0.8849116587175607
10530,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:35.958618+00:00,1775346695958618000,164122595884500,625,,,A,1050,74,1050.0,-2.0,9.821103667,0.8849116587175607
10538,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.081815+00:00,1775346696081815000,164122719082166,625,,,A,1051,38,1058.5,-15.0,9.944301333,0.8849116587175607
10543,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.094949+00:00,1775346696094949000,164122732215583,625,,,A,1051,54,1058.0,-14.0,9.95743475,0.8849116587175607
10544,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.095062+00:00,1775346696095062000,164122732329541,625,,,A,1060,2,1058.0,-14.0,9.957548708,0.8849116587175607
10550,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.114802+00:00,1775346696114802000,164122752068833,625,,,A,1060,36,1062.0,-4.0,9.977288,0.8849116587175607
10551,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.116364+00:00,1775346696116364000,164122753631166,625,,,A,1061,38,1062.0,-4.0,9.978850333,0.8849116587175607
10557,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.144271+00:00,1775346696144271000,164122781538166,625,,,A,1061,18,1062.0,-2.0,10.006757333,0.8849116587175607
10558,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.144358+00:00,1775346696144358000,164122781625208,625,,,A,1062,74,1062.0,-2.0,10.006844375,0.8849116587175607
10564,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.352928+00:00,1775346696352928000,164122990195750,625,,,A,1063,38,1064.5,-3.0,10.215414917,0.8849116587175607
10569,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:36.375318+00:00,1775346696375318000,164123012585375,625,,,A,1063,54,1064.0,-2.0,10.237804542,0.8849116587175607
11665,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:49.985758+00:00,1775346709985758000,164136623073500,625,,,A,1070,38,1070.0,0.0,23.848292667,0.8849116587175607
11795,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:51.528310+00:00,1775346711528310000,164138165630958,625,,,A,1079,38,1079.5,-1.0,25.390850125,0.8849116587175607
11796,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:51.528414+00:00,1775346711528414000,164138165735416,625,,,A,1080,56,1079.5,-1.0,25.390954583,0.8849116587175607
11929,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:53.102815+00:00,1775346713102815000,164139740141625,625,,,A,1070,38,1068.5,-3.0,26.965360792,0.8849116587175607
11930,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:53.102909+00:00,1775346713102909000,164139740235916,625,,,A,1069,56,1068.5,-3.0,26.965455083,0.8849116587175607
11931,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:53.102993+00:00,1775346713102993000,164139740320583,625,,,A,1068,74,1068.5,-3.0,26.96553975,0.8849116587175607
11932,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:53.103078+00:00,1775346713103078000,164139740404791,625,,,A,1067,17,1068.5,-3.0,26.965623958,0.8849116587175607
12034,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.296412+00:00,1775346714296412000,164140933743166,625,,,A,1076,38,1077.5,-3.0,28.158962333,0.8849116587175607
12035,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.296521+00:00,1775346714296521000,164140933852583,625,,,A,1077,56,1077.5,-3.0,28.15907175,0.8849116587175607
12036,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.296611+00:00,1775346714296611000,164140933942250,625,,,A,1078,74,1077.5,-3.0,28.159161417,0.8849116587175607
12037,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.296716+00:00,1775346714296716000,164140934047625,625,,,A,1079,17,1077.5,-3.0,28.159266792,0.8849116587175607
12089,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.897536+00:00,1775346714897536000,164141534869666,625,,,A,1070,38,1068.0,-4.0,28.760088833,0.8849116587175607
12090,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.899584+00:00,1775346714899584000,164141536917250,625,,,A,1069,56,1068.0,-4.0,28.762136417,0.8849116587175607
12091,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.899681+00:00,1775346714899681000,164141537014333,625,,,A,1068,74,1068.0,-4.0,28.7622335,0.8849116587175607
12092,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:54.899773+00:00,1775346714899773000,164141537106875,625,,,A,1067,17,1068.0,-4.0,28.762326042,0.8849116587175607
12227,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:56.627400+00:00,1775346716627400000,164143264739208,750,,,A,1063,38,1062.5,-1.0,0.288844167,1.051819430974404
12245,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:56.822898+00:00,1775346716822898000,164143460238208,750,,,A,1060,38,1058.5,-3.0,0.484343167,1.051819430974404
12250,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:56.844064+00:00,1775346716844064000,164143481403833,750,,,A,1060,54,1059.0,-2.0,0.505508792,1.051819430974404
12393,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:58.604853+00:00,1775346718604853000,164145242199583,750,,,A,1049,38,1049.5,-1.0,2.266304542,1.051819430974404
12411,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:58.947745+00:00,1775346718947745000,164145585092125,750,,,A,1052,38,1055.0,-6.0,2.609197084,1.051819430974404
12416,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:58.963184+00:00,1775346718963184000,164145600531708,750,,,A,1052,54,1054.5,-5.0,2.624636667,1.051819430974404
12417,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:58.963276+00:00,1775346718963276000,164145600624208,750,,,A,1056,2,1054.5,-5.0,2.624729167,1.051819430974404
12423,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:58.985374+00:00,1775346718985374000,164145622722000,750,,,A,1056,36,1056.0,0.0,2.646826959,1.051819430974404
12435,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:59.053710+00:00,1775346719053710000,164145691058250,750,,,A,1059,38,1062.0,-6.0,2.715163209,1.051819430974404
12440,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:59.074997+00:00,1775346719074997000,164145712344458,750,,,A,1059,54,1061.5,-5.0,2.736449417,1.051819430974404
12441,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:51:59.075121+00:00,1775346719075121000,164145712469458,750,,,A,1064,2,1061.5,-5.0,2.736574417,1.051819430974404
12519,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.047020+00:00,1775346720047020000,164146684370833,750,,,A,1073,38,1074.0,-2.0,3.708475792,1.051819430974404
12524,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.072502+00:00,1775346720072502000,164146709853791,750,,,A,1073,54,1073.5,-1.0,3.73395875,1.051819430974404
12525,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.072625+00:00,1775346720072625000,164146709976708,750,,,A,1074,2,1073.5,-1.0,3.734081667,1.051819430974404
12542,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.216915+00:00,1775346720216915000,164146854267250,750,,,A,1077,38,1084.5,-15.0,3.878372209,1.051819430974404
12547,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.242750+00:00,1775346720242750000,164146880101791,750,,,A,1077,54,1084.0,-14.0,3.90420675,1.051819430974404
12548,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.242927+00:00,1775346720242927000,164146880278833,750,,,A,1081,2,1084.0,-14.0,3.904383792,1.051819430974404
12555,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.287963+00:00,1775346720287963000,164146925314958,750,,,A,1081,36,1085.5,-9.0,3.949419917,1.051819430974404
12556,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.288079+00:00,1775346720288079000,164146925431416,750,,,A,1082,38,1085.5,-9.0,3.949536375,1.051819430974404
12562,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.306950+00:00,1775346720306950000,164146944302125,750,,,A,1082,18,1085.5,-7.0,3.968407084,1.051819430974404
12563,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.307040+00:00,1775346720307040000,164146944393041,750,,,A,1083,74,1085.5,-7.0,3.968498,1.051819430974404
12571,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.464489+00:00,1775346720464489000,164147101841250,750,,,A,1084,38,1100.0,-32.0,4.125946209,1.051819430974404
12576,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.493033+00:00,1775346720493033000,164147130385625,750,,,A,1084,54,1099.5,-31.0,4.154490584,1.051819430974404
12577,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.493128+00:00,1775346720493128000,164147130481625,750,,,A,1098,2,1099.5,-31.0,4.154586584,1.051819430974404
12583,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.512438+00:00,1775346720512438000,164147149790750,750,,,A,1098,36,1106.0,-16.0,4.173895709,1.051819430974404
12584,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.512525+00:00,1775346720512525000,164147149878333,750,,,A,1099,38,1106.0,-16.0,4.173983292,1.051819430974404
12590,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.532210+00:00,1775346720532210000,164147169562750,750,,,A,1099,18,1106.0,-14.0,4.193667709,1.051819430974404
12591,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.532300+00:00,1775346720532300000,164147169653166,750,,,A,1100,74,1106.0,-14.0,4.193758125,1.051819430974404
12598,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.622945+00:00,1775346720622945000,164147260298333,750,,,A,1101,38,1120.0,-38.0,4.284403292,1.051819430974404
12603,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.647958+00:00,1775346720647958000,164147285311250,750,,,A,1101,54,1119.5,-37.0,4.309416209,1.051819430974404
12604,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.649827+00:00,1775346720649827000,164147287180375,750,,,A,1122,2,1119.5,-37.0,4.311285334,1.051819430974404
12610,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.680325+00:00,1775346720680325000,164147317678791,750,,,A,1122,36,1129.5,-15.0,4.34178375,1.051819430974404
12611,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.680417+00:00,1775346720680417000,164147317770833,750,,,A,1123,38,1129.5,-15.0,4.341875792,1.051819430974404
12617,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.699714+00:00,1775346720699714000,164147337068125,750,,,A,1123,18,1129.5,-13.0,4.361173084,1.051819430974404
12618,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.699805+00:00,1775346720699805000,164147337158541,750,,,A,1124,74,1129.5,-13.0,4.3612635,1.051819430974404
12624,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.819471+00:00,1775346720819471000,164147456824708,750,,,A,1125,38,1141.5,-33.0,4.480929667,1.051819430974404
12629,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.846853+00:00,1775346720846853000,164147484207458,750,,,A,1125,54,1141.0,-32.0,4.508312417,1.051819430974404
12630,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.846976+00:00,1775346720846976000,164147484330666,750,,,A,1145,2,1141.0,-32.0,4.508435625,1.051819430974404
12636,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.880822+00:00,1775346720880822000,164147518176250,750,,,A,1145,36,1150.5,-11.0,4.542281209,1.051819430974404
12637,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.880979+00:00,1775346720880979000,164147518333916,750,,,A,1146,38,1150.5,-11.0,4.542438875,1.051819430974404
12643,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.900104+00:00,1775346720900104000,164147537458166,750,,,A,1146,18,1150.5,-9.0,4.561563125,1.051819430974404
12644,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:00.900193+00:00,1775346720900193000,164147537547416,750,,,A,1147,74,1150.5,-9.0,4.561652375,1.051819430974404
12650,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.033766+00:00,1775346721033766000,164147671120875,750,,,A,1148,38,1156.5,-17.0,4.695225834,1.051819430974404
12655,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.064588+00:00,1775346721064588000,164147701942708,750,,,A,1148,54,1156.0,-16.0,4.726047667,1.051819430974404
12656,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.064680+00:00,1775346721064680000,164147702035708,750,,,A,1164,2,1156.0,-16.0,4.726140667,1.051819430974404
12672,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.225729+00:00,1775346721225729000,164147863084250,750,,,A,1163,38,1162.5,-1.0,4.887189209,1.051819430974404
12677,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.246293+00:00,1775346721246293000,164147883648416,750,,,A,1163,36,1163.0,0.0,4.907753375,1.051819430974404
12691,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.559469+00:00,1775346721559469000,164148196825041,750,,,A,1162,38,1159.0,-6.0,5.22093,1.051819430974404
12696,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.575094+00:00,1775346721575094000,164148212450625,750,,,A,1162,54,1159.5,-5.0,5.236555584,1.051819430974404
12711,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.725121+00:00,1775346721725121000,164148362478625,750,,,A,1153,38,1151.0,-4.0,5.386583584,1.051819430974404
12716,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.741630+00:00,1775346721741630000,164148378987166,750,,,A,1153,54,1151.5,-3.0,5.403092125,1.051819430974404
12717,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:01.741805+00:00,1775346721741805000,164148379162458,750,,,A,1150,2,1151.5,-3.0,5.403267417,1.051819430974404
12746,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.046761+00:00,1775346722046761000,164148684118833,750,,,A,1152,38,1159.0,-14.0,5.708223792,1.051819430974404
12751,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.072227+00:00,1775346722072227000,164148709585291,750,,,A,1152,54,1158.5,-13.0,5.73369025,1.051819430974404
12752,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.072321+00:00,1775346722072321000,164148709680041,750,,,A,1155,2,1158.5,-13.0,5.733785,1.051819430974404
12758,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.092029+00:00,1775346722092029000,164148729387208,750,,,A,1155,36,1159.5,-9.0,5.753492167,1.051819430974404
12759,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.092122+00:00,1775346722092122000,164148729480458,750,,,A,1156,38,1159.5,-9.0,5.753585417,1.051819430974404
12765,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.112114+00:00,1775346722112114000,164148749472833,750,,,A,1156,18,1159.5,-7.0,5.773577792,1.051819430974404
12766,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.112208+00:00,1775346722112208000,164148749566416,750,,,A,1157,74,1159.5,-7.0,5.773671375,1.051819430974404
12776,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.243242+00:00,1775346722243242000,164148880600375,750,,,A,1158,38,1175.5,-35.0,5.904705334,1.051819430974404
12781,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.272970+00:00,1775346722272970000,164148910329000,750,,,A,1158,54,1175.0,-34.0,5.934433959,1.051819430974404
12782,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.273082+00:00,1775346722273082000,164148910441583,750,,,A,1172,2,1175.0,-34.0,5.934546542,1.051819430974404
12789,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.308535+00:00,1775346722308535000,164148945894375,750,,,A,1172,36,1181.5,-19.0,5.969999334,1.051819430974404
12790,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.308632+00:00,1775346722308632000,164148945992041,750,,,A,1173,38,1181.5,-19.0,5.970097,1.051819430974404
12796,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.328448+00:00,1775346722328448000,164148965807958,750,,,A,1173,18,1181.5,-17.0,5.989912917,1.051819430974404
12797,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.328536+00:00,1775346722328536000,164148965896083,750,,,A,1174,74,1181.5,-17.0,5.990001042,1.051819430974404
12804,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.453880+00:00,1775346722453880000,164149091239625,750,,,A,1175,38,1200.5,-51.0,6.115344584,1.051819430974404
12809,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.487457+00:00,1775346722487457000,164149124817291,750,,,A,1175,54,1200.0,-50.0,6.14892225,1.051819430974404
12810,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.489230+00:00,1775346722489230000,164149126590333,750,,,A,1199,2,1200.0,-50.0,6.150695292,1.051819430974404
12816,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.509034+00:00,1775346722509034000,164149146394083,750,,,A,1199,36,1211.5,-25.0,6.170499042,1.051819430974404
12817,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.509120+00:00,1775346722509120000,164149146480750,750,,,A,1200,38,1211.5,-25.0,6.170585709,1.051819430974404
12823,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.528920+00:00,1775346722528920000,164149166280208,750,,,A,1200,18,1211.5,-23.0,6.190385167,1.051819430974404
12824,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.529006+00:00,1775346722529006000,164149166366333,750,,,A,1201,74,1211.5,-23.0,6.190471292,1.051819430974404
12830,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.793108+00:00,1775346722793108000,164149430469291,750,,,A,1202,38,1226.5,-49.0,6.45457425,1.051819430974404
12835,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.809951+00:00,1775346722809951000,164149447312458,750,,,A,1202,54,1226.0,-48.0,6.471417417,1.051819430974404
12836,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.810046+00:00,1775346722810046000,164149447407375,750,,,A,1232,2,1226.0,-48.0,6.471512334,1.051819430974404
12842,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.832347+00:00,1775346722832347000,164149469708875,750,,,A,1232,36,1240.5,-17.0,6.493813834,1.051819430974404
12843,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.832437+00:00,1775346722832437000,164149469798041,750,,,A,1233,38,1240.5,-17.0,6.493903,1.051819430974404
12849,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.856645+00:00,1775346722856645000,164149494006125,750,,,A,1233,18,1240.5,-15.0,6.518111084,1.051819430974404
12850,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.856767+00:00,1775346722856767000,164149494128416,750,,,A,1234,74,1240.5,-15.0,6.518233375,1.051819430974404
12856,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.896070+00:00,1775346722896070000,164149533431333,750,,,A,1235,38,1247.5,-25.0,6.557536292,1.051819430974404
12861,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.923021+00:00,1775346722923021000,164149560383000,750,,,A,1235,54,1247.0,-24.0,6.584487959,1.051819430974404
12862,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.923116+00:00,1775346722923116000,164149560477416,750,,,A,1257,2,1247.0,-24.0,6.584582375,1.051819430974404
12868,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.943038+00:00,1775346722943038000,164149580399291,750,,,A,1257,36,1257.5,-1.0,6.60450425,1.051819430974404
12869,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:02.943128+00:00,1775346722943128000,164149580490250,750,,,A,1258,38,1257.5,-1.0,6.604595209,1.051819430974404
12893,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:03.417753+00:00,1775346723417753000,164150055116625,750,,,A,1259,38,1258.5,-1.0,7.079221584,1.051819430974404
12911,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:03.845442+00:00,1775346723845442000,164150482806916,750,,,A,1256,38,1254.5,-3.0,7.506911875,1.051819430974404
12916,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:03.863723+00:00,1775346723863723000,164150501088125,750,,,A,1256,54,1255.0,-2.0,7.525193084,1.051819430974404
12945,A_research_2026-04-04_18-49-30_live_round,7099f17416684c0ebec4ef6631d9c687,2026-04-04T23:52:04.015342+00:00,1775346724015342000,164150652707416,750,,,A,1253,38,1253.0,0.0,7.676812375,1.051819430974404
