event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_A_news,latest_known_eps_for_A
12767,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:27.089820+00:00,1775345727089820000,163153723664750,375,,,A,1123,115,1124.5,-3.0,17.491666417,1.007166910068087
12768,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:27.091733+00:00,1775345727091733000,163153725577916,375,,,A,1124,170,1124.5,-3.0,17.493579583,1.007166910068087
12769,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:27.091819+00:00,1775345727091819000,163153725663875,375,,,A,1125,225,1124.5,-3.0,17.493665542,1.007166910068087
12770,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:27.091906+00:00,1775345727091906000,163153725750833,375,,,A,1126,280,1124.5,-3.0,17.4937525,1.007166910068087
13136,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:29.326668+00:00,1775345729326668000,163155960521208,375,,,A,1115,115,1117.0,-4.0,19.728522875,1.007166910068087
13137,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:29.326753+00:00,1775345729326753000,163155960606041,375,,,A,1116,170,1117.0,-4.0,19.728607708,1.007166910068087
13138,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:29.326830+00:00,1775345729326830000,163155960682458,375,,,A,1117,225,1117.0,-4.0,19.728684125,1.007166910068087
13139,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:29.326907+00:00,1775345729326907000,163155960759500,375,,,A,1118,280,1117.0,-4.0,19.728761167,1.007166910068087
13140,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:29.326980+00:00,1775345729326980000,163155960832916,375,,,A,1119,335,1117.0,-4.0,19.728834583,1.007166910068087
13253,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:30.052232+00:00,1775345730052232000,163156686086916,375,,,A,1101,115,1099.5,-3.0,20.454088583,1.007166910068087
13254,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:30.054183+00:00,1775345730054183000,163156688037875,375,,,A,1100,170,1099.5,-3.0,20.456039542,1.007166910068087
13255,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:30.054260+00:00,1775345730054260000,163156688115750,375,,,A,1099,225,1099.5,-3.0,20.456117417,1.007166910068087
13256,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:30.054334+00:00,1775345730054334000,163156688189666,375,,,A,1098,280,1099.5,-3.0,20.456191333,1.007166910068087
14238,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:36.444201+00:00,1775345736444201000,163163078078750,375,,,A,1117,115,1120.0,-6.0,26.846080417,1.007166910068087
14239,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:36.444289+00:00,1775345736444289000,163163078166541,375,,,A,1118,170,1120.0,-6.0,26.846168208,1.007166910068087
14240,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:36.446425+00:00,1775345736446425000,163163080302833,375,,,A,1119,225,1120.0,-6.0,26.8483045,1.007166910068087
14241,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:36.446501+00:00,1775345736446501000,163163080379333,375,,,A,1120,280,1120.0,-6.0,26.848381,1.007166910068087
14242,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:36.446587+00:00,1775345736446587000,163163080464875,375,,,A,1121,335,1120.0,-6.0,26.848466542,1.007166910068087
14243,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:36.446664+00:00,1775345736446664000,163163080541625,375,,,A,1122,83,1120.0,-6.0,26.848543292,1.007166910068087
14537,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.441875+00:00,1775345738441875000,163165075760208,375,,,A,1120,115,1123.0,-6.0,28.843761875,1.007166910068087
14538,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.444021+00:00,1775345738444021000,163165077906208,375,,,A,1121,170,1123.0,-6.0,28.845907875,1.007166910068087
14539,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.444107+00:00,1775345738444107000,163165077992041,375,,,A,1122,225,1123.0,-6.0,28.845993708,1.007166910068087
14540,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.444187+00:00,1775345738444187000,163165078072291,375,,,A,1123,280,1123.0,-6.0,28.846073958,1.007166910068087
14541,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.444260+00:00,1775345738444260000,163165078145416,375,,,A,1124,335,1123.0,-6.0,28.846147083,1.007166910068087
14542,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.444338+00:00,1775345738444338000,163165078222666,375,,,A,1125,83,1123.0,-6.0,28.846224333,1.007166910068087
14618,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.956170+00:00,1775345738956170000,163165590056250,375,,,A,1121,115,1123.5,-5.0,29.358057917,1.007166910068087
14619,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.958288+00:00,1775345738958288000,163165592174583,375,,,A,1122,170,1123.5,-5.0,29.36017625,1.007166910068087
14620,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.960422+00:00,1775345738960422000,163165594308958,375,,,A,1123,225,1123.5,-5.0,29.362310625,1.007166910068087
14621,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.960498+00:00,1775345738960498000,163165594384375,375,,,A,1124,280,1123.5,-5.0,29.362386042,1.007166910068087
14622,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.960571+00:00,1775345738960571000,163165594457625,375,,,A,1125,335,1123.5,-5.0,29.362459292,1.007166910068087
14623,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:38.960646+00:00,1775345738960646000,163165594532458,375,,,A,1126,83,1123.5,-5.0,29.362534125,1.007166910068087
15171,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:42.779907+00:00,1775345742779907000,163169413806791,375,,,A,1126,115,1127.5,-3.0,33.181808458,1.007166910068087
15172,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:42.782139+00:00,1775345742782139000,163169416038916,375,,,A,1127,170,1127.5,-3.0,33.184040583,1.007166910068087
15173,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:42.782215+00:00,1775345742782215000,163169416115291,375,,,A,1128,225,1127.5,-3.0,33.184116958,1.007166910068087
15174,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:42.782289+00:00,1775345742782289000,163169416189750,375,,,A,1129,280,1127.5,-3.0,33.184191417,1.007166910068087
15251,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:43.326726+00:00,1775345743326726000,163169960628166,375,,,A,1127,115,1128.0,-2.0,33.728629833,1.007166910068087
15252,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:43.328994+00:00,1775345743328994000,163169962896125,375,,,A,1128,170,1128.0,-2.0,33.730897792,1.007166910068087
15253,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:43.329072+00:00,1775345743329072000,163169962973916,375,,,A,1129,225,1128.0,-2.0,33.730975583,1.007166910068087
15583,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:45.708385+00:00,1775345745708385000,163172342295250,375,,,A,1126,115,1127.5,-3.0,36.110296917,1.007166910068087
15584,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:45.712946+00:00,1775345745712946000,163172346856083,375,,,A,1127,170,1127.5,-3.0,36.11485775,1.007166910068087
15585,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:45.713025+00:00,1775345745713025000,163172346935458,375,,,A,1128,225,1127.5,-3.0,36.114937125,1.007166910068087
15586,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:45.713101+00:00,1775345745713101000,163172347011208,375,,,A,1129,280,1127.5,-3.0,36.115012875,1.007166910068087
16134,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:49.781881+00:00,1775345749781881000,163176415805500,375,,,A,1127,115,1129.5,-5.0,40.183807167,1.007166910068087
16135,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:49.784256+00:00,1775345749784256000,163176418181333,375,,,A,1128,170,1129.5,-5.0,40.186183,1.007166910068087
16136,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:49.784334+00:00,1775345749784334000,163176418259333,375,,,A,1129,225,1129.5,-5.0,40.186261,1.007166910068087
16137,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:49.784409+00:00,1775345749784409000,163176418333750,375,,,A,1130,280,1129.5,-5.0,40.186335417,1.007166910068087
16138,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:49.784485+00:00,1775345749784485000,163176418410083,375,,,A,1131,335,1129.5,-5.0,40.18641175,1.007166910068087
16139,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:49.784558+00:00,1775345749784558000,163176418483125,375,,,A,1132,83,1129.5,-5.0,40.186484792,1.007166910068087
16361,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:51.459315+00:00,1775345751459315000,163178093245666,375,,,A,1124,115,1125.5,-3.0,41.861247333,1.007166910068087
16362,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:51.461748+00:00,1775345751461748000,163178095678833,375,,,A,1125,170,1125.5,-3.0,41.8636805,1.007166910068087
16363,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:51.461827+00:00,1775345751461827000,163178095758125,375,,,A,1126,225,1125.5,-3.0,41.863759792,1.007166910068087
16364,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:51.461904+00:00,1775345751461904000,163178095835208,375,,,A,1127,280,1125.5,-3.0,41.863836875,1.007166910068087
16477,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:52.322490+00:00,1775345752322490000,163178956424333,375,,,A,1125,115,1126.5,-3.0,42.724426,1.007166910068087
16478,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:52.322576+00:00,1775345752322576000,163178956510000,375,,,A,1126,170,1126.5,-3.0,42.724511667,1.007166910068087
16479,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:52.322657+00:00,1775345752322657000,163178956590958,375,,,A,1127,225,1126.5,-3.0,42.724592625,1.007166910068087
16480,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:52.322738+00:00,1775345752322738000,163178956672041,375,,,A,1128,280,1126.5,-3.0,42.724673708,1.007166910068087
16810,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:54.874907+00:00,1775345754874907000,163181508850041,375,,,A,1126,115,1128.0,-4.0,45.276851708,1.007166910068087
16811,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:54.877392+00:00,1775345754877392000,163181511334833,375,,,A,1127,170,1128.0,-4.0,45.2793365,1.007166910068087
16812,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:54.877480+00:00,1775345754877480000,163181511422875,375,,,A,1128,225,1128.0,-4.0,45.279424542,1.007166910068087
16813,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:54.877556+00:00,1775345754877556000,163181511499291,375,,,A,1129,280,1128.0,-4.0,45.279500958,1.007166910068087
17071,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:56.908069+00:00,1775345756908069000,163183542019541,375,,,A,1126,115,1127.0,-2.0,47.310021208,1.007166910068087
17072,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:56.910554+00:00,1775345756910554000,163183544504000,375,,,A,1127,170,1127.0,-2.0,47.312505667,1.007166910068087
17073,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:35:56.910632+00:00,1775345756910632000,163183544581958,375,,,A,1128,225,1127.0,-2.0,47.312583625,1.007166910068087
18166,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:05.893542+00:00,1775345765893542000,163192527523666,500,,,A,1122,115,1123.5,-3.0,56.295525333,1.007166910068087
18167,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:05.896179+00:00,1775345765896179000,163192530161416,500,,,A,1123,170,1123.5,-3.0,56.298163083,1.007166910068087
18168,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:05.896262+00:00,1775345765896262000,163192530243625,500,,,A,1124,225,1123.5,-3.0,56.298245292,1.007166910068087
18169,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:05.896337+00:00,1775345765896337000,163192530319250,500,,,A,1125,280,1123.5,-3.0,56.298320917,1.007166910068087
18245,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:06.524867+00:00,1775345766524867000,163193158850750,500,,,A,1122,115,1123.0,-2.0,56.926852417,1.007166910068087
18246,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:06.527521+00:00,1775345766527521000,163193161504875,500,,,A,1123,170,1123.0,-2.0,56.929506542,1.007166910068087
18247,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:06.527604+00:00,1775345766527604000,163193161588625,500,,,A,1124,225,1123.0,-2.0,56.929590292,1.007166910068087
18942,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:12.734203+00:00,1775345772734203000,163199368208166,550,,,A,1124,115,1125.0,-2.0,63.136209833,1.007166910068087
18943,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:12.737009+00:00,1775345772737009000,163199371015000,550,,,A,1125,170,1125.0,-2.0,63.139016667,1.007166910068087
18944,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:12.737108+00:00,1775345772737108000,163199371113750,550,,,A,1126,225,1125.0,-2.0,63.139115417,1.007166910068087
19529,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:18.106289+00:00,1775345778106289000,163204740314166,550,,,A,1107,115,1104.0,-6.0,68.508315833,1.007166910068087
19530,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:18.109187+00:00,1775345778109187000,163204743212291,550,,,A,1106,170,1104.0,-6.0,68.511213958,1.007166910068087
19531,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:18.109275+00:00,1775345778109275000,163204743299833,550,,,A,1105,225,1104.0,-6.0,68.5113015,1.007166910068087
19532,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:18.109356+00:00,1775345778109356000,163204743381291,550,,,A,1104,280,1104.0,-6.0,68.511382958,1.007166910068087
19533,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:18.109434+00:00,1775345778109434000,163204743459250,550,,,A,1103,335,1104.0,-6.0,68.511460917,1.007166910068087
19534,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:18.109521+00:00,1775345778109521000,163204743546083,550,,,A,1103,83,1104.0,-6.0,68.51154775,1.007166910068087
19827,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:20.818361+00:00,1775345780818361000,163207452395000,550,,,A,1119,115,1121.0,-4.0,71.220396667,1.007166910068087
19828,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:20.818493+00:00,1775345780818493000,163207452527750,550,,,A,1120,170,1121.0,-4.0,71.220529417,1.007166910068087
19829,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:20.818739+00:00,1775345780818739000,163207452773291,550,,,A,1121,225,1121.0,-4.0,71.220774958,1.007166910068087
19830,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:20.818853+00:00,1775345780818853000,163207452887541,550,,,A,1122,280,1121.0,-4.0,71.220889208,1.007166910068087
20053,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:22.947723+00:00,1775345782947723000,163209581764333,550,,,A,1119,115,1121.5,-5.0,73.349766,1.007166910068087
20054,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:22.951050+00:00,1775345782951050000,163209585091666,550,,,A,1120,170,1121.5,-5.0,73.353093333,1.007166910068087
20055,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:22.951146+00:00,1775345782951146000,163209585187958,550,,,A,1121,225,1121.5,-5.0,73.353189625,1.007166910068087
20056,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:22.951224+00:00,1775345782951224000,163209585266041,550,,,A,1122,280,1121.5,-5.0,73.353267708,1.007166910068087
20057,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:22.951302+00:00,1775345782951302000,163209585344666,550,,,A,1123,335,1121.5,-5.0,73.353346333,1.007166910068087
20058,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:22.951383+00:00,1775345782951383000,163209585424958,550,,,A,1124,83,1121.5,-5.0,73.353426625,1.007166910068087
20897,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:30.960360+00:00,1775345790960360000,163217594430375,600,,,A,1134,115,1134.0,0.0,1.416376709,1.0487034245478166
20936,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.324620+00:00,1775345791324620000,163217958691708,600,,,A,1142,115,1145.0,-6.0,1.780638042,1.0487034245478166
20941,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.365715+00:00,1775345791365715000,163217999786625,600,,,A,1142,170,1144.5,-5.0,1.821732959,1.0487034245478166
20946,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.404894+00:00,1775345791404894000,163218038965541,600,,,A,1142,225,1144.0,-4.0,1.860911875,1.0487034245478166
20951,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.437794+00:00,1775345791437794000,163218071865791,600,,,A,1142,45,1143.5,-3.0,1.893812125,1.0487034245478166
20982,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.722918+00:00,1775345791722918000,163218356990375,600,,,A,1154,115,1156.5,-5.0,2.178936709,1.0487034245478166
20987,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.762965+00:00,1775345791762965000,163218397038000,600,,,A,1154,170,1156.0,-4.0,2.218984334,1.0487034245478166
20992,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.796117+00:00,1775345791796117000,163218430189958,600,,,A,1154,225,1155.5,-3.0,2.252136292,1.0487034245478166
20997,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:31.830120+00:00,1775345791830120000,163218464193416,600,,,A,1154,45,1155.0,-2.0,2.28613975,1.0487034245478166
21027,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.110566+00:00,1775345792110566000,163218744640000,600,,,A,1168,115,1169.5,-3.0,2.566586334,1.0487034245478166
21032,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.149728+00:00,1775345792149728000,163218783802000,600,,,A,1168,170,1169.0,-2.0,2.605748334,1.0487034245478166
21037,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.184152+00:00,1775345792184152000,163218818226958,600,,,A,1168,225,1168.5,-1.0,2.640173292,1.0487034245478166
21042,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.220333+00:00,1775345792220333000,163218854407750,600,,,A,1168,45,1168.0,0.0,2.676354084,1.0487034245478166
21105,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.822054+00:00,1775345792822054000,163219456130875,600,,,A,1173,115,1170.0,-6.0,3.278077209,1.0487034245478166
21110,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.854770+00:00,1775345792854770000,163219488846833,600,,,A,1172,170,1170.0,-4.0,3.310793167,1.0487034245478166
21115,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.887706+00:00,1775345792887706000,163219521783375,600,,,A,1171,225,1170.0,-2.0,3.343729709,1.0487034245478166
21120,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:32.931939+00:00,1775345792931939000,163219566016208,600,,,A,1170,280,1170.0,0.0,3.387962542,1.0487034245478166
21150,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:33.229662+00:00,1775345793229662000,163219863740708,600,,,A,1165,115,1164.5,-1.0,3.685687042,1.0487034245478166
21155,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:33.268470+00:00,1775345793268470000,163219902548666,600,,,A,1165,170,1165.0,0.0,3.724495,1.0487034245478166
21621,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:37.776109+00:00,1775345797776109000,163224410202750,600,,,A,1159,115,1156.0,-6.0,8.232149084,1.0487034245478166
21622,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:37.779656+00:00,1775345797779656000,163224413750583,600,,,A,1158,170,1156.0,-6.0,8.235696917,1.0487034245478166
21623,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:37.779760+00:00,1775345797779760000,163224413853958,600,,,A,1157,225,1156.0,-6.0,8.235800292,1.0487034245478166
21624,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:37.779844+00:00,1775345797779844000,163224413938750,600,,,A,1156,280,1156.0,-6.0,8.235885084,1.0487034245478166
21625,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:37.779926+00:00,1775345797779926000,163224414020666,600,,,A,1155,335,1156.0,-6.0,8.235967,1.0487034245478166
21626,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:37.780008+00:00,1775345797780008000,163224414102500,600,,,A,1154,83,1156.0,-6.0,8.236048834,1.0487034245478166
22686,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:47.945222+00:00,1775345807945222000,163234579352250,625,,,A,1162,115,1165.0,-6.0,18.401298584,1.0487034245478166
22687,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:47.948227+00:00,1775345807948227000,163234582357458,625,,,A,1163,170,1165.0,-6.0,18.404303792,1.0487034245478166
22688,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:47.948334+00:00,1775345807948334000,163234582464875,625,,,A,1164,225,1165.0,-6.0,18.404411209,1.0487034245478166
22689,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:47.948418+00:00,1775345807948418000,163234582548708,625,,,A,1165,280,1165.0,-6.0,18.404495042,1.0487034245478166
22690,A_research_2026-04-04_18-34-16_live_round,4a8041bee5bf4436bce381b622a9d4e9,2026-04-04T23:36:47.948497+00:00,1775345807948497000,163234582627541,625,,,A,1166,335,1165.0,-6.0,18.404573875,1.0487034245478166
