session_id,time_ms,side,px,qty,aggressive,mode,edge_px
A_research_2026-04-04_18-34-16_live_round,342026.93525,SELL,1089,13,False,NORMAL_MM,58.5
A_research_2026-04-04_18-34-16_live_round,342223.885125,BUY,1079,11,False,NORMAL_MM,55.0
A_research_2026-04-04_18-34-16_live_round,342540.257875,SELL,1089,13,False,NORMAL_MM,45.5
A_research_2026-04-04_18-34-16_live_round,342695.973625,SELL,1095,14,False,NORMAL_MM,112.0
A_research_2026-04-04_18-34-16_live_round,342739.85925,BUY,1086,15,False,NORMAL_MM,15.0
A_research_2026-04-04_18-34-16_live_round,343724.9475,BUY,1080,11,False,NORMAL_MM,55.0
A_research_2026-04-04_18-34-16_live_round,343859.548333,SELL,1089,13,False,NORMAL_MM,52.0
A_research_2026-04-04_18-34-16_live_round,343994.098958,BUY,1081,11,False,NORMAL_MM,44.0
A_research_2026-04-04_18-34-16_live_round,344123.054166,SELL,1090,13,False,NORMAL_MM,65.0
A_research_2026-04-04_18-34-16_live_round,344273.948375,BUY,1083,11,False,NORMAL_MM,22.0
A_research_2026-04-04_18-34-16_live_round,344661.012166,SELL,1090,13,False,NORMAL_MM,58.5
A_research_2026-04-04_18-34-16_live_round,344916.109458,BUY,1083,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-34-16_live_round,344926.172,SELL,1091,13,False,NORMAL_MM,65.0
A_research_2026-04-04_18-34-16_live_round,345184.983916,BUY,1084,12,False,NORMAL_MM,6.0
A_research_2026-04-04_18-34-16_live_round,345246.034541,BUY,1079,11,False,NORMAL_MM,49.5
A_research_2026-04-04_18-34-16_live_round,345448.730541,SELL,1087,13,False,NORMAL_MM,58.5
A_research_2026-04-04_18-34-16_live_round,345511.928791,BUY,1080,11,False,NORMAL_MM,27.5
A_research_2026-04-04_18-34-16_live_round,346011.271666,SELL,1086,13,False,NORMAL_MM,39.0
A_research_2026-04-04_18-34-16_live_round,346135.561583,BUY,1080,11,False,NORMAL_MM,33.0
A_research_2026-04-04_18-34-16_live_round,346529.184166,SELL,1088,13,False,NORMAL_MM,65.0
A_research_2026-04-04_18-34-16_live_round,346650.555708,BUY,1082,11,False,NORMAL_MM,5.5
A_research_2026-04-04_18-34-16_live_round,346756.793875,BUY,1077,10,False,NORMAL_MM,50.0
A_research_2026-04-04_18-34-16_live_round,346797.148166,SELL,1085,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-34-16_live_round,347504.413125,SELL,1088,13,False,NORMAL_MM,58.5
A_research_2026-04-04_18-34-16_live_round,347547.850041,BUY,1082,11,False,NORMAL_MM,22.0
A_research_2026-04-04_18-34-16_live_round,347617.07975,SELL,1094,14,False,NORMAL_MM,140.0
A_research_2026-04-04_18-34-16_live_round,347814.378208,BUY,1084,12,False,NORMAL_MM,6.0
A_research_2026-04-04_18-34-16_live_round,348260.554125,BUY,1080,11,False,NORMAL_MM,27.5
A_research_2026-04-04_18-34-16_live_round,348309.898,BUY,1087,10,True,NORMAL_MM,-60.0
A_research_2026-04-04_18-34-16_live_round,348320.848625,BUY,1087,9,True,NORMAL_MM,-54.0
A_research_2026-04-04_18-34-16_live_round,348423.482791,BUY,1087,16,True,EARNINGS_SHOCK,-96.0
A_research_2026-04-04_18-34-16_live_round,348436.776833,BUY,1087,15,True,EARNINGS_SHOCK,-90.0
A_research_2026-04-04_18-34-16_live_round,348446.221333,BUY,1086,13,True,EARNINGS_SHOCK,-71.5
A_research_2026-04-04_18-34-16_live_round,348460.700875,BUY,1086,12,True,EARNINGS_SHOCK,-66.0
A_research_2026-04-04_18-34-16_live_round,348474.5505,BUY,1086,11,True,EARNINGS_SHOCK,-60.5
A_research_2026-04-04_18-34-16_live_round,348484.827,BUY,1086,10,True,EARNINGS_SHOCK,-55.0
A_research_2026-04-04_18-34-16_live_round,348495.067041,BUY,1086,10,True,EARNINGS_SHOCK,-55.0
A_research_2026-04-04_18-34-16_live_round,348502.519583,BUY,1086,8,True,EARNINGS_SHOCK,-44.0
A_research_2026-04-04_18-34-16_live_round,358567.142958,SELL,1156,8,False,INVENTORY_UNWIND,56.0
A_research_2026-04-04_18-34-16_live_round,359202.669541,SELL,1156,8,False,INVENTORY_UNWIND,72.0
A_research_2026-04-04_18-34-16_live_round,359953.686833,SELL,1156,8,False,INVENTORY_UNWIND,80.0
A_research_2026-04-04_18-34-16_live_round,361433.169875,SELL,1156,8,False,INVENTORY_UNWIND,72.0
A_research_2026-04-04_18-34-16_live_round,362499.3855,SELL,1156,8,False,INVENTORY_UNWIND,80.0
A_research_2026-04-04_18-34-16_live_round,363132.611416,SELL,1156,8,False,INVENTORY_UNWIND,80.0
A_research_2026-04-04_18-34-16_live_round,363850.018458,SELL,1156,8,False,INVENTORY_UNWIND,80.0
A_research_2026-04-04_18-34-16_live_round,364571.927375,SELL,1156,8,False,INVENTORY_UNWIND,72.0
A_research_2026-04-04_18-34-16_live_round,364581.061166,SELL,1142,7,False,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,364590.770333,SELL,1142,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,364600.584166,SELL,1142,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,364609.905083,SELL,1142,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,364619.98325,SELL,1145,10,False,NORMAL_MM,-20.0
A_research_2026-04-04_18-34-16_live_round,364630.030583,SELL,1149,12,False,NORMAL_MM,24.0
A_research_2026-04-04_18-34-16_live_round,364878.327541,BUY,1151,10,True,NORMAL_MM,-60.0
A_research_2026-04-04_18-34-16_live_round,364887.556125,BUY,1151,9,True,NORMAL_MM,-54.0
A_research_2026-04-04_18-34-16_live_round,365152.752833,SELL,1145,10,False,NORMAL_MM,5.0
A_research_2026-04-04_18-34-16_live_round,365207.953666,BUY,1150,9,True,NORMAL_MM,-54.0
A_research_2026-04-04_18-34-16_live_round,365217.075791,BUY,1150,8,True,NORMAL_MM,-48.0
A_research_2026-04-04_18-34-16_live_round,365417.775041,SELL,1142,10,False,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,365428.160541,SELL,1146,12,False,NORMAL_MM,6.0
A_research_2026-04-04_18-34-16_live_round,365617.908458,SELL,1152,13,False,NORMAL_MM,65.0
A_research_2026-04-04_18-34-16_live_round,365726.020208,BUY,1134,11,True,NORMAL_MM,38.5
A_research_2026-04-04_18-34-16_live_round,365739.556791,BUY,1134,10,True,NORMAL_MM,35.0
A_research_2026-04-04_18-34-16_live_round,365739.695291,BUY,1134,9,True,NORMAL_MM,31.5
A_research_2026-04-04_18-34-16_live_round,365739.795041,BUY,1134,8,True,NORMAL_MM,28.0
A_research_2026-04-04_18-34-16_live_round,365739.889666,BUY,1134,8,True,NORMAL_MM,28.0
A_research_2026-04-04_18-34-16_live_round,365739.982875,BUY,1134,7,True,NORMAL_MM,24.5
A_research_2026-04-04_18-34-16_live_round,365740.076291,BUY,1134,6,True,NORMAL_MM,21.0
A_research_2026-04-04_18-34-16_live_round,365743.066375,BUY,1134,6,True,NORMAL_MM,21.0
A_research_2026-04-04_18-34-16_live_round,365749.866916,BUY,1134,3,True,NORMAL_MM,10.5
A_research_2026-04-04_18-34-16_live_round,378221.756291,SELL,1156,8,False,INVENTORY_UNWIND,72.0
A_research_2026-04-04_18-34-16_live_round,378221.756291,BUY,1153,6,True,NORMAL_MM,-36.0
A_research_2026-04-04_18-34-16_live_round,378233.889125,BUY,1147,6,False,NORMAL_MM,0.0
A_research_2026-04-04_18-34-16_live_round,379289.838541,SELL,1156,8,False,INVENTORY_UNWIND,72.0
A_research_2026-04-04_18-34-16_live_round,379289.838541,BUY,1153,4,True,NORMAL_MM,-24.0
A_research_2026-04-04_18-34-16_live_round,379296.026083,BUY,1146,4,False,NORMAL_MM,4.0
A_research_2026-04-04_18-34-16_live_round,406303.708541,SELL,1156,8,False,INVENTORY_UNWIND,64.0
A_research_2026-04-04_18-34-16_live_round,406312.877916,SELL,1143,7,False,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,406319.112333,SELL,1143,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,406328.272625,SELL,1143,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,406337.400083,SELL,1143,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,406357.703916,SELL,1145,10,False,NORMAL_MM,-30.0
A_research_2026-04-04_18-34-16_live_round,406370.669083,SELL,1149,12,False,NORMAL_MM,24.0
A_research_2026-04-04_18-34-16_live_round,406918.740375,BUY,1150,10,True,NORMAL_MM,-55.0
A_research_2026-04-04_18-34-16_live_round,406927.9685,BUY,1150,9,True,NORMAL_MM,-49.5
A_research_2026-04-04_18-34-16_live_round,406937.131625,BUY,1150,8,True,NORMAL_MM,-48.0
A_research_2026-04-04_18-34-16_live_round,406946.307041,BUY,1139,10,False,NORMAL_MM,50.0
A_research_2026-04-04_18-34-16_live_round,406946.307041,BUY,1150,7,True,NORMAL_MM,-42.0
A_research_2026-04-04_18-34-16_live_round,407072.804083,BUY,1150,6,True,NORMAL_MM,-36.0
A_research_2026-04-04_18-34-16_live_round,407179.725041,SELL,1139,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,407188.819625,SELL,1139,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,407198.040875,SELL,1139,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,407207.164458,SELL,1142,10,False,NORMAL_MM,-20.0
A_research_2026-04-04_18-34-16_live_round,407216.403166,SELL,1147,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-34-16_live_round,407419.279208,BUY,1150,10,True,NORMAL_MM,-60.0
A_research_2026-04-04_18-34-16_live_round,407477.481083,SELL,1148,12,False,NORMAL_MM,48.0
A_research_2026-04-04_18-34-16_live_round,407717.15625,BUY,1139,10,False,NORMAL_MM,50.0
A_research_2026-04-04_18-34-16_live_round,407738.505666,SELL,1149,12,False,NORMAL_MM,60.0
A_research_2026-04-04_18-34-16_live_round,407760.892916,BUY,1150,10,True,NORMAL_MM,-60.0
A_research_2026-04-04_18-34-16_live_round,408004.579541,SELL,1149,12,False,NORMAL_MM,60.0
A_research_2026-04-04_18-34-16_live_round,408013.868541,BUY,1141,10,False,NORMAL_MM,30.0
A_research_2026-04-04_18-34-16_live_round,408127.624208,BUY,1148,9,True,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,408134.153458,BUY,1148,9,True,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,408140.588708,BUY,1148,8,True,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,408150.108833,BUY,1148,7,True,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,408159.330875,BUY,1148,7,True,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,408165.489291,BUY,1148,6,True,NORMAL_MM,-30.0
A_research_2026-04-04_18-34-16_live_round,408174.6085,BUY,1148,5,True,NORMAL_MM,-25.0
A_research_2026-04-04_18-34-16_live_round,408183.757791,BUY,1148,1,True,NORMAL_MM,-5.0
A_research_2026-04-04_18-34-16_live_round,421244.655333,SELL,1156,8,False,INVENTORY_UNWIND,80.0
A_research_2026-04-04_18-34-16_live_round,421244.655333,BUY,1152,6,True,NORMAL_MM,-36.0
A_research_2026-04-04_18-34-16_live_round,421263.115166,BUY,1147,6,False,NORMAL_MM,3.0
A_research_2026-04-04_18-34-16_live_round,422148.296083,SELL,1156,8,False,INVENTORY_UNWIND,72.0
A_research_2026-04-04_18-34-16_live_round,422157.48475,SELL,1142,7,False,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,422166.66275,SELL,1142,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,422175.930791,SELL,1142,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,422185.135125,SELL,1142,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,422194.304166,SELL,1146,10,False,NORMAL_MM,-10.0
A_research_2026-04-04_18-34-16_live_round,422200.371625,SELL,1150,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-34-16_live_round,422930.41875,BUY,1136,10,True,NORMAL_MM,20.0
A_research_2026-04-04_18-34-16_live_round,422942.766,BUY,1136,9,True,NORMAL_MM,18.0
A_research_2026-04-04_18-34-16_live_round,422942.89725,BUY,1136,8,True,NORMAL_MM,16.0
A_research_2026-04-04_18-34-16_live_round,422942.999416,BUY,1136,8,True,NORMAL_MM,16.0
A_research_2026-04-04_18-34-16_live_round,422943.097,BUY,1136,7,True,NORMAL_MM,14.0
A_research_2026-04-04_18-34-16_live_round,422943.18975,BUY,1136,6,True,NORMAL_MM,12.0
A_research_2026-04-04_18-34-16_live_round,422952.48525,BUY,1136,6,True,NORMAL_MM,12.0
A_research_2026-04-04_18-34-16_live_round,422961.735708,BUY,1136,5,True,NORMAL_MM,10.0
A_research_2026-04-04_18-34-16_live_round,422970.876291,BUY,1137,10,False,NORMAL_MM,-10.0
A_research_2026-04-04_18-34-16_live_round,422986.54325,SELL,1141,7,False,NORMAL_MM,-21.0
A_research_2026-04-04_18-34-16_live_round,424296.32825,SELL,1156,8,False,INVENTORY_UNWIND,80.0
A_research_2026-04-04_18-34-16_live_round,424296.32825,BUY,1152,5,True,NORMAL_MM,-30.0
A_research_2026-04-04_18-34-16_live_round,424305.677208,BUY,1145,5,False,NORMAL_MM,5.0
A_research_2026-04-04_18-34-16_live_round,425286.755791,SELL,1156,8,False,INVENTORY_UNWIND,56.0
A_research_2026-04-04_18-34-16_live_round,425295.893541,SELL,1144,7,False,NORMAL_MM,-35.0
A_research_2026-04-04_18-34-16_live_round,425305.1015,SELL,1144,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,425317.221416,SELL,1144,8,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,425326.522208,SELL,1144,9,False,NORMAL_MM,-45.0
A_research_2026-04-04_18-34-16_live_round,425335.863208,SELL,1145,10,False,NORMAL_MM,-40.0
A_research_2026-04-04_18-34-16_live_round,425345.067166,SELL,1149,12,False,NORMAL_MM,0.0
A_research_2026-04-04_18-34-16_live_round,425612.276166,SELL,1153,13,False,NORMAL_MM,26.0
A_research_2026-04-04_18-34-16_live_round,425993.160708,BUY,1144,11,False,NORMAL_MM,49.5
A_research_2026-04-04_18-34-16_live_round,427037.7905,SELL,1155,13,False,NORMAL_MM,65.0
A_research_2026-04-04_18-34-16_live_round,427161.299875,BUY,1133,11,True,NORMAL_MM,60.5
A_research_2026-04-04_18-34-16_live_round,427176.370208,BUY,1133,10,True,NORMAL_MM,55.0
A_research_2026-04-04_18-34-16_live_round,427179.510916,BUY,1133,9,True,NORMAL_MM,49.5
A_research_2026-04-04_18-34-16_live_round,427179.613916,BUY,1133,9,True,NORMAL_MM,49.5
A_research_2026-04-04_18-34-16_live_round,427179.710875,BUY,1133,8,True,NORMAL_MM,44.0
A_research_2026-04-04_18-34-16_live_round,427179.802625,BUY,1133,7,True,NORMAL_MM,38.5
A_research_2026-04-04_18-34-16_live_round,427179.895875,BUY,1133,6,True,NORMAL_MM,33.0
A_research_2026-04-04_18-34-16_live_round,427179.990208,BUY,1133,6,True,NORMAL_MM,33.0
A_research_2026-04-04_18-34-16_live_round,427189.241125,BUY,1133,5,True,NORMAL_MM,27.5
A_research_2026-04-04_18-34-16_live_round,427198.345333,BUY,1133,1,True,NORMAL_MM,5.5
A_research_2026-04-04_18-49-30_live_round,11.752125,SELL,1181,12,False,NORMAL_MM,24.0
A_research_2026-04-04_18-49-30_live_round,530.297666,BUY,1178,14,False,NORMAL_MM,-7.0
A_research_2026-04-04_18-49-30_live_round,614.158458,BUY,1173,12,False,NORMAL_MM,24.0
A_research_2026-04-04_18-49-30_live_round,989.728,SELL,1175,14,False,NORMAL_MM,-14.0
A_research_2026-04-04_18-49-30_live_round,1014.4255,BUY,1172,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-49-30_live_round,1218.304416,SELL,1180,12,False,NORMAL_MM,48.0
A_research_2026-04-04_18-49-30_live_round,1620.872583,BUY,1173,12,False,NORMAL_MM,24.0
A_research_2026-04-04_18-49-30_live_round,2032.9615,SELL,1176,14,False,NORMAL_MM,14.0
A_research_2026-04-04_18-49-30_live_round,2224.511791,SELL,1182,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-49-30_live_round,2619.758375,BUY,1182,14,False,NORMAL_MM,7.0
A_research_2026-04-04_18-49-30_live_round,3302.596041,SELL,1190,12,False,NORMAL_MM,54.0
A_research_2026-04-04_18-49-30_live_round,3303.346875,BUY,1182,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-49-30_live_round,3828.173333,BUY,1181,12,False,NORMAL_MM,36.0
A_research_2026-04-04_18-49-30_live_round,4203.9235,SELL,1184,14,False,NORMAL_MM,0.0
A_research_2026-04-04_18-49-30_live_round,4334.92925,BUY,1179,15,True,NORMAL_MM,37.5
A_research_2026-04-04_18-49-30_live_round,4335.200333,BUY,1179,11,True,NORMAL_MM,27.5
A_research_2026-04-04_18-49-30_live_round,4335.345333,BUY,1179,10,True,NORMAL_MM,25.0
A_research_2026-04-04_18-49-30_live_round,4335.463875,BUY,1179,9,True,NORMAL_MM,22.5
A_research_2026-04-04_18-49-30_live_round,4337.975666,BUY,1181,15,False,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,4338.538583,BUY,1190,7,True,NORMAL_MM,-31.5
A_research_2026-04-04_18-49-30_live_round,4357.968958,BUY,1190,6,True,NORMAL_MM,-27.0
A_research_2026-04-04_18-49-30_live_round,4425.796,BUY,1190,6,True,NORMAL_MM,-27.0
A_research_2026-04-04_18-49-30_live_round,4426.711916,BUY,1187,3,True,NORMAL_MM,-9.0
A_research_2026-04-04_18-49-30_live_round,4656.481458,SELL,1184,8,False,INVENTORY_UNWIND,0.0
A_research_2026-04-04_18-49-30_live_round,4656.481458,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4656.924791,SELL,1182,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,4656.924791,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4657.276875,SELL,1182,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,4657.276875,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4657.597625,SELL,1182,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,4657.597625,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4657.913625,SELL,1183,8,False,NORMAL_MM,-8.0
A_research_2026-04-04_18-49-30_live_round,4657.913625,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4658.278375,SELL,1183,8,False,NORMAL_MM,-8.0
A_research_2026-04-04_18-49-30_live_round,4658.278375,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4658.690291,SELL,1184,8,False,NORMAL_MM,0.0
A_research_2026-04-04_18-49-30_live_round,4658.690291,BUY,1187,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,4659.047791,SELL,1185,9,False,NORMAL_MM,9.0
A_research_2026-04-04_18-49-30_live_round,4659.047791,BUY,1187,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,4659.364,SELL,1185,9,False,NORMAL_MM,9.0
A_research_2026-04-04_18-49-30_live_round,4659.364,BUY,1187,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,4659.697958,SELL,1186,9,False,NORMAL_MM,18.0
A_research_2026-04-04_18-49-30_live_round,4659.697958,BUY,1187,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,4660.106375,SELL,1186,9,False,NORMAL_MM,18.0
A_research_2026-04-04_18-49-30_live_round,4660.106375,BUY,1187,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,4660.455583,BUY,1187,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,4660.890458,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4661.416791,BUY,1187,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4661.861791,BUY,1187,2,True,NORMAL_MM,-6.0
A_research_2026-04-04_18-49-30_live_round,4837.734416,SELL,1188,9,False,NORMAL_MM,18.0
A_research_2026-04-04_18-49-30_live_round,4837.734416,BUY,1189,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,4838.018291,SELL,1184,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,4838.018291,BUY,1189,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,5186.8475,SELL,1184,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,5186.8475,BUY,1189,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,5190.04075,SELL,1184,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,5190.04075,BUY,1189,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,5190.558125,SELL,1184,8,False,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,5190.558125,BUY,1189,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,5191.009291,SELL,1185,8,False,NORMAL_MM,-8.0
A_research_2026-04-04_18-49-30_live_round,5191.009291,BUY,1189,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,5191.459625,SELL,1186,9,False,NORMAL_MM,0.0
A_research_2026-04-04_18-49-30_live_round,5191.459625,BUY,1189,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,5192.260958,SELL,1186,9,False,NORMAL_MM,0.0
A_research_2026-04-04_18-49-30_live_round,5192.260958,BUY,1189,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,5192.917166,SELL,1187,9,False,NORMAL_MM,9.0
A_research_2026-04-04_18-49-30_live_round,5192.917166,BUY,1189,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,5193.567291,SELL,1188,9,False,NORMAL_MM,18.0
A_research_2026-04-04_18-49-30_live_round,5193.567291,BUY,1189,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,5194.226166,BUY,1189,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,5194.711416,BUY,1189,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,5195.193375,BUY,1189,5,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,5195.633083,BUY,1189,2,True,NORMAL_MM,-6.0
A_research_2026-04-04_18-49-30_live_round,5445.483416,SELL,1184,8,False,INVENTORY_UNWIND,8.0
A_research_2026-04-04_18-49-30_live_round,5446.280958,SELL,1182,8,False,NORMAL_MM,-8.0
A_research_2026-04-04_18-49-30_live_round,5447.031458,SELL,1182,8,False,NORMAL_MM,-8.0
A_research_2026-04-04_18-49-30_live_round,5447.747125,SELL,1182,9,False,NORMAL_MM,-9.0
A_research_2026-04-04_18-49-30_live_round,5448.64725,SELL,1182,10,False,NORMAL_MM,-10.0
A_research_2026-04-04_18-49-30_live_round,5449.524916,SELL,1182,12,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,5450.249541,SELL,1182,13,False,NORMAL_MM,-13.0
A_research_2026-04-04_18-49-30_live_round,5450.8885,SELL,1182,14,False,NORMAL_MM,-14.0
A_research_2026-04-04_18-49-30_live_round,5711.75275,SELL,1184,12,False,NORMAL_MM,30.0
A_research_2026-04-04_18-49-30_live_round,5711.75275,BUY,1185,14,True,NORMAL_MM,-49.0
A_research_2026-04-04_18-49-30_live_round,5717.148333,BUY,1185,12,True,NORMAL_MM,-24.0
A_research_2026-04-04_18-49-30_live_round,5717.920958,BUY,1185,11,True,NORMAL_MM,-22.0
A_research_2026-04-04_18-49-30_live_round,5718.616583,BUY,1185,10,True,NORMAL_MM,-20.0
A_research_2026-04-04_18-49-30_live_round,5719.262208,BUY,1185,9,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,5719.940416,BUY,1185,8,True,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,5720.532166,BUY,1185,8,True,NORMAL_MM,-16.0
A_research_2026-04-04_18-49-30_live_round,5721.021333,BUY,1185,7,True,NORMAL_MM,-14.0
A_research_2026-04-04_18-49-30_live_round,5721.499708,BUY,1185,6,True,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,5721.98325,BUY,1185,6,True,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,5722.597458,BUY,1185,3,True,NORMAL_MM,-6.0
A_research_2026-04-04_18-49-30_live_round,6247.720541,SELL,1182,8,False,INVENTORY_UNWIND,-4.0
A_research_2026-04-04_18-49-30_live_round,6247.720541,BUY,1185,6,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,6248.695875,SELL,1181,8,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,6248.695875,BUY,1185,6,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,6249.251708,SELL,1181,8,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,6249.251708,BUY,1185,6,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,6249.795541,SELL,1181,8,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,6249.795541,BUY,1185,6,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,6250.219166,SELL,1181,8,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,6250.219166,BUY,1185,6,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,6250.602291,SELL,1181,8,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,6250.602291,BUY,1185,6,True,NORMAL_MM,-15.0
A_research_2026-04-04_18-49-30_live_round,6250.971,SELL,1181,8,False,NORMAL_MM,-12.0
A_research_2026-04-04_18-49-30_live_round,6250.971,BUY,1185,7,True,NORMAL_MM,-17.5
A_research_2026-04-04_18-49-30_live_round,6251.358458,SELL,1181,9,False,NORMAL_MM,-13.5
A_research_2026-04-04_18-49-30_live_round,6251.358458,BUY,1185,7,True,NORMAL_MM,-17.5
A_research_2026-04-04_18-49-30_live_round,6251.845416,SELL,1181,9,False,NORMAL_MM,-13.5
A_research_2026-04-04_18-49-30_live_round,6251.845416,BUY,1185,7,True,NORMAL_MM,-17.5
A_research_2026-04-04_18-49-30_live_round,6252.275333,SELL,1181,9,False,NORMAL_MM,-13.5
A_research_2026-04-04_18-49-30_live_round,6252.275333,BUY,1185,7,True,NORMAL_MM,-17.5
A_research_2026-04-04_18-49-30_live_round,6252.685875,SELL,1182,9,False,NORMAL_MM,-9.0
A_research_2026-04-04_18-49-30_live_round,6252.685875,BUY,1186,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,6253.151833,BUY,1186,7,True,NORMAL_MM,-21.0
A_research_2026-04-04_18-49-30_live_round,6253.585458,BUY,1186,6,True,NORMAL_MM,-18.0
A_research_2026-04-04_18-49-30_live_round,6254.009458,BUY,1186,6,True,NORMAL_MM,-18.0
