session_id,time_ms,inventory
A_research_2026-04-04_18-34-16_live_round,177790.299541,80
A_research_2026-04-04_18-34-16_live_round,178024.804208,72
A_research_2026-04-04_18-34-16_live_round,178034.012,64
A_research_2026-04-04_18-34-16_live_round,178043.629291,56
A_research_2026-04-04_18-34-16_live_round,178053.314958,47
A_research_2026-04-04_18-34-16_live_round,178062.792208,37
A_research_2026-04-04_18-34-16_live_round,178072.792458,25
A_research_2026-04-04_18-34-16_live_round,178082.598291,12
A_research_2026-04-04_18-34-16_live_round,178091.827,-2
A_research_2026-04-04_18-34-16_live_round,178291.631375,13
A_research_2026-04-04_18-34-16_live_round,178351.858208,-1
A_research_2026-04-04_18-34-16_live_round,178559.242458,14
A_research_2026-04-04_18-34-16_live_round,178614.52425,0
A_research_2026-04-04_18-34-16_live_round,178824.8035,12
A_research_2026-04-04_18-34-16_live_round,178881.455208,-2
A_research_2026-04-04_18-34-16_live_round,179676.181083,13
A_research_2026-04-04_18-34-16_live_round,179688.388666,24
A_research_2026-04-04_18-34-16_live_round,179688.507375,34
A_research_2026-04-04_18-34-16_live_round,179688.606166,43
A_research_2026-04-04_18-34-16_live_round,179688.702666,51
A_research_2026-04-04_18-34-16_live_round,179688.791416,58
A_research_2026-04-04_18-34-16_live_round,179688.892125,65
A_research_2026-04-04_18-34-16_live_round,179697.886166,71
A_research_2026-04-04_18-34-16_live_round,179707.711041,77
A_research_2026-04-04_18-34-16_live_round,179717.242666,80
A_research_2026-04-04_18-34-16_live_round,179958.296541,78
A_research_2026-04-04_18-34-16_live_round,179967.5525,80
A_research_2026-04-04_18-34-16_live_round,180223.767416,78
A_research_2026-04-04_18-34-16_live_round,180232.830958,80
A_research_2026-04-04_18-34-16_live_round,180488.67175,78
A_research_2026-04-04_18-34-16_live_round,180497.91325,80
A_research_2026-04-04_18-34-16_live_round,180748.654291,72
A_research_2026-04-04_18-34-16_live_round,180767.61525,64
A_research_2026-04-04_18-34-16_live_round,180776.672625,56
A_research_2026-04-04_18-34-16_live_round,180785.735791,47
A_research_2026-04-04_18-34-16_live_round,180791.775375,37
A_research_2026-04-04_18-34-16_live_round,180800.954083,25
A_research_2026-04-04_18-34-16_live_round,180810.015541,12
A_research_2026-04-04_18-34-16_live_round,180818.998583,-2
A_research_2026-04-04_18-34-16_live_round,180825.008625,-14
A_research_2026-04-04_18-34-16_live_round,181000.266958,-25
A_research_2026-04-04_18-34-16_live_round,181265.274125,-12
A_research_2026-04-04_18-34-16_live_round,181523.499875,-23
A_research_2026-04-04_18-34-16_live_round,181533.431,-10
A_research_2026-04-04_18-34-16_live_round,181785.364291,-21
A_research_2026-04-04_18-34-16_live_round,182361.078083,-8
A_research_2026-04-04_18-34-16_live_round,182727.806208,6
A_research_2026-04-04_18-34-16_live_round,182850.409791,17
A_research_2026-04-04_18-34-16_live_round,182895.269916,4
A_research_2026-04-04_18-34-16_live_round,182904.184541,-11
A_research_2026-04-04_18-34-16_live_round,183116.856875,3
A_research_2026-04-04_18-34-16_live_round,183163.602791,-12
A_research_2026-04-04_18-34-16_live_round,183377.754125,2
A_research_2026-04-04_18-34-16_live_round,183428.570125,-13
A_research_2026-04-04_18-34-16_live_round,184128.017916,1
A_research_2026-04-04_18-34-16_live_round,184378.575541,-14
A_research_2026-04-04_18-34-16_live_round,184387.5255,0
A_research_2026-04-04_18-34-16_live_round,184644.133875,-12
A_research_2026-04-04_18-34-16_live_round,184919.124375,2
A_research_2026-04-04_18-34-16_live_round,185174.30675,-13
A_research_2026-04-04_18-34-16_live_round,185230.026791,-24
A_research_2026-04-04_18-34-16_live_round,185439.183166,-11
A_research_2026-04-04_18-34-16_live_round,185493.518666,-22
A_research_2026-04-04_18-34-16_live_round,185712.024541,-9
A_research_2026-04-04_18-34-16_live_round,185761.279291,-20
A_research_2026-04-04_18-34-16_live_round,185975.82525,-7
A_research_2026-04-04_18-34-16_live_round,186020.930541,-18
A_research_2026-04-04_18-34-16_live_round,186038.55875,-36
A_research_2026-04-04_18-34-16_live_round,186053.041083,-53
A_research_2026-04-04_18-34-16_live_round,186062.078291,-68
A_research_2026-04-04_18-34-16_live_round,186071.1615,-82
A_research_2026-04-04_18-34-16_live_round,186080.3045,-95
A_research_2026-04-04_18-34-16_live_round,186090.061083,-107
A_research_2026-04-04_18-34-16_live_round,186099.937041,-118
A_research_2026-04-04_18-34-16_live_round,186106.5815,-128
A_research_2026-04-04_18-34-16_live_round,186116.112458,-137
A_research_2026-04-04_18-34-16_live_round,186125.201625,-140
A_research_2026-04-04_18-34-16_live_round,187126.901708,-140
A_research_2026-04-04_18-34-16_live_round,188135.580416,-140
A_research_2026-04-04_18-34-16_live_round,189144.580875,-140
A_research_2026-04-04_18-34-16_live_round,189655.944375,-132
A_research_2026-04-04_18-34-16_live_round,189665.335958,-124
A_research_2026-04-04_18-34-16_live_round,189710.138625,-116
A_research_2026-04-04_18-34-16_live_round,189719.1105,-108
A_research_2026-04-04_18-34-16_live_round,189728.0085,-100
A_research_2026-04-04_18-34-16_live_round,189737.028416,-92
A_research_2026-04-04_18-34-16_live_round,189745.899375,-84
A_research_2026-04-04_18-34-16_live_round,189755.564583,-69
A_research_2026-04-04_18-34-16_live_round,189764.915833,-54
A_research_2026-04-04_18-34-16_live_round,189774.09325,-36
A_research_2026-04-04_18-34-16_live_round,189780.120166,-13
A_research_2026-04-04_18-34-16_live_round,189789.108625,12
A_research_2026-04-04_18-34-16_live_round,189798.075541,34
A_research_2026-04-04_18-34-16_live_round,189807.154333,43
A_research_2026-04-04_18-34-16_live_round,189816.73925,51
A_research_2026-04-04_18-34-16_live_round,189826.066416,58
A_research_2026-04-04_18-34-16_live_round,189835.084208,65
A_research_2026-04-04_18-34-16_live_round,189844.022875,71
A_research_2026-04-04_18-34-16_live_round,189853.32175,77
A_research_2026-04-04_18-34-16_live_round,189862.73675,80
A_research_2026-04-04_18-34-16_live_round,190020.45425,78
A_research_2026-04-04_18-34-16_live_round,190029.652375,80
A_research_2026-04-04_18-34-16_live_round,190287.393208,78
A_research_2026-04-04_18-34-16_live_round,190296.31775,80
A_research_2026-04-04_18-34-16_live_round,190553.720583,78
A_research_2026-04-04_18-34-16_live_round,190562.79275,80
A_research_2026-04-04_18-34-16_live_round,190814.1565,72
A_research_2026-04-04_18-34-16_live_round,190823.150666,64
A_research_2026-04-04_18-34-16_live_round,190832.278208,56
A_research_2026-04-04_18-34-16_live_round,190841.303916,47
A_research_2026-04-04_18-34-16_live_round,190850.405375,37
A_research_2026-04-04_18-34-16_live_round,190859.429875,25
A_research_2026-04-04_18-34-16_live_round,191867.149333,25
A_research_2026-04-04_18-34-16_live_round,192205.445333,12
A_research_2026-04-04_18-34-16_live_round,192211.496291,-2
A_research_2026-04-04_18-34-16_live_round,193219.759125,-2
A_research_2026-04-04_18-34-16_live_round,193316.290583,-14
A_research_2026-04-04_18-34-16_live_round,193655.172958,-25
A_research_2026-04-04_18-34-16_live_round,193664.198833,-35
A_research_2026-04-04_18-34-16_live_round,193770.54275,-44
A_research_2026-04-04_18-34-16_live_round,193782.877916,-52
A_research_2026-04-04_18-34-16_live_round,193791.888416,-59
A_research_2026-04-04_18-34-16_live_round,193803.987083,-66
A_research_2026-04-04_18-34-16_live_round,193813.137125,-72
A_research_2026-04-04_18-34-16_live_round,193822.190125,-78
A_research_2026-04-04_18-34-16_live_round,193831.238083,-80
A_research_2026-04-04_18-34-16_live_round,194836.332791,-80
A_research_2026-04-04_18-34-16_live_round,195836.559333,-80
A_research_2026-04-04_18-34-16_live_round,196843.04125,-80
A_research_2026-04-04_18-34-16_live_round,197849.549208,-80
A_research_2026-04-04_18-34-16_live_round,198850.486916,-80
A_research_2026-04-04_18-34-16_live_round,199736.713291,-72
A_research_2026-04-04_18-34-16_live_round,199745.7675,-64
A_research_2026-04-04_18-34-16_live_round,199755.630833,-56
A_research_2026-04-04_18-34-16_live_round,199765.26375,-47
A_research_2026-04-04_18-34-16_live_round,199786.715041,-37
A_research_2026-04-04_18-34-16_live_round,199799.533916,-25
A_research_2026-04-04_18-34-16_live_round,200330.331541,-12
A_research_2026-04-04_18-34-16_live_round,201336.004875,-12
A_research_2026-04-04_18-34-16_live_round,201424.148166,2
A_research_2026-04-04_18-34-16_live_round,201650.121666,-13
A_research_2026-04-04_18-34-16_live_round,201686.244041,1
A_research_2026-04-04_18-34-16_live_round,201928.310541,-14
A_research_2026-04-04_18-34-16_live_round,202466.086541,0
A_research_2026-04-04_18-34-16_live_round,202695.759458,-12
A_research_2026-04-04_18-34-16_live_round,202839.561708,-23
A_research_2026-04-04_18-34-16_live_round,202978.695041,-33
A_research_2026-04-04_18-34-16_live_round,202990.765666,-42
A_research_2026-04-04_18-34-16_live_round,202990.869458,-50
A_research_2026-04-04_18-34-16_live_round,202990.962,-58
A_research_2026-04-04_18-34-16_live_round,202991.050875,-65
A_research_2026-04-04_18-34-16_live_round,202991.138708,-80
A_research_2026-04-04_18-34-16_live_round,202991.312,-59
A_research_2026-04-04_18-34-16_live_round,202998.338916,-42
A_research_2026-04-04_18-34-16_live_round,203008.504875,-21
A_research_2026-04-04_18-34-16_live_round,203015.274833,5
A_research_2026-04-04_18-34-16_live_round,203024.552833,29
A_research_2026-04-04_18-34-16_live_round,203034.287708,47
A_research_2026-04-04_18-34-16_live_round,203043.996166,62
A_research_2026-04-04_18-34-16_live_round,203056.40675,75
A_research_2026-04-04_18-34-16_live_round,203066.002333,80
A_research_2026-04-04_18-34-16_live_round,203078.2565,72
A_research_2026-04-04_18-34-16_live_round,203087.346833,78
A_research_2026-04-04_18-34-16_live_round,203096.622791,80
A_research_2026-04-04_18-34-16_live_round,203105.875416,72
A_research_2026-04-04_18-34-16_live_round,203114.954666,78
A_research_2026-04-04_18-34-16_live_round,203124.021291,80
A_research_2026-04-04_18-34-16_live_round,203133.913791,72
A_research_2026-04-04_18-34-16_live_round,203143.206541,78
A_research_2026-04-04_18-34-16_live_round,203152.463916,80
A_research_2026-04-04_18-34-16_live_round,203161.985,72
A_research_2026-04-04_18-34-16_live_round,203171.770458,78
A_research_2026-04-04_18-34-16_live_round,203182.168291,80
A_research_2026-04-04_18-34-16_live_round,203191.980916,72
A_research_2026-04-04_18-34-16_live_round,203201.563375,78
A_research_2026-04-04_18-34-16_live_round,203211.287833,80
A_research_2026-04-04_18-34-16_live_round,203220.68375,72
A_research_2026-04-04_18-34-16_live_round,203229.736875,78
A_research_2026-04-04_18-34-16_live_round,203238.731583,80
A_research_2026-04-04_18-34-16_live_round,203247.792833,72
A_research_2026-04-04_18-34-16_live_round,203256.872416,70
A_research_2026-04-04_18-34-16_live_round,203266.035666,76
A_research_2026-04-04_18-34-16_live_round,203275.007916,80
A_research_2026-04-04_18-34-16_live_round,203283.973583,72
A_research_2026-04-04_18-34-16_live_round,203293.000875,78
A_research_2026-04-04_18-34-16_live_round,203302.131333,80
A_research_2026-04-04_18-34-16_live_round,203311.1075,72
A_research_2026-04-04_18-34-16_live_round,203320.06525,78
A_research_2026-04-04_18-34-16_live_round,203329.700458,80
A_research_2026-04-04_18-34-16_live_round,203339.658208,72
A_research_2026-04-04_18-34-16_live_round,203358.677791,78
A_research_2026-04-04_18-34-16_live_round,203368.440166,80
A_research_2026-04-04_18-34-16_live_round,203379.157875,72
A_research_2026-04-04_18-34-16_live_round,203389.116833,78
A_research_2026-04-04_18-34-16_live_round,203398.768375,80
A_research_2026-04-04_18-34-16_live_round,203407.953458,72
A_research_2026-04-04_18-34-16_live_round,203421.02375,78
A_research_2026-04-04_18-34-16_live_round,203431.174625,80
A_research_2026-04-04_18-34-16_live_round,203444.017,72
A_research_2026-04-04_18-34-16_live_round,203453.753416,78
A_research_2026-04-04_18-34-16_live_round,203462.800333,80
A_research_2026-04-04_18-34-16_live_round,203471.907458,72
A_research_2026-04-04_18-34-16_live_round,203481.077416,78
A_research_2026-04-04_18-34-16_live_round,203490.092333,80
A_research_2026-04-04_18-34-16_live_round,203499.117833,72
A_research_2026-04-04_18-34-16_live_round,203508.393916,78
A_research_2026-04-04_18-34-16_live_round,203517.853125,76
A_research_2026-04-04_18-34-16_live_round,203527.1735,74
A_research_2026-04-04_18-34-16_live_round,203537.122541,72
A_research_2026-04-04_18-34-16_live_round,203546.495458,70
A_research_2026-04-04_18-34-16_live_round,203552.616291,68
A_research_2026-04-04_18-34-16_live_round,203561.676833,67
A_research_2026-04-04_18-34-16_live_round,203568.07025,65
A_research_2026-04-04_18-34-16_live_round,203577.972583,63
A_research_2026-04-04_18-34-16_live_round,203584.255,61
A_research_2026-04-04_18-34-16_live_round,203593.752291,68
A_research_2026-04-04_18-34-16_live_round,203602.758541,66
A_research_2026-04-04_18-34-16_live_round,203611.891625,64
A_research_2026-04-04_18-34-16_live_round,203620.912875,70
A_research_2026-04-04_18-34-16_live_round,203629.885416,76
A_research_2026-04-04_18-34-16_live_round,203638.96825,80
A_research_2026-04-04_18-34-16_live_round,203648.065916,72
A_research_2026-04-04_18-34-16_live_round,203657.095166,78
A_research_2026-04-04_18-34-16_live_round,203663.237291,80
A_research_2026-04-04_18-34-16_live_round,203673.022833,72
A_research_2026-04-04_18-34-16_live_round,203682.565958,78
A_research_2026-04-04_18-34-16_live_round,203703.0335,80
A_research_2026-04-04_18-34-16_live_round,203715.023625,72
A_research_2026-04-04_18-34-16_live_round,203724.038583,78
A_research_2026-04-04_18-34-16_live_round,203730.2115,80
A_research_2026-04-04_18-34-16_live_round,203739.555708,72
A_research_2026-04-04_18-34-16_live_round,203748.923541,78
A_research_2026-04-04_18-34-16_live_round,203755.115208,80
A_research_2026-04-04_18-34-16_live_round,203764.296833,72
A_research_2026-04-04_18-34-16_live_round,203777.244916,78
A_research_2026-04-04_18-34-16_live_round,203786.926833,80
A_research_2026-04-04_18-34-16_live_round,203796.064916,72
A_research_2026-04-04_18-34-16_live_round,203805.171833,78
A_research_2026-04-04_18-34-16_live_round,203814.265666,80
A_research_2026-04-04_18-34-16_live_round,203823.553541,72
A_research_2026-04-04_18-34-16_live_round,203832.674708,78
A_research_2026-04-04_18-34-16_live_round,203842.272458,80
A_research_2026-04-04_18-34-16_live_round,203851.91,72
A_research_2026-04-04_18-34-16_live_round,203861.305291,78
A_research_2026-04-04_18-34-16_live_round,203870.557833,80
A_research_2026-04-04_18-34-16_live_round,203879.58175,78
A_research_2026-04-04_18-34-16_live_round,203888.646041,77
A_research_2026-04-04_18-34-16_live_round,203897.753583,75
A_research_2026-04-04_18-34-16_live_round,203906.721083,73
A_research_2026-04-04_18-34-16_live_round,203915.8545,71
A_research_2026-04-04_18-34-16_live_round,203924.953958,69
A_research_2026-04-04_18-34-16_live_round,203934.030916,68
A_research_2026-04-04_18-34-16_live_round,203947.346125,66
A_research_2026-04-04_18-34-16_live_round,203956.615458,64
A_research_2026-04-04_18-34-16_live_round,203965.670958,62
A_research_2026-04-04_18-34-16_live_round,203974.777291,68
A_research_2026-04-04_18-34-16_live_round,203983.943,74
A_research_2026-04-04_18-34-16_live_round,203993.023625,67
A_research_2026-04-04_18-34-16_live_round,204002.106083,59
A_research_2026-04-04_18-34-16_live_round,204011.694166,50
A_research_2026-04-04_18-34-16_live_round,204017.827458,40
A_research_2026-04-04_18-34-16_live_round,204026.926,30
A_research_2026-04-04_18-34-16_live_round,204035.943458,18
A_research_2026-04-04_18-34-16_live_round,204056.618416,5
A_research_2026-04-04_18-34-16_live_round,204069.135,-10
A_research_2026-04-04_18-34-16_live_round,204075.359125,-21
A_research_2026-04-04_18-34-16_live_round,204084.422291,-31
A_research_2026-04-04_18-34-16_live_round,204093.47475,-40
A_research_2026-04-04_18-34-16_live_round,204102.668125,-48
A_research_2026-04-04_18-34-16_live_round,204111.767666,-56
A_research_2026-04-04_18-34-16_live_round,204120.799416,-54
A_research_2026-04-04_18-34-16_live_round,204129.975166,-52
A_research_2026-04-04_18-34-16_live_round,204139.412416,-50
A_research_2026-04-04_18-34-16_live_round,204148.533625,-48
A_research_2026-04-04_18-34-16_live_round,204157.611416,-56
A_research_2026-04-04_18-34-16_live_round,204173.780875,-63
A_research_2026-04-04_18-34-16_live_round,204183.892291,-69
A_research_2026-04-04_18-34-16_live_round,204193.808083,-75
A_research_2026-04-04_18-34-16_live_round,204203.647,-80
A_research_2026-04-04_18-34-16_live_round,205207.442625,-80
A_research_2026-04-04_18-34-16_live_round,206216.513333,-80
A_research_2026-04-04_18-34-16_live_round,207219.338,-80
A_research_2026-04-04_18-34-16_live_round,208225.238958,-80
A_research_2026-04-04_18-34-16_live_round,209230.224916,-80
A_research_2026-04-04_18-34-16_live_round,210238.823833,-80
A_research_2026-04-04_18-34-16_live_round,211242.467958,-80
A_research_2026-04-04_18-34-16_live_round,212246.686791,-80
A_research_2026-04-04_18-34-16_live_round,213255.691208,-80
A_research_2026-04-04_18-34-16_live_round,214263.576958,-80
A_research_2026-04-04_18-34-16_live_round,215111.965458,-72
A_research_2026-04-04_18-34-16_live_round,215122.0665,-64
A_research_2026-04-04_18-34-16_live_round,215131.3105,-56
A_research_2026-04-04_18-34-16_live_round,215137.456416,-47
A_research_2026-04-04_18-34-16_live_round,215146.410875,-37
A_research_2026-04-04_18-34-16_live_round,215155.525166,-25
A_research_2026-04-04_18-34-16_live_round,215545.119375,-12
A_research_2026-04-04_18-34-16_live_round,216089.249916,-23
A_research_2026-04-04_18-34-16_live_round,216228.755083,-33
A_research_2026-04-04_18-34-16_live_round,216242.569625,-42
A_research_2026-04-04_18-34-16_live_round,216246.573166,-50
A_research_2026-04-04_18-34-16_live_round,216246.767541,-58
A_research_2026-04-04_18-34-16_live_round,216246.8925,-65
A_research_2026-04-04_18-34-16_live_round,216257.383875,-71
A_research_2026-04-04_18-34-16_live_round,216267.692416,-77
A_research_2026-04-04_18-34-16_live_round,216277.761875,-87
A_research_2026-04-04_18-34-16_live_round,216818.632666,-72
A_research_2026-04-04_18-34-16_live_round,216828.293166,-57
A_research_2026-04-04_18-34-16_live_round,216838.279708,-39
A_research_2026-04-04_18-34-16_live_round,216850.286625,-17
A_research_2026-04-04_18-34-16_live_round,216860.182458,10
A_research_2026-04-04_18-34-16_live_round,216869.392833,35
A_research_2026-04-04_18-34-16_live_round,216878.688125,53
A_research_2026-04-04_18-34-16_live_round,216888.992625,68
A_research_2026-04-04_18-34-16_live_round,216902.844833,74
A_research_2026-04-04_18-34-16_live_round,216909.68475,79
A_research_2026-04-04_18-34-16_live_round,216918.888666,80
A_research_2026-04-04_18-34-16_live_round,217084.629916,78
A_research_2026-04-04_18-34-16_live_round,217093.911166,80
A_research_2026-04-04_18-34-16_live_round,217351.69575,72
A_research_2026-04-04_18-34-16_live_round,217360.875208,64
A_research_2026-04-04_18-34-16_live_round,217370.014958,56
A_research_2026-04-04_18-34-16_live_round,217379.273833,47
A_research_2026-04-04_18-34-16_live_round,217388.318541,37
A_research_2026-04-04_18-34-16_live_round,217397.4525,25
A_research_2026-04-04_18-34-16_live_round,217406.570583,12
A_research_2026-04-04_18-34-16_live_round,217416.574083,-2
A_research_2026-04-04_18-34-16_live_round,217429.113416,-14
A_research_2026-04-04_18-34-16_live_round,217912.781375,-25
A_research_2026-04-04_18-34-16_live_round,218249.4715,-35
A_research_2026-04-04_18-34-16_live_round,218263.230708,-44
A_research_2026-04-04_18-34-16_live_round,218273.442458,-52
A_research_2026-04-04_18-34-16_live_round,218283.423666,-59
A_research_2026-04-04_18-34-16_live_round,218383.842833,-50
A_research_2026-04-04_18-34-16_live_round,218403.223083,-40
A_research_2026-04-04_18-34-16_live_round,218416.046583,-30
A_research_2026-04-04_18-34-16_live_round,218604.90025,-18
A_research_2026-04-04_18-34-16_live_round,219611.144625,-18
A_research_2026-04-04_18-34-16_live_round,219998.389833,-28
A_research_2026-04-04_18-34-16_live_round,220026.070416,-37
A_research_2026-04-04_18-34-16_live_round,220035.279791,-46
A_research_2026-04-04_18-34-16_live_round,220254.866916,-36
A_research_2026-04-04_18-34-16_live_round,220264.770375,-24
A_research_2026-04-04_18-34-16_live_round,220340.771708,-34
A_research_2026-04-04_18-34-16_live_round,220349.883583,-43
A_research_2026-04-04_18-34-16_live_round,220512.40625,-33
A_research_2026-04-04_18-34-16_live_round,220515.536125,-21
A_research_2026-04-04_18-34-16_live_round,220515.657458,-8
A_research_2026-04-04_18-34-16_live_round,220515.755333,6
A_research_2026-04-04_18-34-16_live_round,220515.848,17
A_research_2026-04-04_18-34-16_live_round,220515.940583,27
A_research_2026-04-04_18-34-16_live_round,220516.039625,37
A_research_2026-04-04_18-34-16_live_round,220522.686833,46
A_research_2026-04-04_18-34-16_live_round,220531.925,54
A_research_2026-04-04_18-34-16_live_round,220541.02875,61
A_research_2026-04-04_18-34-16_live_round,220550.175,68
A_research_2026-04-04_18-34-16_live_round,220559.255833,74
A_research_2026-04-04_18-34-16_live_round,220568.320208,79
A_research_2026-04-04_18-34-16_live_round,220579.764083,80
A_research_2026-04-04_18-34-16_live_round,220589.548375,72
A_research_2026-04-04_18-34-16_live_round,220600.012666,78
A_research_2026-04-04_18-34-16_live_round,220609.856708,80
A_research_2026-04-04_18-34-16_live_round,220619.067291,72
A_research_2026-04-04_18-34-16_live_round,220628.75925,78
A_research_2026-04-04_18-34-16_live_round,220638.412708,80
A_research_2026-04-04_18-34-16_live_round,220647.621458,72
A_research_2026-04-04_18-34-16_live_round,220657.071333,78
A_research_2026-04-04_18-34-16_live_round,220667.000041,80
A_research_2026-04-04_18-34-16_live_round,220676.67275,72
A_research_2026-04-04_18-34-16_live_round,220685.762166,78
A_research_2026-04-04_18-34-16_live_round,220694.937083,80
A_research_2026-04-04_18-34-16_live_round,220704.0325,72
A_research_2026-04-04_18-34-16_live_round,220713.135666,78
A_research_2026-04-04_18-34-16_live_round,220722.2685,80
A_research_2026-04-04_18-34-16_live_round,220731.449125,72
A_research_2026-04-04_18-34-16_live_round,220740.526416,78
A_research_2026-04-04_18-34-16_live_round,220749.692875,80
A_research_2026-04-04_18-34-16_live_round,220759.009375,72
A_research_2026-04-04_18-34-16_live_round,220768.643458,78
A_research_2026-04-04_18-34-16_live_round,220778.1985,80
A_research_2026-04-04_18-34-16_live_round,220787.278,72
A_research_2026-04-04_18-34-16_live_round,220796.511666,78
A_research_2026-04-04_18-34-16_live_round,220805.707708,80
A_research_2026-04-04_18-34-16_live_round,220814.748166,72
A_research_2026-04-04_18-34-16_live_round,220823.783333,78
A_research_2026-04-04_18-34-16_live_round,220834.346041,80
A_research_2026-04-04_18-34-16_live_round,220844.386041,72
A_research_2026-04-04_18-34-16_live_round,220853.708291,78
A_research_2026-04-04_18-34-16_live_round,220862.762875,80
A_research_2026-04-04_18-34-16_live_round,220880.168041,72
A_research_2026-04-04_18-34-16_live_round,220892.507708,78
A_research_2026-04-04_18-34-16_live_round,220901.618708,80
A_research_2026-04-04_18-34-16_live_round,220910.797,72
A_research_2026-04-04_18-34-16_live_round,220920.386875,78
A_research_2026-04-04_18-34-16_live_round,220930.129458,80
A_research_2026-04-04_18-34-16_live_round,220939.828125,72
A_research_2026-04-04_18-34-16_live_round,220948.989791,78
A_research_2026-04-04_18-34-16_live_round,220958.094291,80
A_research_2026-04-04_18-34-16_live_round,220967.341125,72
A_research_2026-04-04_18-34-16_live_round,220976.398458,78
A_research_2026-04-04_18-34-16_live_round,220985.574333,80
A_research_2026-04-04_18-34-16_live_round,220994.777416,72
A_research_2026-04-04_18-34-16_live_round,221003.87675,78
A_research_2026-04-04_18-34-16_live_round,221013.056041,80
A_research_2026-04-04_18-34-16_live_round,221022.099708,72
A_research_2026-04-04_18-34-16_live_round,221031.819958,70
A_research_2026-04-04_18-34-16_live_round,221041.448166,76
A_research_2026-04-04_18-34-16_live_round,221050.479708,80
A_research_2026-04-04_18-34-16_live_round,221059.6715,72
A_research_2026-04-04_18-34-16_live_round,221069.566208,78
A_research_2026-04-04_18-34-16_live_round,221078.908166,80
A_research_2026-04-04_18-34-16_live_round,221291.786583,78
A_research_2026-04-04_18-34-16_live_round,221297.962208,80
A_research_2026-04-04_18-34-16_live_round,221551.6075,72
A_research_2026-04-04_18-34-16_live_round,221560.69725,64
A_research_2026-04-04_18-34-16_live_round,221570.200583,56
A_research_2026-04-04_18-34-16_live_round,221594.020958,47
A_research_2026-04-04_18-34-16_live_round,221606.433875,37
A_research_2026-04-04_18-34-16_live_round,221615.391791,25
A_research_2026-04-04_18-34-16_live_round,221621.474625,12
A_research_2026-04-04_18-34-16_live_round,221630.46825,-2
A_research_2026-04-04_18-34-16_live_round,221640.613666,-14
A_research_2026-04-04_18-34-16_live_round,222195.463375,-25
A_research_2026-04-04_18-34-16_live_round,222331.845958,-12
A_research_2026-04-04_18-34-16_live_round,222845.813708,-23
A_research_2026-04-04_18-34-16_live_round,222913.857291,-10
A_research_2026-04-04_18-34-16_live_round,223920.29175,-10
A_research_2026-04-04_18-34-16_live_round,224287.435375,4
A_research_2026-04-04_18-34-16_live_round,224462.544916,-11
A_research_2026-04-04_18-34-16_live_round,224999.814791,-22
A_research_2026-04-04_18-34-16_live_round,225506.188083,-32
A_research_2026-04-04_18-34-16_live_round,225515.56325,-41
A_research_2026-04-04_18-34-16_live_round,225515.679375,-49
A_research_2026-04-04_18-34-16_live_round,225515.772166,-57
A_research_2026-04-04_18-34-16_live_round,225515.862916,-64
A_research_2026-04-04_18-34-16_live_round,225515.950666,-70
A_research_2026-04-04_18-34-16_live_round,225516.037291,-76
A_research_2026-04-04_18-34-16_live_round,225519.097,-69
A_research_2026-04-04_18-34-16_live_round,225528.182458,-61
A_research_2026-04-04_18-34-16_live_round,225537.3885,-52
A_research_2026-04-04_18-34-16_live_round,225546.647458,-43
A_research_2026-04-04_18-34-16_live_round,225555.819,-33
A_research_2026-04-04_18-34-16_live_round,225565.950666,-21
A_research_2026-04-04_18-34-16_live_round,225575.5415,-8
A_research_2026-04-04_18-34-16_live_round,225587.349125,6
A_research_2026-04-04_18-34-16_live_round,225596.573,17
A_research_2026-04-04_18-34-16_live_round,225605.703791,27
A_research_2026-04-04_18-34-16_live_round,225615.079666,37
A_research_2026-04-04_18-34-16_live_round,225624.238625,46
A_research_2026-04-04_18-34-16_live_round,225633.497666,62
A_research_2026-04-04_18-34-16_live_round,225643.344916,68
A_research_2026-04-04_18-34-16_live_round,225655.286875,74
A_research_2026-04-04_18-34-16_live_round,225665.155458,79
A_research_2026-04-04_18-34-16_live_round,225675.215041,80
A_research_2026-04-04_18-34-16_live_round,225685.550833,72
A_research_2026-04-04_18-34-16_live_round,225695.783083,78
A_research_2026-04-04_18-34-16_live_round,225706.190333,80
A_research_2026-04-04_18-34-16_live_round,225716.210708,72
A_research_2026-04-04_18-34-16_live_round,225728.996833,78
A_research_2026-04-04_18-34-16_live_round,225738.253416,80
A_research_2026-04-04_18-34-16_live_round,225747.357625,72
A_research_2026-04-04_18-34-16_live_round,225756.523,78
A_research_2026-04-04_18-34-16_live_round,225765.658583,76
A_research_2026-04-04_18-34-16_live_round,225774.9305,80
A_research_2026-04-04_18-34-16_live_round,225784.12725,72
A_research_2026-04-04_18-34-16_live_round,225793.266041,78
A_research_2026-04-04_18-34-16_live_round,225802.818958,80
A_research_2026-04-04_18-34-16_live_round,225812.1585,72
A_research_2026-04-04_18-34-16_live_round,225822.282041,78
A_research_2026-04-04_18-34-16_live_round,225831.504041,80
A_research_2026-04-04_18-34-16_live_round,225840.632791,72
A_research_2026-04-04_18-34-16_live_round,225849.750875,78
A_research_2026-04-04_18-34-16_live_round,225859.0655,80
A_research_2026-04-04_18-34-16_live_round,225869.085625,72
A_research_2026-04-04_18-34-16_live_round,225875.860166,78
A_research_2026-04-04_18-34-16_live_round,225896.788541,80
A_research_2026-04-04_18-34-16_live_round,225909.802791,72
A_research_2026-04-04_18-34-16_live_round,225919.124,78
